GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g0034004.1	Ubiquitin-like domain-containing protein	1.907766	1.620958	1.115667	2.910881	2.812564	1.754159	3.623874	3.038464	3.314894	1.389575	2.302878	1.726578	3.771413	1.176738	1.390311	2.214264	1.61688	1.639898	4.142695	4.665097	4.524159	12.639604	8.566356	12.056066	2.950371	3.069059	3.839504	4.265856	6.938813	6.645217	10.288293	5.434895	16.676096	3.483426	2.582556	1.862072	4.744086	4.574967	1.102569	3.070665	3.478526	3.005253	5.873272	7.35586	8.706001	8.331677	9.118371	8.565409
Niben261Chr01g0045003.1	formimidoyltransferase-cyclodeaminase-like	1.519844	1.475834	2.200861	2.061322	3.698871	2.898458	1.924668	3.128702	4.38345	0.140574	0.099843	0.190545	0.127176	0	0.30139	0.252003	0.294424	0.442394	0.718438	0.984912	0.617867	1.136591	1.207052	1.125814	2.760843	2.095716	2.330503	2.445441	5.024512	5.175076	6.998473	4.448481	7.208135	1.138507	0.663199	0.753494	0.454668	1.690296	0.390389	0.532524	1.055698	0.912065	0.81697	1.339459	0.714104	0.259342	0.670869	0.288835
Niben261Chr01g0169015.1	Glucose-1-phosphate adenylyltransferase	28.409515	22.489852	29.283865	38.502635	59.610795	46.146033	50.074695	51.765616	74.910915	23.981018	18.611235	18.986438	17.875033	16.817634	18.743381	25.901818	39.980184	37.994824	52.843451	67.360054	56.865924	59.688949	56.430818	56.362104	37.542994	29.855655	33.628633	56.007523	77.50488	62.51412	70.646732	73.155109	77.649884	42.069487	20.148841	26.982098	14.544705	39.558744	20.448246	31.706321	39.28999	25.765495	27.102548	37.156352	34.292013	18.09589	25.87462	20.490995
Niben261Chr01g0398001.1	Thiamine thiazole synthase, chloroplastic	69.923661	70.360604	62.401237	91.488219	187.146919	140.084064	293.255744	269.805106	418.90653	134.588177	113.767614	83.579632	69.55704	90.871222	77.379039	74.847341	66.982637	73.925439	42.55714	58.132385	45.335936	294.286886	259.612095	341.086748	76.860224	101.700743	93.011911	159.100733	346.152133	261.632664	431.069141	338.798559	467.119831	284.547075	151.665944	167.584399	91.128869	309.573186	136.676621	138.783833	143.79532	113.675326	62.959007	88.46606	82.064668	201.440143	223.470235	202.015275
Niben261Chr01g0446011.1	Cell division protein FtsZ	4.271903	3.305554	3.752241	4.974939	7.222923	5.698992	6.896456	6.917509	8.568477	3.025361	2.886889	3.145102	2.497003	3.137131	2.753086	3.60402	4.498285	3.402471	2.354972	2.644043	2.816721	6.761554	7.019227	7.876943	4.961699	6.262586	4.709165	9.359567	10.586471	9.443253	8.265928	6.991416	10.712628	3.483554	2.843192	1.965573	2.08811	4.80765	2.062885	3.124755	4.370455	3.186176	3.33636	2.976754	3.297664	3.9959	5.953544	5.61816
Niben261Chr01g0508008.1	Galactinol--sucrose galactosyltransferase	0.096077	0.072388	0.026693	0.550189	0.669878	0.473591	1.883434	2.819693	2.629869	0.380632	0.39912	0.32583	0.127848	0.243998	0.21753	0.270886	0.410381	0.22662	0.09501	0.141225	0.129744	1.819908	1.597464	1.358982	0.102655	0.101064	0.217072	0.766666	1.03045	1.645215	6.425293	4.028757	6.019756	0.422124	0.113958	0.230995	0.275602	0.217061	0.166733	0.422272	0.405529	0.412535	0.046674	0.334395	0.372341	0.306531	0.51926	0.630926
Niben261Chr01g0681014.1	Rubis-subs-bind domain-containing protein	1.537063	1.177647	1.996907	2.527831	3.728294	2.782503	3.063928	3.523406	5.520949	1.640379	1.921868	2.444124	1.644712	1.586085	1.204056	1.702489	2.218034	1.92047	2.071418	2.152916	1.67146	5.548298	5.618518	4.982807	1.569227	1.771198	2.373185	4.104706	5.30058	4.779878	6.26512	6.771383	6.822611	2.314205	1.791745	1.366255	1.376176	2.264115	0.89702	1.427348	2.209347	1.489773	2.174399	3.009421	2.78735	3.523011	3.731079	3.406044
Niben261Chr01g0686006.1	DCD domain-containing protein NRP-B	4.190521	3.918783	5.525102	5.91922	5.51138	6.600033	5.353784	7.280571	7.034905	5.002818	4.834993	4.662645	5.220847	4.322674	3.678203	4.06813	4.70016	5.296159	4.42386	7.062907	4.911319	9.945843	12.266005	12.977145	7.932874	5.515005	6.421009	7.572255	9.293418	9.172945	12.184834	11.469625	16.063635	6.33386	4.1867	5.850403	4.795589	7.30801	3.640158	4.972678	6.079242	5.534544	5.314901	7.342644	5.562212	7.098854	6.884586	6.686812
Niben261Chr01g0723010.1	zinc transporter 1-like	0.382866	0.229833	0.207775	2.529039	4.214546	3.039827	2.480518	3.036472	4.021312	1.68227	1.261791	2.412025	2.450842	1.799294	1.822164	0.571341	2.225064	1.713451	2.171793	4.207979	2.905423	8.160125	9.297528	6.919561	0.451127	0.351956	0.244617	4.022342	6.727062	6.814997	6.509518	6.685963	6.954169	2.028106	2.079866	1.551826	1.583007	1.576953	1.433003	1.65624	2.81586	1.258131	3.861472	2.44633	3.346216	5.467428	4.182739	6.353762
Niben261Chr01g1056004.1	Tubulin alpha chain	244.259529	205.927259	266.070015	273.789772	320.23059	286.154933	303.890846	354.517011	384.035639	217.31168	210.674448	182.969713	206.052411	187.409404	198.940013	190.20293	183.787489	215.437747	187.853672	236.862121	190.492016	224.083447	230.040166	264.579203	328.336932	297.323574	364.551664	470.456479	502.427625	507.7541	572.496087	615.111144	601.288652	305.825719	261.197029	262.723973	249.128498	344.917055	271.422808	281.601709	288.596887	280.340577	271.097925	296.050933	278.28557	185.986826	177.552199	185.220356
