Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr01g0030006.1	Phenylalanine ammonia-lyase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28404247355605
Niben261Chr01g0030008.1	Phenylalanine ammonia-lyase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22965460896177
Niben261Chr01g0030010.1	chromodomain-helicase-DNA-binding protein 3-like isoform X5"	-1.42489920261057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.847933387561627	NA	0.764966763845939	NA
Niben261Chr01g0030011.1	chromodomain-helicase-DNA-binding protein 3 homolog"	-1.82795335989369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.770788009566864	0.696313736347437	0.788705982706846	NA
Niben261Chr02g1142004.1	Magnesium transporter NIPA3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g1447001.1	ATP-dependent RNA helicase RhlB"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1791013.1	Tify domain-containing protein"	-0.979623897484563	NA	NA	NA	NA	0.779216277171917	NA	NA	NA	NA	NA	NA	1.4930974134075	1.94546951498054	1.87708199117993	-0.988583191915992
Niben261Chr06g0017013.1	scarecrow-like protein 13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.771064956744884	NA	NA
Niben261Chr06g1167003.1	Ras-like GTP-binding protein YPT1"	-0.821086938185042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.682159656640361	NA	-0.65032277244389
Niben261Chr07g1443002.1	Hexosyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g0024017.1	Lipoxygenase"	-0.922646819171846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49142029814403	1.30922878257543	NA
Niben261Chr08g0036005.1	Phospholipid-transporting ATPase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33491992586004	0.811811296353404	0.826785027509507	-0.775339919953124
Niben261Chr09g1374012.1	Transcription factor GTE7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.742138267596902	0.710755345787912	-0.65024414466249
Niben261Chr10g0412021.1	Peroxisomal adenine nucleotide carrier 1"	-1.08520628896232	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.07139429255587	NA	NA	1.51857658254771	1.13738825625786	NA
Niben261Chr11g0516003.1	Pre-mRNA-splicing factor ATP-dependent RNA helicase"	NA	-2.10817505113766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr11g1180001.1	beta-glucosidase 18-like"	-1.62366615041112	NA	-1.19306428522726	NA	NA	0.966373004036463	NA	NA	NA	NA	NA	NA	NA	1.08973024443134	1.07330664995053	NA
Niben261Chr12g0230011.1	chromodomain-helicase-DNA-binding protein 3 homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.778636810040605	-0.673337052675253	NA	-1.11095713514801	-0.916103459762407	NA
Niben261Chr12g0355010.1	MFS domain-containing protein"	NA	-1.05776173805183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.854067237550368	0.698563610439559	0.967919430385879
Niben261Chr12g1532004.1	RING-type E3 ubiquitin transferase"	NA	-0.795028486777262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr13g0739003.1	4-coumarate--CoA ligase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr13g0858005.1	Alkaline/neutral invertase"	NA	NA	NA	1.25660721904733	1.00051002842438	1.21752177980917	NA	NA	NA	NA	NA	NA	NA	1.31075304559747	1.11587884058488	0.645435171421144
Niben261Chr15g1462012.1	Asparagine synthetase [glutamine-hydrolyzing]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.62397254756256	NA	NA	2.04517274475018
Niben261Chr16g0044013.1	Mitogen-activated protein kinase"	NA	-1.29833839489313	NA	NA	NA	NA	NA	NA	NA	NA	-1.45881135487747	NA	NA	NA	NA	NA
Niben261Chr16g0415004.1	Protein rolling stone like"	-1.41750665931449	-0.715240981242087	-1.00554737668109	NA	NA	0.670145972738497	NA	NA	NA	NA	NA	NA	NA	0.734403034511022	0.716133943945803	0.907817530773506
Niben261Chr16g0858006.1	MFS domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0451003.1	inactive TPR repeat-containing thioredoxin TTL3-like"	-0.933832153924729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.856833863389547	NA	NA	NA
Niben261Chr18g0190001.1	Formyltetrahydrofolate synthetase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0833002.1	Glutamyl-trna(Gln) amidotransferase subunit a. chloroplasticmitochondrial"	NA	NA	NA	NA	NA	0.778343910126053	NA	NA	NA	NA	1.27620305662944	1.13988690228081	0.870508538653961	NA	NA	NA
Niben261Chr18g1454008.1	Nodulin-like domain-containing protein"	-1.10502816071548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.707911774766743	0.633540621137252	NA
Niben261Chr19g0653006.1	alcohol dehydrogenase-like 7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
