term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0009408,"response to heat",0.166%,-4.811, 1.223,4.328,-8.9297,0.879,0.000,9408,0
GO:0009651,"response to salt stress",0.043%,null,null,3.741,-1.6362,0.886,0.726,9408,1
GO:0071472,"cellular response to salt stress",0.012%,null,null,3.176,-1.6847,0.857,0.845,9408,1
GO:0034605,"cellular response to heat",0.041%,null,null,3.726,-1.5953,0.852,0.865,9408,1
GO:0071484,"cellular response to light intensity",0.002%,null,null,2.290,-2.3272,0.887,0.587,9408,1
GO:0071493,"cellular response to UV-B",0.003%,null,null,2.524,-1.5896,0.884,0.705,9408,1
GO:0032259,"methylation",3.103%,-4.873, 4.591,5.600,-1.5600,0.975,0.000,32259,0
GO:0042026,"protein refolding",0.069%,-4.029, 4.182,3.949,-19.3418,0.952,0.000,42026,0
GO:0051085,"chaperone mediated protein folding requiring cofactor",0.010%,null,null,3.117,-12.2803,0.956,0.567,42026,1
GO:0045037,"protein import into chloroplast stroma",0.001%,-5.795,-3.049,2.107,-11.7570,0.909,0.000,45037,0
GO:0045039,"protein import into mitochondrial inner membrane",0.012%,null,null,3.192,-1.8967,0.728,0.843,45037,1
GO:0032543,"mitochondrial translation",0.068%,null,null,3.941,-2.2239,0.661,0.717,45037,1
GO:0030150,"protein import into mitochondrial matrix",0.036%,null,null,3.668,-4.9500,0.746,0.713,45037,1
GO:0034337,"RNA folding",0.001%,-2.997, 3.720,2.104,-2.3272,0.964,0.017,34337,0
GO:0016554,"cytidine to uridine editing",0.003%, 5.917, 5.613,2.534,-9.2051,0.824,0.018,16554,0
GO:0009658,"chloroplast organization",0.019%,-1.180, 7.185,3.392,-10.1295,0.819,0.021,9658,0
GO:0090391,"granum assembly",0.001%,null,null,1.944,-1.5896,0.827,0.814,9658,1
GO:0010027,"thylakoid membrane organization",0.004%,null,null,2.713,-2.9126,0.783,0.891,9658,1
GO:0009662,"etioplast organization",0.000%,null,null,1.672,-2.3272,0.849,0.789,9658,1
GO:0032544,"plastid translation",0.002%,null,null,2.297,-1.5896,0.718,0.848,9658,1
GO:0006457,"protein folding",0.903%,-0.582, 0.149,5.064,-13.0997,0.950,0.027,6457,0
GO:0015979,"photosynthesis",0.183%,-1.925, 2.692,4.370,-4.1077,0.930,0.035,15979,0
GO:0009793,"embryo development ending in seed dormancy",0.024%,-2.342, 0.911,3.484,-4.2642,0.936,0.041,9793,0
GO:0009704,"de-etiolation",0.001%,null,null,1.978,-3.1843,0.876,0.636,9793,1
GO:0048481,"plant ovule development",0.003%,null,null,2.519,-3.5450,0.941,0.683,9793,1
GO:0090228,"positive regulation of red or far-red light signaling pathway",0.001%,null,null,1.845,-2.3272,0.824,0.751,9793,1
GO:0042476,"odontogenesis",0.019%,null,null,3.380,-2.3272,0.940,0.510,9793,1
GO:0045454,"cell redox homeostasis",0.861%, 0.085,-5.155,5.043,-3.0376,0.798,0.062,45454,0
GO:0031848,"protection from non-homologous end joining at telomere",0.003%,null,null,2.637,-2.3272,0.671,0.535,45454,1
GO:0006884,"cell volume homeostasis",0.009%,null,null,3.039,-1.8704,0.764,0.612,45454,1
GO:0050821,"protein stabilization",0.045%,null,null,3.763,-1.9015,0.922,0.525,45454,1
GO:0016233,"telomere capping",0.014%,null,null,3.256,-1.8711,0.698,0.690,45454,1
GO:0032203,"telomere formation via telomerase",0.000%,null,null,1.505,-2.3272,0.841,0.569,45454,1
GO:0010268,"brassinosteroid homeostasis",0.003%,null,null,2.640,-1.3518,0.928,0.536,45454,1
GO:0097428,"protein maturation by iron-sulfur cluster transfer",0.067%, 4.518, 1.601,3.937,-2.8888,0.874,0.063,97428,0
GO:0036148,"phosphatidylglycerol acyl-chain remodeling",0.000%, 0.532,-4.375,1.255,-2.3272,0.885,0.102,36148,0
GO:0010239,"chloroplast mRNA processing",0.001%, 5.362, 4.904,2.161,-1.7858,0.807,0.141,10239,0
