Annotated	Significant	Expected	DEG	Term	pval
GO:0004096	15	3	0,47	3	catalase activity	0,010799004687332
GO:0003955	18	5	0,57	5	NAD(P)H dehydrogenase (quinone) activity	0,00019056002415469
GO:0004143	15	4	0,47	4	diacylglycerol kinase activity	0,00102751119349148
GO:0004144	19	4	0,6	4	diacylglycerol O-acyltransferase activity	0,002638039294303
GO:0004149	3	3	0,09	3	dihydrolipoyllysine-residue succinyltransferase activity	3,15526872911074e-05
GO:0003988	1	1	0,03	1	acetyl-CoA C-acyltransferase activity	0,0316251830161054
GO:0003700	1205	63	38,11	63	DNA-binding transcription factor activity	7,8911180920019e-05
GO:0030744	2	2	0,06	2	luteolin O-methyltransferase activity	0,000999336924718271
GO:0008808	1	1	0,03	1	cardiolipin synthase activity	0,0316251830161054
GO:0005506	627	41	19,83	41	iron ion binding	3,95054476298504e-05
GO:0003978	15	3	0,47	3	UDP-glucose 4-epimerase activity	0,010799004687332
GO:0005509	479	39	15,15	39	calcium ion binding	9,45962266282708e-08
GO:0016688	14	3	0,44	3	L-ascorbate peroxidase activity	0,00884470598856393
GO:0102698	22	9	0,7	9	5-epi-aristolochene synthase activity	1,0536641937441e-08
GO:0004842	545	27	17,24	27	ubiquitin-protein transferase activity	0,0211911594467317
GO:0042937	1	1	0,03	1	tripeptide transmembrane transporter activity	0,0316251830161054
GO:0016620	90	10	2,85	10	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	0,0219144565574565
GO:0010181	51	5	1,61	5	FMN binding	0,0221818903671099
GO:0004108	2	2	0,06	2	citrate (Si)-synthase activity	0,000999336924718271
GO:0030955	27	4	0,85	4	potassium ion binding	0,00977872016239167
GO:0043022	52	6	1,64	6	ribosome binding	0,00581867028578724
GO:0017096	3	2	0,09	2	acetylserotonin O-methyltransferase activity	0,0029349053995726
GO:0032450	1	1	0,03	1	maltose alpha-glucosidase activity	0,0316251830161054
GO:0003935	5	2	0,16	2	GTP cyclohydrolase II activity	0,00937712127810177
GO:0004364	59	16	1,87	16	glutathione transferase activity	2,76886778174443e-11
GO:0102721	10	2	0,32	2	ubiquinol:oxygen oxidoreductase activity	0,0379940176569992
GO:0030976	24	7	0,76	7	thiamine pyrophosphate binding	6,71020773950068e-06
GO:0004024	4	2	0,13	2	alcohol dehydrogenase activity, zinc-dependent	0,00574658630745694
GO:0016705	591	36	18,69	36	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	0,000585625290101609
GO:0004351	8	2	0,25	2	glutamate decarboxylase activity	0,0246496792160932
GO:0003864	3	2	0,09	2	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	0,0029349053995726
GO:0003855	10	2	0,32	2	3-dehydroquinate dehydratase activity	0,0379940176569992
GO:0003857	14	3	0,44	3	3-hydroxyacyl-CoA dehydrogenase activity	0,00884470598856393
GO:0003872	24	4	0,76	4	6-phosphofructokinase activity	0,00638059133094146
GO:0004325	5	2	0,16	2	ferrochelatase activity	0,00937712127810177
GO:0009916	10	2	0,32	2	alternative oxidase activity	0,0379940176569992
GO:0003878	11	6	0,35	6	ATP citrate synthase activity	3,98299216509222e-07
GO:0045140	2	2	0,06	2	inositol phosphoceramide synthase activity	0,000999336924718271
GO:0004591	5	4	0,16	4	oxoglutarate dehydrogenase (succinyl-transferring) activity	4,851585153971e-06
GO:0004594	9	2	0,28	2	pantothenate kinase activity	0,0310361403470875
GO:0047493	2	2	0,06	2	ceramide cholinephosphotransferase activity	0,000999336924718271
GO:0070290	31	4	0,98	4	N-acylphosphatidylethanolamine-specific phospholipase D activity	0,0158747002926796
GO:0008525	3	2	0,09	2	phosphatidylcholine transporter activity	0,0029349053995726
GO:0008526	13	5	0,41	5	phosphatidylinositol transporter activity	3,26616180833394e-05
GO:0043565	969	51	30,64	51	sequence-specific DNA binding	4,82588783947431e-09
