Annotated	Significant	Expected	DEG	Term	pval
GO:0009522	141	62	6,39	62	photosystem I	1,02744081292652e-28
GO:0009523	259	67	11,75	67	photosystem II	7,28663483175142e-17
GO:0034663	10	5	0,45	5	endoplasmic reticulum chaperone complex	3,96233976114723e-05
GO:0019898	95	19	4,31	19	extrinsic component of membrane	4,4178300784319e-08
GO:0009543	16	6	0,73	6	chloroplast thylakoid lumen	4,64977045481626e-05
GO:0016021	10862	521	492,61	521	integral component of membrane	0,0388223660763062
GO:0010287	24	7	1,09	7	plastoglobule	6,80320263296016e-05
GO:0009535	602	104	27,3	104	chloroplast thylakoid membrane	1,67803021192042e-32
GO:0009536	2436	248	110,48	248	plastid	0,0336470038650472
GO:0009538	21	18	0,95	18	photosystem I reaction center	6,85196624908698e-22
GO:0000312	2	2	0,09	2	plastid small ribosomal subunit	0,0020552493751727
GO:0043240	7	2	0,32	2	Fanconi anaemia nuclear complex	0,0370718980735134
GO:0009506	226	17	10,25	17	plasmodesma	0,0290498461687551
GO:0009507	2246	235	101,86	235	chloroplast	4,37019850320398e-07
GO:0009508	24	8	1,09	8	plastid chromosome	6,71557813390956e-06
GO:0044545	1	1	0,05	1	NSL complex	0,0453519613111231
GO:0033115	1	1	0,05	1	cyanelle thylakoid membrane	0,0453519613111231
GO:0005615	124	12	5,62	12	extracellular space	0,0292451166058971
GO:0005886	1961	108	88,94	108	plasma membrane	0,0297511430379527
GO:0098572	4	2	0,18	2	stromal side of plastid thylakoid membrane	0,0115995781276576
GO:0010598	9	6	0,41	6	NAD(P)H dehydrogenase complex (plastoquinone)	6,42035529547166e-07
GO:0042644	39	8	1,77	8	chloroplast nucleoid	0,000306538764680786
GO:0005788	53	15	2,4	15	endoplasmic reticulum lumen	8,0089888159047e-09
GO:0005773	494	36	22,4	36	vacuole	0,0030109751597077
GO:0034457	7	3	0,32	3	Mpp10 complex	0,00283862335882798
GO:0005840	1147	63	52,02	63	ribosome	0,00605779359997873
GO:0009941	348	30	15,78	30	chloroplast envelope	1,60869201658119e-08
GO:0009654	45	24	2,04	24	photosystem II oxygen evolving complex	7,01114510574422e-21
GO:0031429	1	1	0,05	1	box H/ACA snoRNP complex	0,0453519613111231
GO:0046658	92	10	4,17	10	anchored component of plasma membrane	0,00881594652784583
GO:0005732	25	7	1,13	7	small nucleolar ribonucleoprotein complex	0,00106762136859477
GO:0009570	309	43	14,01	43	chloroplast stroma	6,57933959747742e-06
GO:0009579	798	128	36,19	128	thylakoid	0,0279778245166413
