Annotated	Significant	Expected	DEG	Term	pval
GO:0070544	1	1	0,02	1	histone H3-K36 demethylation	0,0154763636363636
GO:0006267	1	1	0,02	1	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	0,0154763636363636
GO:0071786	2	1	0,03	1	endoplasmic reticulum tubular network organization	0,030713652707913
GO:0070086	2	1	0,03	1	ubiquitin-dependent endocytosis	0,030713652707913
GO:0048280	13	2	0,2	2	vesicle fusion with Golgi apparatus	0,0166565671202583
GO:0061635	3	1	0,05	1	regulation of protein complex stability	0,0457155535242342
GO:0071712	17	2	0,26	2	ER-associated misfolded protein catabolic process	0,0278850712264482
GO:0009651	117	9	1,81	9	response to salt stress	8,96100087481806e-05
GO:0048213	1	1	0,02	1	Golgi vesicle prefusion complex stabilization	0,0154763636363636
GO:0009686	14	2	0,22	2	gibberellin biosynthetic process	0,0192357411945389
GO:0009688	6	2	0,09	2	abscisic acid biosynthetic process	0,00344119826452794
GO:1902242	3	1	0,05	1	copal-8-ol diphosphate(3-) catabolic process	0,0457155535242342
GO:1902246	3	1	0,05	1	cis-abienol biosynthetic process	0,0457155535242342
GO:0016114	102	10	1,58	10	terpenoid biosynthetic process	0,000498536762511528
GO:0005986	18	2	0,28	2	sucrose biosynthetic process	0,0310545014728775
GO:0048205	3	1	0,05	1	COPI coating of Golgi vesicle	0,0457155535242342
GO:0009649	22	2	0,34	2	entrainment of circadian clock	0,0450303954938917
GO:0048209	2	1	0,03	1	regulation of vesicle targeting, to, from or within Golgi	0,030713652707913
GO:0034389	13	2	0,2	2	lipid droplet organization	0,0166565671202583
GO:0016135	2	1	0,03	1	saponin biosynthetic process	0,030713652707913
GO:0003374	3	1	0,05	1	dynamin family protein polymerization involved in mitochondrial fission	0,0457155535242342
GO:0000413	117	7	1,81	7	protein peptidyl-prolyl isomerization	0,00234807152001415
GO:0051085	61	16	0,94	16	chaperone cofactor-dependent protein refolding	9,25348753113218e-16
GO:0032781	24	5	0,37	5	positive regulation of ATPase activity	2,90359574681208e-05
GO:0051131	11	3	0,17	3	chaperone-mediated protein complex assembly	0,000554429671558131
