Annotated	Significant	Expected	DEG	Term	pval
GO:1903335	1	1	0,03	1	regulation of vacuolar transport	0,0319418181818185
GO:0030212	10	2	0,32	2	hyaluronan metabolic process	0,0386914859449074
GO:0015914	54	11	1,72	11	phospholipid transport	9,13313456562107e-07
GO:0015940	5	2	0,16	2	pantothenate biosynthetic process	0,00955913335960255
GO:0006865	167	9	5,33	9	amino acid transport	0,0373624209312748
GO:0015936	22	4	0,7	4	coenzyme A metabolic process	0,0315278857404876
GO:0120009	22	5	0,7	5	intermembrane lipid transfer	0,000551354961213357
GO:0006886	724	32	23,13	32	intracellular protein transport	0,00102750509776167
GO:0016559	12	3	0,38	3	peroxisome fission	0,00576039740728406
GO:0010305	18	3	0,57	3	leaf vascular tissue pattern formation	0,0185318824975832
GO:0009816	15	3	0,48	3	defense response to bacterium, incompatible interaction	0,0315692590977826
GO:0009809	29	5	0,93	5	lignin biosynthetic process	0,00206648267456801
GO:0042744	224	24	7,15	24	hydrogen peroxide catabolic process	2,6166616235137e-07
GO:0006355	2858	90	91,29	90	regulation of transcription, DNA-templated	0,0357900713376653
GO:2001246	3	2	0,1	2	negative regulation of phosphatidylcholine biosynthetic process	0,00299313368417238
GO:1902584	6	5	0,19	5	positive regulation of response to water deprivation	1,92508811600525e-07
GO:0035264	1	1	0,03	1	multicellular organism growth	0,0319418181818185
GO:0045927	34	7	1,09	7	positive regulation of growth	8,41091921747964e-05
GO:0030970	4	2	0,13	2	retrograde protein transport, ER to cytosol	0,00585936003298736
GO:0042939	1	1	0,03	1	tripeptide transport	0,0319418181818185
GO:0061615	24	4	0,77	4	glycolytic process through fructose-6-phosphate	0,0066046221218958
GO:0008299	153	23	4,89	23	isoprenoid biosynthetic process	0,00902274758350322
GO:0071277	1	1	0,03	1	cellular response to calcium ion	0,0319418181818185
GO:0006527	5	2	0,16	2	arginine catabolic process	0,00955913335960255
GO:0051555	4	2	0,13	2	flavonol biosynthetic process	0,00585936003298736
GO:0019430	35	5	1,12	5	removal of superoxide radicals	0,00482510933119361
GO:0034389	13	5	0,42	5	lipid droplet organization	3,42356939458564e-05
GO:0019432	24	4	0,77	4	triglyceride biosynthetic process	0,0066046221218958
GO:0046513	8	2	0,26	2	ceramide biosynthetic process	0,0251124718960577
GO:0007186	40	9	1,28	9	G protein-coupled receptor signaling pathway	0,0277919135478158
GO:0007188	4	2	0,13	2	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	0,00585936003298736
GO:0034587	1	1	0,03	1	piRNA metabolic process	0,0319418181818185
GO:0006468	2458	112	78,51	112	protein phosphorylation	1,89748071901776e-06
GO:0048268	20	3	0,64	3	clathrin coat assembly	0,024699062628556
GO:1901352	3	2	0,1	2	negative regulation of phosphatidylglycerol biosynthetic process	0,00299313368417238
GO:0006457	365	53	11,66	53	protein folding	1,02919251203761e-14
GO:0006694	66	10	2,11	10	steroid biosynthetic process	0,035302230055152
GO:0065003	708	25	22,61	25	protein-containing complex assembly	0,00334250760987881
GO:0098869	378	39	12,07	39	cellular oxidant detoxification	6,14787809128701e-09
GO:0080186	6	5	0,19	5	developmental vegetative growth	1,92508811600525e-07
GO:0009693	20	6	0,64	6	ethylene biosynthetic process	2,76399718587887e-05
GO:0010124	1	1	0,03	1	phenylacetate catabolic process	0,0319418181818185
GO:0009694	35	4	1,12	4	jasmonic acid metabolic process	0,0357137979720423
GO:0009696	37	6	1,18	6	salicylic acid metabolic process	0,0316496306230856
GO:0048278	53	5	1,69	5	vesicle docking	0,0202729892224325
GO:0032781	24	4	0,77	4	positive regulation of ATPase activity	0,0066046221218958
GO:0006680	5	2	0,16	2	glucosylceramide catabolic process	0,00955913335960255
GO:0080142	15	3	0,48	3	regulation of salicylic acid biosynthetic process	0,0110932638097003
GO:0009651	117	12	3,74	12	response to salt stress	0,000710154644895155
