Annotated	Significant	Expected	DEG	Term	pval
GO:1902066	5	2	0,2	2	regulation of cell wall pectin metabolic process	0,0153099293195215
GO:0009651	117	15	4,77	15	response to salt stress	9,05589259752198e-05
GO:0016126	43	8	1,75	8	sterol biosynthetic process	0,000304445449822751
GO:0016114	102	15	4,16	15	terpenoid biosynthetic process	0,000979832108663758
GO:0030212	10	3	0,41	3	hyaluronan metabolic process	0,00654878260527831
GO:0035494	6	2	0,24	2	SNARE complex disassembly	0,0223478481365991
GO:0055114	3639	186	148,42	186	oxidation-reduction process	0,000562205852326881
GO:0071277	1	1	0,04	1	cellular response to calcium ion	0,0407854545454546
GO:0009626	111	11	4,53	11	plant-type hypersensitive response	0,00570966940465732
GO:0006295	1	1	0,04	1	nucleotide-excision repair, DNA incision, 3'-to lesion	0,0407854545454546
GO:0032922	4	2	0,16	2	circadian regulation of gene expression	0,00944051422111787
GO:0009643	1	1	0,04	1	photosynthetic acclimation	0,0407854545454546
GO:0019375	6	2	0,24	2	galactolipid biosynthetic process	0,0223478481365991
GO:0009631	7	2	0,29	2	cold acclimation	0,0304493283826428
GO:0010305	18	3	0,73	3	leaf vascular tissue pattern formation	0,0349482824566804
GO:0015867	87	9	3,55	9	ATP transport	0,0253952933735797
GO:0050821	29	7	1,18	7	protein stabilization	0,000131001293460037
GO:0009607	307	37	12,52	37	response to biotic stimulus	9,40403431022313e-07
GO:0006952	893	72	36,42	72	defense response	0,000102524516557796
GO:0043547	88	10	3,59	10	positive regulation of GTPase activity	0,0238843042584101
GO:0048544	199	19	8,12	19	recognition of pollen	0,000543952026649838
GO:0016998	19	5	0,77	5	cell wall macromolecule catabolic process	0,000807119972208348
GO:0006979	398	36	16,23	36	response to oxidative stress	0,00177590288032158
GO:1901352	3	2	0,12	2	negative regulation of phosphatidylglycerol biosynthetic process	0,00485153451894257
GO:0046777	96	9	3,92	9	protein autophosphorylation	0,0165482340334906
GO:1901671	5	2	0,2	2	positive regulation of superoxide dismutase activity	0,0153099293195215
GO:0032781	24	5	0,98	5	positive regulation of ATPase activity	0,00249054159032076
GO:1901672	2	2	0,08	2	positive regulation of systemic acquired resistance	0,00166231517478855
GO:0006099	84	8	3,43	8	tricarboxylic acid cycle	0,0212417738763959
GO:0048364	119	7	4,85	7	root development	0,0356289894229264
GO:0071712	17	3	0,69	3	ER-associated misfolded protein catabolic process	0,0300118697486366
GO:0006084	29	11	1,18	11	acetyl-CoA metabolic process	0,040527556991877
GO:0009408	109	35	4,45	35	response to heat	1,93818851019275e-14
GO:0006075	22	4	0,9	4	(1->3)-beta-D-glucan biosynthetic process	0,0111957489662575
GO:0045324	24	3	0,98	3	late endosome to vacuole transport	0,0494310754816269
GO:0019419	7	4	0,29	4	sulfate reduction	8,73505705350121e-05
GO:2000072	4	2	0,16	2	regulation of defense response to fungus, incompatible interaction	0,00944051422111787
GO:0019441	7	2	0,29	2	tryptophan catabolic process to kynurenine	0,0304493283826428
GO:0034389	13	3	0,53	3	lipid droplet organization	0,0142446469897894
GO:0006012	27	4	1,1	4	galactose metabolic process	0,0228790938814885
GO:0019432	24	5	0,98	5	triglyceride biosynthetic process	0,00249054159032076
GO:0045337	7	5	0,29	5	farnesyl diphosphate biosynthetic process	0,000633835258596053
GO:0046856	48	5	1,96	5	phosphatidylinositol dephosphorylation	0,0451295577770368
GO:0006032	28	6	1,14	6	chitin catabolic process	0,000792122527811621
GO:0001731	19	3	0,77	3	formation of translation preinitiation complex	0,0402756124414192
GO:0006741	7	2	0,29	2	NADP biosynthetic process	0,0304493283826428
GO:0006749	60	12	2,45	12	glutathione metabolic process	5,26882753022365e-06
GO:0055085	2538	111	103,51	111	transmembrane transport	0,0207990934070803
GO:0010155	1	1	0,04	1	regulation of proton transport	0,0407854545454546
GO:0010157	4	2	0,16	2	response to chlorate	0,00944051422111787
GO:0042254	472	47	19,25	47	ribosome biogenesis	0,00196488568571369
GO:0042256	4	3	0,16	3	mature ribosome assembly	0,000262554816767272
