Annotated	Significant	Expected	DEG	Term	pval
GO:0009693	20	3	0,84	3	ethylene biosynthetic process	0,0497304224546266
GO:0009694	35	6	1,47	6	jasmonic acid metabolic process	0,0145474847465638
GO:0009696	37	7	1,56	7	salicylic acid metabolic process	0,0123974328101687
GO:0051391	5	2	0,21	2	tRNA acetylation	0,0162653343939214
GO:0030968	13	3	0,55	3	endoplasmic reticulum unfolded protein response	0,0155070965548152
GO:0016121	5	2	0,21	2	carotene catabolic process	0,0162653343939214
GO:0016126	43	6	1,81	6	sterol biosynthetic process	0,00884751310727624
GO:0009658	122	14	5,14	14	chloroplast organization	0,0014169493584862
GO:0016114	102	20	4,29	20	terpenoid biosynthetic process	0,0003600008235472
GO:0055114	3639	214	153,18	214	oxidation-reduction process	1,15144446729389e-07
GO:0009611	80	16	3,37	16	response to wounding	1,89139639687882e-07
GO:0000493	3	2	0,13	2	box H/ACA snoRNP assembly	0,00516345033282051
GO:0050860	1	1	0,04	1	negative regulation of T cell receptor signaling pathway	0,0420945454545454
GO:0009643	1	1	0,04	1	photosynthetic acclimation	0,0420945454545454
GO:0009644	13	6	0,55	6	response to high light intensity	0,000532798462120936
GO:0009645	3	2	0,13	2	response to low light intensity stimulus	0,00516345033282051
GO:0034599	58	5	2,44	5	cellular response to oxidative stress	0,0496963627542023
GO:0030091	10	4	0,42	4	protein repair	0,0322152863146855
GO:0009607	307	34	12,92	34	response to biotic stimulus	8,35091693563009e-06
GO:0006952	893	71	37,59	71	defense response	0,00131254545400547
GO:0031564	2	2	0,08	2	transcription antitermination	0,0017707777019629
GO:0048544	199	19	8,38	19	recognition of pollen	0,000792839236796193
GO:0016998	19	6	0,8	6	cell wall macromolecule catabolic process	9,30805579951803e-05
GO:0000413	117	13	4,93	13	protein peptidyl-prolyl isomerization	0,00131706721303505
GO:0046777	96	10	4,04	10	protein autophosphorylation	0,00719118617322639
GO:0010411	79	9	3,33	9	xyloglucan metabolic process	0,00591188868848642
GO:0009416	292	25	12,29	25	response to light stimulus	0,000101144390568872
GO:1903298	4	2	0,17	2	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway	0,0100385171771814
GO:0030001	534	30	22,48	30	metal ion transport	0,00326821258315312
GO:2000068	1	1	0,04	1	regulation of defense response to insect	0,0420945454545454
GO:0009408	109	10	4,59	10	response to heat	0,0249856333080807
GO:0009409	68	8	2,86	8	response to cold	0,00882677253255241
GO:0019441	7	2	0,29	2	tryptophan catabolic process to kynurenine	0,0322929692641708
GO:0043335	1	1	0,04	1	protein unfolding	0,0420945454545454
GO:0006782	30	8	1,26	8	protoporphyrinogen IX biosynthetic process	2,46929010993219e-05
GO:0000154	50	5	2,1	5	rRNA modification	0,0162415006929885
GO:2000022	29	9	1,22	9	regulation of jasmonic acid mediated signaling pathway	1,88854432190446e-06
GO:0090378	3	2	0,13	2	seed trichome elongation	0,00516345033282051
