term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006457,"protein folding",0.903%, 1.315,-6.324,5.064,-17.9774,0.953,0.000,6457,0
GO:0006817,"phosphate ion transport",0.242%, 5.583,-3.578,4.492,-4.2055,0.889,0.000,6817,0
GO:0006820,"anion transport",1.956%,null,null,5.400,-3.0120,0.883,0.557,6817,1
GO:1903424,"fluoride transmembrane transport",0.001%,null,null,1.903,-1.4913,0.910,0.522,6817,1
GO:0009408,"response to heat",0.166%,-3.297,-5.523,4.328,-14.8858,0.789,0.000,9408,0
GO:0050982,"detection of mechanical stimulus",0.013%,null,null,3.212,-1.4913,0.821,0.668,9408,1
GO:0090351,"seedling development",0.010%,null,null,3.104,-2.7790,0.850,0.682,9408,1
GO:0048586,"regulation of long-day photoperiodism, flowering",0.002%,null,null,2.453,-1.4045,0.713,0.894,9408,1
GO:0048573,"photoperiodism, flowering",0.007%,null,null,2.945,-4.8185,0.743,0.642,9408,1
GO:0009631,"cold acclimation",0.003%,null,null,2.590,-1.7077,0.822,0.731,9408,1
GO:0009641,"shade avoidance",0.001%,null,null,2.000,-1.7077,0.832,0.781,9408,1
GO:0009640,"photomorphogenesis",0.004%,null,null,2.751,-2.3887,0.742,0.845,9408,1
GO:0009651,"response to salt stress",0.043%,null,null,3.741,-3.1185,0.808,0.726,9408,1
GO:0034605,"cellular response to heat",0.041%,null,null,3.726,-8.6077,0.777,0.865,9408,1
GO:0010099,"regulation of photomorphogenesis",0.001%,null,null,2.223,-3.5280,0.713,0.582,9408,1
GO:0009704,"de-etiolation",0.001%,null,null,1.978,-1.7077,0.759,0.870,9408,1
GO:0071497,"cellular response to freezing",0.000%,null,null,1.748,-2.9830,0.815,0.654,9408,1
GO:0090677,"reversible differentiation",0.000%, 3.037,-6.431,1.531,-2.9830,0.964,0.019,90677,0
GO:0006659,"phosphatidylserine biosynthetic process",0.009%,-6.338, 1.789,3.040,-4.4751,0.791,0.023,6659,0
GO:0046654,"tetrahydrofolate biosynthetic process",0.101%,null,null,4.113,-1.4045,0.778,0.797,6659,1
GO:0046656,"folic acid biosynthetic process",0.053%,null,null,3.837,-1.5920,0.785,0.615,6659,1
GO:0046856,"phosphatidylinositol dephosphorylation",0.048%,null,null,3.794,-2.3670,0.791,0.810,6659,1
GO:0046854,"phosphatidylinositol phosphorylation",0.173%,null,null,4.347,-3.1305,0.796,0.660,6659,1
GO:0042026,"protein refolding",0.069%, 2.089,-7.447,3.949,-15.1376,0.939,0.027,42026,0
GO:0061077,"chaperone-mediated protein folding",0.043%,null,null,3.743,-1.4037,0.940,0.621,42026,1
GO:0051085,"chaperone mediated protein folding requiring cofactor",0.010%,null,null,3.117,-12.3536,0.943,0.567,42026,1
GO:0046283,"anthocyanin-containing compound metabolic process",0.002%, 0.884,-4.371,2.461,-2.0123,0.914,0.078,46283,0
GO:1905499,"trichome papilla formation",0.000%, 5.654, 4.363,1.362,-2.9830,0.788,0.083,1905499,0
GO:0010091,"trichome branching",0.001%,null,null,2.267,-1.4921,0.788,0.847,1905499,1
GO:0015977,"carbon fixation",0.036%,-4.908,-2.014,3.664,-2.0953,0.903,0.091,15977,0
GO:0045893,"positive regulation of transcription, DNA-templated",0.519%,-1.921, 1.891,4.823,-4.0719,0.781,0.115,45893,0
GO:0035436,"triose phosphate transmembrane transport",0.000%, 6.639,-1.990,1.763,-3.2058,0.871,0.156,35436,0
GO:0034219,"carbohydrate transmembrane transport",0.245%,null,null,4.497,-2.7410,0.835,0.525,35436,1
GO:0015713,"phosphoglycerate transport",0.000%,null,null,1.544,-3.2058,0.857,0.519,35436,1
GO:0055114,"oxidation-reduction process",15.060%,-6.224, 2.633,6.286,-3.2585,0.868,0.160,55114,0
GO:0006562,"proline catabolic process",0.033%,-4.704, 6.004,3.626,-2.2237,0.815,0.163,6562,0
GO:0006567,"threonine catabolic process",0.038%,null,null,3.684,-1.8445,0.817,0.646,6562,1
GO:0006559,"L-phenylalanine catabolic process",0.031%,null,null,3.596,-1.5394,0.815,0.638,6562,1
GO:0006809,"nitric oxide biosynthetic process",0.017%,-6.441,-2.553,3.345,-1.8445,0.906,0.166,6809,0
GO:0098506,"polynucleotide 3' dephosphorylation",0.001%,-6.913,-1.034,2.090,-1.4913,0.873,0.169,98506,0
GO:0071586,"CAAX-box protein processing",0.014%,-1.423, 6.979,3.263,-1.4860,0.890,0.185,71586,0
GO:0032781,"positive regulation of ATPase activity",0.033%,-0.213,-1.100,3.627,-3.0542,0.906,0.190,32781,0
GO:0042325,"regulation of phosphorylation",0.468%,null,null,4.779,-1.4910,0.805,0.731,32781,1
GO:0010923,"negative regulation of phosphatase activity",0.018%,null,null,3.354,-2.9750,0.802,0.567,32781,1
GO:0043666,"regulation of phosphoprotein phosphatase activity",0.016%,null,null,3.317,-2.0412,0.774,0.921,32781,1
GO:0000122,"negative regulation of transcription from RNA polymerase II promoter",0.199%,null,null,4.408,-1.5142,0.817,0.592,32781,1
GO:0006470,"protein dephosphorylation",0.585%,null,null,4.875,-1.8633,0.805,0.628,32781,1
GO:0050821,"protein stabilization",0.045%, 0.909, 2.417,3.763,-2.6659,0.908,0.194,50821,0
GO:0097352,"autophagosome maturation",0.008%, 3.860, 6.213,3.035,-2.2237,0.825,0.215,97352,0
GO:1901141,"regulation of lignin biosynthetic process",0.000%,-3.350, 3.754,1.623,-2.9830,0.834,0.221,1901141,0
GO:0010583,"response to cyclopentenone",0.005%,-2.177,-6.040,2.845,-2.9830,0.865,0.228,10583,0
GO:0030970,"retrograde protein transport, ER to cytosol",0.011%,null,null,3.146,-2.2237,0.651,0.899,10583,1
GO:0030433,"ER-associated ubiquitin-dependent protein catabolic process",0.049%,null,null,3.794,-2.6652,0.686,0.535,10583,1
GO:0071712,"ER-associated misfolded protein catabolic process",0.006%,null,null,2.872,-2.7371,0.709,0.866,10583,1
GO:0034620,"cellular response to unfolded protein",0.029%,null,null,3.572,-1.5924,0.810,0.592,10583,1
GO:0015853,"adenine transport",0.000%, 7.045,-1.577,1.740,-1.4913,0.869,0.231,15853,0
GO:0015854,"guanine transport",0.000%,null,null,1.748,-1.4913,0.869,0.865,15853,1
GO:0005978,"glycogen biosynthetic process",0.099%,-3.753, 4.718,4.103,-3.8096,0.758,0.243,5978,0
GO:0000023,"maltose metabolic process",0.006%,null,null,2.902,-1.4913,0.860,0.672,5978,1
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",0.035%,null,null,3.652,-1.5920,0.796,0.590,5978,1
GO:0019252,"starch biosynthetic process",0.007%,null,null,2.949,-3.0828,0.801,0.775,5978,1
GO:0006099,"tricarboxylic acid cycle",0.469%,null,null,4.780,-2.8105,0.818,0.715,5978,1
GO:0005986,"sucrose biosynthetic process",0.003%,null,null,2.640,-1.7206,0.822,0.618,5978,1
GO:0042795,"snRNA transcription from RNA polymerase II promoter",0.003%,-3.889, 1.905,2.632,-1.4913,0.875,0.257,42795,0
GO:0042796,"snRNA transcription from RNA polymerase III promoter",0.002%,null,null,2.344,-1.4913,0.882,0.947,42795,1
GO:0032922,"circadian regulation of gene expression",0.012%, 1.066, 1.162,3.190,-3.8836,0.800,0.278,32922,0
GO:0009649,"entrainment of circadian clock",0.006%,null,null,2.906,-2.4631,0.843,0.799,32922,1
