Annotated	Significant	Expected	DEG	Term	pval
GO:0006729	5	3	0,34	3	tetrahydrobiopterin biosynthetic process	0,00290525594364257
GO:0000493	3	3	0,21	3	box H/ACA snoRNP assembly	0,000322805634505755
GO:0009165	697	57	47,83	57	nucleotide biosynthetic process	0,0348429296782508
GO:0006749	60	19	4,12	19	glutathione metabolic process	1,91095400257502e-06
GO:0009156	469	40	32,19	40	ribonucleoside monophosphate biosynthetic process	0,00547879267127875
GO:0009157	17	8	1,17	8	deoxyribonucleoside monophosphate biosynthetic process	1,83007771499109e-06
GO:0000460	39	13	2,68	13	maturation of 5.8S rRNA	0,00488238692234996
GO:0000463	32	9	2,2	9	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0,00021905596194213
GO:0000466	28	9	1,92	9	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0,0254429975482271
GO:0000467	11	5	0,75	5	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0,000493058450851449
GO:0000470	55	17	3,77	17	maturation of LSU-rRNA	9,17135567576977e-05
GO:0010027	13	5	0,89	5	thylakoid membrane organization	0,00122290204082272
GO:0098869	378	46	25,94	46	cellular oxidant detoxification	0,0301109908881286
GO:0010028	2	2	0,14	2	xanthophyll cycle	0,0047075935828877
GO:0009113	18	7	1,24	7	purine nucleobase biosynthetic process	0,00209820681266662
GO:0009116	190	28	13,04	28	nucleoside metabolic process	0,0210873359292514
GO:0008033	237	54	16,26	54	tRNA processing	0,00713876538999484
GO:0051259	29	6	1,99	6	protein complex oligomerization	0,00123610382151373
GO:0010019	3	2	0,21	2	chloroplast-nucleus signaling pathway	0,0134771694796516
GO:0000413	117	25	8,03	25	protein peptidyl-prolyl isomerization	3,06299041850421e-07
GO:0001522	46	17	3,16	17	pseudouridine synthesis	2,86403939437368e-08
GO:0001510	130	34	8,92	34	RNA methylation	0,00246361962597654
GO:0051228	4	2	0,27	2	mitotic spindle disassembly	0,0257294957481941
GO:0042450	3	2	0,21	2	arginine biosynthetic process via ornithine	0,0134771694796516
GO:0018160	6	4	0,41	4	peptidyl-pyrromethane cofactor linkage	0,000296550036391677
GO:0042476	2	2	0,14	2	odontogenesis	0,0047075935828877
GO:0006884	3	2	0,21	2	cell volume homeostasis	0,0134771694796516
GO:2001034	2	2	0,14	2	positive regulation of double-strand break repair via nonhomologous end joining	0,0047075935828877
GO:0006821	26	3	1,78	3	chloride transport	0,0134836230158405
GO:0010581	10	3	0,69	3	regulation of starch biosynthetic process	0,0268835632350918
GO:0010587	3	2	0,21	2	miRNA catabolic process	0,0134771694796516
GO:0043928	12	3	0,82	3	exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay	0,0444838627712235
GO:0030091	10	6	0,69	6	protein repair	0,00549588688954172
GO:0000162	30	6	2,06	6	tryptophan biosynthetic process	0,0147911987452529
GO:0001682	8	4	0,55	4	tRNA 5'-leader removal	0,00123721125092782
GO:0009231	26	8	1,78	8	riboflavin biosynthetic process	0,000247732847704922
GO:0055129	8	4	0,55	4	L-proline biosynthetic process	0,00123721125092782
GO:0009234	4	3	0,27	3	menaquinone biosynthetic process	0,00122484321110906
GO:0043137	3	2	0,21	2	DNA replication, removal of RNA primer	0,0134771694796516
GO:0055114	3639	325	249,73	325	oxidation-reduction process	5,4540162475533e-09
GO:0031930	5	3	0,34	3	mitochondria-nucleus signaling pathway	0,00290525594364257
GO:0048481	10	5	0,69	5	plant ovule development	0,000285069183314666
GO:0015994	62	15	4,25	15	chlorophyll metabolic process	0,0255420490397461
GO:0015995	46	9	3,16	9	chlorophyll biosynthetic process	0,00360759853240326
GO:0015996	12	4	0,82	4	chlorophyll catabolic process	0,00700462735425189
GO:0006559	21	8	1,44	8	L-phenylalanine catabolic process	4,39758430302381e-05
GO:0008652	405	57	27,79	57	cellular amino acid biosynthetic process	0,0131694026533928
GO:0016120	4	2	0,27	2	carotene biosynthetic process	0,0257294957481941
GO:0009793	93	18	6,38	18	embryo development ending in seed dormancy	5,44190116238654e-05
GO:0044210	13	4	0,89	4	'de novo' CTP biosynthetic process	0,00957428304910928
GO:0032263	3	2	0,21	2	GMP salvage	0,0134771694796516
GO:0006529	16	7	1,1	7	asparagine biosynthetic process	0,000491451858482011
GO:0016117	20	7	1,37	7	carotenoid biosynthetic process	0,00178986943428636
GO:0042908	135	20	9,26	20	xenobiotic transport	0,000913627462119872
GO:0034765	15	6	1,03	6	regulation of ion transmembrane transport	0,00122087899993494
GO:0006515	25	6	1,72	6	protein quality control for misfolded or incompletely synthesized proteins	0,0138821579070226
GO:0032259	881	101	60,46	101	methylation	0,0275431895988179
GO:0006541	95	20	6,52	20	glutamine metabolic process	3,36052769724663e-05
GO:0006543	2	2	0,14	2	glutamine catabolic process	0,0047075935828877
GO:0015979	598	60	41,04	60	photosynthesis	7,80300841633022e-05
GO:0019354	3	3	0,21	3	siroheme biosynthetic process	0,000322805634505755
GO:1904263	2	2	0,14	2	positive regulation of TORC1 signaling	0,0047075935828877
GO:0044206	12	3	0,82	3	UMP salvage	0,0444838627712235
GO:0009773	18	4	1,24	4	photosynthetic electron transport in photosystem I	0,0311625687680358
GO:0044208	12	4	0,82	4	'de novo' AMP biosynthetic process	0,00700462735425189
GO:0030576	2	2	0,14	2	Cajal body organization	0,0047075935828877
GO:0070681	8	6	0,55	6	glutaminyl-tRNAGln biosynthesis via transamidation	2,57633350584118e-06
GO:1900865	25	5	1,72	5	chloroplast RNA modification	0,0253950980761012
GO:0070682	2	2	0,14	2	proteasome regulatory particle assembly	0,0047075935828877
GO:0040031	6	3	0,41	3	snRNA modification	0,0409156160301317
GO:0051096	3	3	0,21	3	positive regulation of helicase activity	0,000322805634505755
GO:2000142	36	10	2,47	10	regulation of DNA-templated transcription, initiation	7,44326467174502e-05
GO:0032203	2	2	0,14	2	telomere formation via telomerase	0,0047075935828877
GO:0042254	472	112	32,39	112	ribosome biogenesis	3,94216037170008e-09
GO:0006662	21	5	1,44	5	glycerol ether metabolic process	0,0122061381543343
GO:0051085	61	24	4,19	24	chaperone cofactor-dependent protein refolding	5,24427941264684e-13
GO:0009704	7	4	0,48	4	de-etiolation	0,000654204382894812
GO:0042273	112	27	7,69	27	ribosomal large subunit biogenesis	0,01187713627003
GO:0016226	46	11	3,16	11	iron-sulfur cluster assembly	0,000219966900202402
GO:1902290	2	2	0,14	2	positive regulation of defense response to oomycetes	0,0047075935828877
GO:0045454	62	12	4,25	12	cell redox homeostasis	0,000917081925826154
GO:0090228	2	2	0,14	2	positive regulation of red or far-red light signaling pathway	0,0047075935828877
GO:0009862	3	2	0,21	2	systemic acquired resistance, salicylic acid mediated signaling pathway	0,0134771694796516
GO:0016233	5	4	0,34	4	telomere capping	0,0134563972187305
GO:0106004	5	2	0,34	2	tRNA (guanine-N7)-methylation	0,0409456556178951
GO:0006636	7	3	0,48	3	unsaturated fatty acid biosynthetic process	0,0257129946918888
GO:0035195	17	3	1,17	3	gene silencing by miRNA	0,00470771011596008
GO:0036148	2	2	0,14	2	phosphatidylglycerol acyl-chain remodeling	0,0047075935828877
GO:0019419	7	5	0,48	5	sulfate reduction	2,83092765143266e-05
GO:0042793	17	11	1,17	11	plastid transcription	1,30654168800623e-09
GO:0000725	178	9	12,22	9	recombinational repair	0,0411036798228039
GO:0019430	35	13	2,4	13	removal of superoxide radicals	0,000715880274371663
GO:0009088	17	6	1,17	6	threonine biosynthetic process	0,000663711680341587
GO:0009089	20	4	1,37	4	lysine biosynthetic process via diaminopimelate	0,0442726917498079
GO:0010342	5	2	0,34	2	endosperm cellularization	0,0409456556178951
