Annotated	Significant	Expected	DEG	Term	pval
GO:0004096	15	3	0,28	3	catalase activity	0,00250021909785093
GO:0009703	6	2	0,11	2	nitrate reductase (NADH) activity	0,00497651144549794
GO:0048529	2	2	0,04	2	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity	0,000348738507886865
GO:0008970	17	2	0,32	2	phospholipase A1 activity	0,0394003461978694
GO:0046906	998	72	18,65	72	tetrapyrrole binding	0,0172555239553708
GO:0004587	2	1	0,04	1	ornithine-oxo-acid transaminase activity	0,037026477783874
GO:0016168	209	26	3,91	26	chlorophyll binding	3,04775248505231e-14
GO:0016717	27	3	0,5	3	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	0,0136165669379872
GO:0010242	4	2	0,07	2	oxygen evolving activity	0,00204080292506134
GO:0030604	2	1	0,04	1	1-deoxy-D-xylulose-5-phosphate reductoisomerase activity	0,037026477783874
GO:0019900	152	5	2,84	5	kinase binding	0,00872494295999355
GO:0019904	22	4	0,41	4	protein domain specific binding	0,000676568491647429
GO:0016157	29	3	0,54	3	sucrose synthase activity	0,016549720658956
GO:0045550	2	2	0,04	2	geranylgeranyl reductase activity	0,000348738507886865
GO:0008236	359	12	6,71	12	serine-type peptidase activity	0,0270139615681008
GO:0004760	2	1	0,04	1	serine-pyruvate transaminase activity	0,037026477783874
GO:0004514	9	2	0,17	2	nicotinate-nucleotide diphosphorylase (carboxylating) activity	0,0115073761312654
GO:0046524	8	2	0,15	2	sucrose-phosphate synthase activity	0,00906170462984927
GO:0015035	77	5	1,44	5	protein disulfide oxidoreductase activity	0,0147278905620627
GO:0004089	31	5	0,58	5	carbonate dehydratase activity	0,000255209319846621
GO:0004021	3	2	0,06	2	L-alanine:2-oxoglutarate aminotransferase activity	0,00103321778889389
GO:0048032	6	2	0,11	2	galacturonate binding	0,00497651144549794
GO:0016705	591	39	11,04	39	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	2,55868957696373e-08
GO:0004777	2	1	0,04	1	succinate-semialdehyde dehydrogenase (NAD+) activity	0,037026477783874
GO:0030246	761	29	14,22	29	carbohydrate binding	0,00150578950530424
GO:0010436	6	2	0,11	2	carotenoid dioxygenase activity	0,00497651144549794
GO:0042132	16	2	0,3	2	fructose 1,6-bisphosphate 1-phosphatase activity	0,0351925672262163
GO:0005247	18	2	0,34	2	voltage-gated chloride channel activity	0,0437877637572386
GO:0004034	8	2	0,15	2	aldose 1-epimerase activity	0,00906170462984927
GO:0050511	2	1	0,04	1	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity	0,037026477783874
GO:0046507	1	1	0,02	1	UDPsulfoquinovose synthase activity	0,0186876081458803
GO:0008061	25	3	0,47	3	chitin binding	0,0110055973318275
GO:0004185	69	7	1,29	7	serine-type carboxypeptidase activity	0,000305455200999885
GO:0016851	5	2	0,09	2	magnesium chelatase activity	0,00335921282555275
