Annotated	Significant	Expected	DEG	Term	pval
GO:0034663	10	7	0,54	7	endoplasmic reticulum chaperone complex	1,31462566530617e-07
GO:0009506	226	21	12,13	21	plasmodesma	0,0104278578421553
GO:0005783	852	97	45,72	97	endoplasmic reticulum	6,76224646336059e-06
GO:0005784	3	2	0,16	2	Sec61 translocon complex	0,00832518298036614
GO:0005788	53	18	2,84	18	endoplasmic reticulum lumen	1,31874482559606e-10
GO:0005789	506	43	27,15	43	endoplasmic reticulum membrane	0,00705868181568964
GO:0005773	494	53	26,51	53	vacuole	9,21398491060186e-07
GO:0009326	3	2	0,16	2	formate dehydrogenase complex	0,00832518298036614
GO:0016602	14	3	0,75	3	CCAAT-binding factor complex	0,0359973330062259
GO:0019898	95	12	5,1	12	extrinsic component of membrane	0,0112096267920899
GO:0009654	45	8	2,41	8	photosystem II oxygen evolving complex	0,00246242093963853
GO:0005615	124	19	6,65	19	extracellular space	0,000280943927251484
GO:0034456	4	2	0,21	2	UTP-C complex	0,0160581871111764
GO:0016020	13185	792	707,55	792	membrane	0,00901905662908553
GO:0032545	4	2	0,21	2	CURI complex	0,0160581871111764
GO:0016021	10862	654	582,89	654	integral component of membrane	6,59609613768143e-05
GO:0016442	3	3	0,16	3	RISC complex	0,000154240699204029
GO:0010598	9	3	0,48	3	NAD(P)H dehydrogenase complex (plastoquinone)	0,0101485488970309
GO:0034045	9	3	0,48	3	phagophore assembly site membrane	0,0101485488970309
GO:0005886	1961	153	105,23	153	plasma membrane	1,62253300046218e-05
GO:0043564	4	4	0,21	4	Ku70:Ku80 complex	8,26131575344021e-06
GO:0005794	1076	78	57,74	78	Golgi apparatus	1,45613280384204e-05
GO:0070062	13	3	0,7	3	extracellular exosome	0,0294319044035
GO:1990316	6	2	0,32	2	Atg1/ULK1 kinase complex	0,0373599584711064
GO:0009536	2436	84	130,72	84	plastid	0,0335786160932239
