Annotated	Significant	Expected	DEG	Term	pval
GO:0005829	1367	57	47,35	57	cytosol	0,00277124967691358
GO:0005811	48	5	1,66	5	lipid droplet	0,0247296582560585
GO:0005844	9	2	0,31	2	polysome	0,0367107456648031
GO:0005758	22	4	0,76	4	mitochondrial intermembrane space	0,0063592627358005
GO:0005834	7	4	0,24	4	heterotrimeric G-protein complex	4,60673987588709e-05
GO:0005783	852	59	29,51	59	endoplasmic reticulum	0,00179338277237576
GO:0005788	53	6	1,84	6	endoplasmic reticulum lumen	0,0097691804532788
GO:0005789	506	32	17,53	32	endoplasmic reticulum membrane	0,00413027422678297
GO:0005773	494	33	17,11	33	vacuole	3,88976509024333e-06
GO:0005777	163	12	5,65	12	peroxisome	0,0143376122095441
GO:0048471	29	7	1	7	perinuclear region of cytoplasm	4,68633912868314e-05
GO:0005737	10788	399	373,71	399	cytoplasm	0,00026541592872748
GO:0034098	10	2	0,35	2	VCP-NPL4-UFD1 AAA ATPase complex	0,0448527435477915
GO:0012505	2216	112	76,76	112	endomembrane system	0,0019199549644119
GO:0031201	46	5	1,59	5	SNARE complex	0,0209375719728384
GO:0016020	13185	538	456,74	538	membrane	0,0382303086926872
GO:0016021	10862	429	376,27	429	integral component of membrane	0,000327535217076548
GO:0030018	2	2	0,07	2	Z disc	0,00119879216032262
GO:0005576	1227	51	42,5	51	extracellular region	0,029098292757746
GO:0009986	9	4	0,31	4	cell surface	0,000156850026157378
GO:0034045	9	2	0,31	2	phagophore assembly site membrane	0,0367107456648031
GO:0045252	7	6	0,24	6	oxoglutarate dehydrogenase complex	1,15638934343941e-08
GO:0035101	8	2	0,28	2	FACT complex	0,0292141801517626
GO:0005886	1961	105	67,93	105	plasma membrane	0,000263744773724749
GO:0005793	21	3	0,73	3	endoplasmic reticulum-Golgi intermediate compartment	0,0346208906241484
