term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006457,"protein folding",0.903%, 1.096, 0.133,5.064,-13.9875,0.948,0.000,6457,0
GO:0009058,"biosynthetic process",31.611%,-1.116,-4.535,6.608,-1.3677,0.971,0.000,9058,0
GO:0032502,"developmental process",2.812%, 0.250,-5.310,5.557,-1.8407,0.983,0.000,32502,0
GO:0050821,"protein stabilization",0.045%,-4.433,-0.691,3.763,-2.6848,0.927,0.000,50821,0
GO:0051762,"sesquiterpene biosynthetic process",0.000%,-2.546, 6.654,1.146,-7.9409,0.809,0.018,51762,0
GO:0034389,"lipid particle organization",0.005%,-0.028,-7.788,2.823,-4.4655,0.890,0.022,34389,0
GO:0051085,"chaperone mediated protein folding requiring cofactor",0.010%,-1.300,-3.135,3.117,-4.6615,0.948,0.023,51085,0
GO:0042026,"protein refolding",0.069%,null,null,3.949,-1.4257,0.945,0.567,51085,1
GO:0006749,"glutathione metabolic process",0.151%,-1.408, 4.720,4.288,-7.3656,0.851,0.029,6749,0
GO:0008299,"isoprenoid biosynthetic process",0.442%,null,null,4.754,-2.0447,0.714,0.936,6749,1
GO:0050992,"dimethylallyl diphosphate biosynthetic process",0.036%,null,null,3.661,-3.2185,0.726,0.557,6749,1
GO:0019287,"isopentenyl diphosphate biosynthetic process, mevalonate pathway",0.014%,null,null,3.258,-6.1831,0.698,0.512,6749,1
GO:0033387,"putrescine biosynthetic process from ornithine",0.002%,null,null,2.305,-1.4956,0.787,0.662,6749,1
GO:0045337,"farnesyl diphosphate biosynthetic process",0.005%,null,null,2.798,-2.0203,0.742,0.745,6749,1
GO:0006084,"acetyl-CoA metabolic process",0.172%,null,null,4.343,-1.4993,0.834,0.783,6749,1
GO:0016114,"terpenoid biosynthetic process",0.245%,null,null,4.498,-3.5716,0.722,0.726,6749,1
GO:0046470,"phosphatidylcholine metabolic process",0.032%,null,null,3.618,-2.3226,0.719,0.516,6749,1
GO:0019432,"triglyceride biosynthetic process",0.021%,null,null,3.426,-2.1802,0.761,0.617,6749,1
GO:0033512,"L-lysine catabolic process to acetyl-CoA via saccharopine",0.014%,null,null,3.256,-3.8965,0.703,0.717,6749,1
GO:0015940,"pantothenate biosynthetic process",0.114%,null,null,4.166,-2.0196,0.700,0.725,6749,1
GO:0080186,"developmental vegetative growth",0.001%, 5.166,-5.110,2.182,-6.7155,0.901,0.032,80186,0
GO:0045927,"positive regulation of growth",0.060%,null,null,3.889,-4.0752,0.892,0.612,80186,1
GO:0035264,"multicellular organism growth",0.041%,null,null,3.720,-1.4956,0.878,0.754,80186,1
GO:0098869,"cellular oxidant detoxification",0.784%,-7.846,-0.128,5.003,-8.2113,0.805,0.034,98869,0
GO:0015914,"phospholipid transport",0.076%, 1.436,-1.724,3.987,-6.0394,0.841,0.044,15914,0
GO:0015031,"protein transport",2.251%,null,null,5.461,-1.3693,0.880,0.885,15914,1
GO:0030970,"retrograde protein transport, ER to cytosol",0.011%,null,null,3.146,-2.2321,0.631,0.606,15914,1
GO:0006865,"amino acid transport",0.813%,null,null,5.018,-1.4276,0.833,0.730,15914,1
GO:0006886,"intracellular protein transport",1.199%,null,null,5.187,-2.9882,0.880,0.584,15914,1
GO:0031204,"posttranslational protein targeting to membrane, translocation",0.018%,null,null,3.359,-3.2185,0.755,0.629,15914,1
GO:0034204,"lipid translocation",0.057%,null,null,3.867,-2.6170,0.709,0.806,15914,1
GO:0043001,"Golgi to plasma membrane protein transport",0.015%,null,null,3.280,-1.8527,0.754,0.643,15914,1
GO:0034220,"ion transmembrane transport",3.528%,null,null,5.656,-2.3255,0.917,0.527,15914,1
GO:0042744,"hydrogen peroxide catabolic process",0.093%, 1.272, 7.216,4.078,-6.5823,0.842,0.044,42744,0
GO:0019430,"removal of superoxide radicals",0.121%,null,null,4.192,-2.3165,0.751,0.855,42744,1
GO:0006468,"protein phosphorylation",4.137%, 0.596, 4.056,5.725,-5.7218,0.833,0.061,6468,0
GO:0009693,"ethylene biosynthetic process",0.001%,-1.646, 1.053,2.286,-4.5585,0.925,0.068,9693,0
GO:0006099,"tricarboxylic acid cycle",0.469%, 6.267, 0.611,4.780,-4.1302,0.743,0.098,6099,0
GO:0019752,"carboxylic acid metabolic process",8.831%,null,null,6.054,-3.0141,0.731,0.562,6099,1
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",0.035%,null,null,3.652,-1.6001,0.747,0.687,6099,1
GO:0061615,"glycolytic process through fructose-6-phosphate",0.061%,null,null,3.892,-2.1802,0.656,0.606,6099,1
GO:0006101,"citrate metabolic process",0.472%,null,null,4.782,-4.4980,0.766,0.985,6099,1
GO:0006102,"isocitrate metabolic process",0.022%,null,null,3.446,-1.4124,0.805,0.765,6099,1
GO:0006096,"glycolytic process",0.545%,null,null,4.844,-1.3811,0.607,0.822,6099,1
GO:0022900,"electron transport chain",0.564%,null,null,4.860,-2.0293,0.802,0.734,6099,1
GO:0034587,"piRNA metabolic process",0.004%, 1.907,-3.294,2.731,-1.4956,0.911,0.106,34587,0
GO:0032781,"positive regulation of ATPase activity",0.033%,-5.494,-4.911,3.627,-2.1802,0.929,0.160,32781,0
GO:0050790,"regulation of catalytic activity",1.575%,null,null,5.306,-1.8800,0.915,0.656,32781,1
GO:0009809,"lignin biosynthetic process",0.002%, 2.571, 1.651,2.423,-2.6848,0.843,0.161,9809,0
GO:0048278,"vesicle docking",0.080%, 5.989,-1.709,4.013,-1.6931,0.830,0.200,48278,0
GO:0055114,"oxidation-reduction process",15.060%, 5.322, 3.907,6.286,-13.6576,0.842,0.216,55114,0
GO:0006355,"regulation of transcription, DNA-templated",9.917%,-3.272, 1.152,6.105,-1.4462,0.776,0.256,6355,0
GO:0006012,"galactose metabolic process",0.109%, 6.288, 2.593,4.145,-1.9950,0.830,0.263,6012,0
GO:0009694,"jasmonic acid metabolic process",0.003%, 5.792, 1.506,2.511,-1.4472,0.818,0.277,9694,0
GO:0019722,"calcium-mediated signaling",0.040%,-6.571,-1.887,3.707,-3.5790,0.796,0.291,19722,0
GO:1901352,"negative regulation of phosphatidylglycerol biosynthetic process",0.001%,-2.650, 4.780,1.869,-2.5239,0.732,0.291,1901352,0
GO:2001246,"negative regulation of phosphatidylcholine biosynthetic process",0.000%,null,null,1.785,-2.5239,0.720,0.839,1901352,1
GO:0051259,"protein oligomerization",0.188%, 0.751,-7.569,4.382,-3.7303,0.854,0.302,51259,0
GO:0042256,"mature ribosome assembly",0.051%,null,null,3.819,-2.2321,0.857,0.598,51259,1
GO:0048268,"clathrin coat assembly",0.018%,null,null,3.356,-1.6073,0.869,0.617,51259,1
GO:0051131,"chaperone-mediated protein complex assembly",0.016%,null,null,3.324,-1.3344,0.870,0.614,51259,1
GO:0065003,"macromolecular complex assembly",1.497%,null,null,5.283,-2.4759,0.843,0.697,51259,1
GO:0007205,"protein kinase C-activating G-protein coupled receptor signaling pathway",0.018%,-6.362,-1.328,3.375,-2.9723,0.801,0.309,7205,0
GO:0007188,"adenylate cyclase-modulating G-protein coupled receptor signaling pathway",0.043%,null,null,3.743,-2.2321,0.791,0.574,7205,1
GO:0046256,"2,4,6-trinitrotoluene catabolic process",0.000%, 0.756, 7.521,0.903,-1.4956,0.863,0.309,46256,0
GO:0010305,"leaf vascular tissue pattern formation",0.002%, 5.043,-4.851,2.438,-1.7321,0.910,0.318,10305,0
GO:0042939,"tripeptide transport",0.003%, 4.231,-1.731,2.645,-1.4956,0.924,0.326,42939,0
GO:0006002,"fructose 6-phosphate metabolic process",0.060%, 1.957, 4.796,3.885,-1.9390,0.857,0.333,6002,0
GO:0030187,"melatonin biosynthetic process",0.001%,-4.528, 4.107,2.130,-2.5239,0.849,0.341,30187,0
GO:0009607,"response to biotic stimulus",0.342%,-7.617,-0.131,4.643,-8.1479,0.879,0.351,9607,0
GO:0016559,"peroxisome fission",0.023%, 0.405,-7.763,3.469,-2.2395,0.875,0.351,16559,0
GO:0051228,"mitotic spindle disassembly",0.002%,null,null,2.449,-2.2321,0.814,0.560,16559,1
GO:0000266,"mitochondrial fission",0.022%,null,null,3.441,-1.7321,0.875,0.636,16559,1
GO:0097352,"autophagosome maturation",0.008%, 1.679,-7.320,3.035,-2.2321,0.820,0.361,97352,0
GO:0006979,"response to oxidative stress",0.575%,-7.798,-0.591,4.868,-7.7531,0.848,0.369,6979,0
GO:0006952,"defense response",0.568%,null,null,4.863,-7.3611,0.848,0.570,6979,1
GO:0006032,"chitin catabolic process",0.018%, 1.810, 6.320,3.368,-4.6599,0.828,0.370,6032,0
GO:0030212,"hyaluronan metabolic process",0.008%,null,null,3.006,-1.4124,0.891,0.519,6032,1
GO:1904580,"regulation of intracellular mRNA localization",0.002%,-3.943,-3.606,2.301,-1.4956,0.880,0.371,1904580,0
GO:0009816,"defense response to bacterium, incompatible interaction",0.003%,-7.814, 1.274,2.535,-1.5007,0.876,0.375,9816,0
GO:0050860,"negative regulation of T cell receptor signaling pathway",0.003%,null,null,2.643,-1.4956,0.794,0.545,9816,1
GO:0015936,"coenzyme A metabolic process",0.173%, 3.531, 3.384,4.347,-1.5013,0.728,0.380,15936,0
GO:0010266,"response to vitamin B1",0.000%,-7.634, 0.966,1.580,-2.9917,0.879,0.384,10266,0
GO:0007186,"G-protein coupled receptor signaling pathway",0.882%,-6.110,-0.458,5.054,-1.5561,0.754,0.404,7186,0
GO:1902584,"positive regulation of response to water deprivation",0.001%,-7.389,-1.188,2.045,-6.7155,0.801,0.409,1902584,0
GO:0042542,"response to hydrogen peroxide",0.029%,null,null,3.571,-3.7297,0.827,0.579,1902584,1
GO:0071277,"cellular response to calcium ion",0.009%,null,null,3.073,-1.4956,0.825,0.756,1902584,1
GO:0043434,"response to peptide hormone",0.056%,null,null,3.853,-1.5001,0.841,0.673,1902584,1
GO:0046686,"response to cadmium ion",0.027%,null,null,3.534,-2.9070,0.845,0.701,1902584,1
GO:0071456,"cellular response to hypoxia",0.022%,null,null,3.457,-3.4121,0.800,0.634,1902584,1
GO:0009651,"response to salt stress",0.043%,null,null,3.741,-3.1486,0.846,0.661,1902584,1
GO:0034605,"cellular response to heat",0.041%,null,null,3.726,-6.1524,0.816,0.528,1902584,1
GO:0009408,"response to heat",0.166%,null,null,4.328,-2.8599,0.832,0.865,1902584,1
GO:1903335,"regulation of vacuolar transport",0.001%,-3.625,-2.659,1.929,-1.4956,0.912,0.425,1903335,0
GO:0009643,"photosynthetic acclimation",0.001%,-6.956, 1.340,1.973,-1.4956,0.883,0.437,9643,0
GO:0000023,"maltose metabolic process",0.006%, 6.863, 1.820,2.902,-1.4956,0.871,0.438,23,0
GO:0000209,"protein polyubiquitination",0.066%,-0.628, 3.015,3.929,-1.5609,0.920,0.450,209,0
GO:0016998,"cell wall macromolecule catabolic process",0.059%, 0.749, 7.044,3.880,-3.5790,0.851,0.459,16998,0
GO:0016042,"lipid catabolic process",0.401%, 1.931, 6.564,4.712,-3.4127,0.716,0.462,16042,0
GO:0006527,"arginine catabolic process",0.051%,null,null,3.817,-2.0196,0.730,0.628,16042,1
GO:0010124,"phenylacetate catabolic process",0.039%,null,null,3.703,-1.4956,0.619,0.778,16042,1
GO:0051555,"flavonol biosynthetic process",0.001%,null,null,2.158,-2.2321,0.855,0.596,16042,1
GO:0006098,"pentose-phosphate shunt",0.287%,null,null,4.566,-1.6072,0.711,0.677,16042,1
GO:0006635,"fatty acid beta-oxidation",0.080%,null,null,4.011,-2.6170,0.657,0.567,16042,1
GO:0016126,"sterol biosynthetic process",0.075%,null,null,3.985,-3.4062,0.748,0.508,16042,1
GO:0006680,"glucosylceramide catabolic process",0.004%,null,null,2.679,-2.0196,0.709,0.728,16042,1
GO:0046513,"ceramide biosynthetic process",0.013%,null,null,3.208,-1.6001,0.749,0.814,16042,1
GO:0006694,"steroid biosynthetic process",0.122%,null,null,4.196,-1.4522,0.759,0.924,16042,1
GO:0009696,"salicylic acid metabolic process",0.003%,null,null,2.545,-1.4996,0.785,0.600,16042,1
GO:0080142,"regulation of salicylic acid biosynthetic process",0.000%,null,null,1.462,-1.9549,0.760,0.548,16042,1
GO:0046294,"formaldehyde catabolic process",0.021%,null,null,3.430,-1.8527,0.765,0.513,16042,1
GO:0001676,"long-chain fatty acid metabolic process",0.056%,null,null,3.854,-1.6001,0.713,0.642,16042,1
GO:0031938,"regulation of chromatin silencing at telomere",0.009%,-1.888,-5.845,3.053,-1.4956,0.748,0.468,31938,0
GO:0090378,"seed trichome elongation",0.000%, 3.447,-6.188,0.602,-2.5239,0.825,0.475,90378,0
GO:1902977,"mitotic DNA replication preinitiation complex assembly",0.002%, 1.347,-6.687,2.491,-1.4956,0.794,0.489,1902977,0
GO:0030437,"ascospore formation",0.023%, 5.270,-4.556,3.463,-2.2321,0.829,0.491,30437,0
GO:0048544,"recognition of pollen",0.034%,null,null,3.644,-1.5720,0.823,0.694,30437,1
