Annotated	Significant	Expected	DEG	Term	pval
GO:0035335	47	7	2,36	7	peptidyl-tyrosine dephosphorylation	0,00856038964157744
GO:0009693	20	4	1	4	ethylene biosynthetic process	0,0160641547177834
GO:0015031	1232	72	61,82	72	protein transport	0,00762157579318523
GO:0009698	212	17	10,64	17	phenylpropanoid metabolic process	0,026781278943812
GO:0030968	13	6	0,65	6	endoplasmic reticulum unfolded protein response	2,00158768845883e-05
GO:0071284	6	2	0,3	2	cellular response to lead ion	0,0329829320974228
GO:0055114	3639	220	182,61	220	oxidation-reduction process	3,13533777418495e-05
GO:1902074	37	5	1,86	5	response to salt	0,0363253723053197
GO:0009625	4	2	0,2	2	response to insect	0,0141106515789981
GO:0009611	80	14	4,01	14	response to wounding	4,07489699907136e-05
GO:0019375	6	2	0,3	2	galactolipid biosynthetic process	0,0329829320974228
GO:0015867	87	9	4,37	9	ATP transport	0,0303647940750765
GO:0009607	307	49	15,41	49	response to biotic stimulus	2,56861900661839e-07
GO:0006952	893	95	44,81	95	defense response	3,47825174077199e-07
GO:0010492	2	2	0,1	2	maintenance of shoot apical meristem identity	0,00251682825814437
GO:0048544	199	19	9,99	19	recognition of pollen	0,00559698078989761
GO:0016998	19	6	0,95	6	cell wall macromolecule catabolic process	0,000243897683023959
GO:0000422	10	3	0,5	3	autophagy of mitochondrion	0,0446195571746638
GO:0050832	80	15	4,01	15	defense response to fungus	0,000416786054419842
GO:0006979	398	35	19,97	35	response to oxidative stress	0,00175970154896938
GO:0070407	2	2	0,1	2	oxidation-dependent protein catabolic process	0,00251682825814437
GO:0046777	96	11	4,82	11	protein autophosphorylation	0,00868289837288201
GO:0009450	2	2	0,1	2	gamma-aminobutyric acid catabolic process	0,00251682825814437
GO:0046710	2	2	0,1	2	GDP metabolic process	0,00251682825814437
GO:0046037	14	5	0,7	5	GMP metabolic process	0,00250983118885597
GO:0042183	3	2	0,15	2	formate catabolic process	0,00729816492520361
GO:0098755	2	2	0,1	2	maintenance of seed dormancy by absisic acid	0,00251682825814437
GO:0009423	28	4	1,41	4	chorismate biosynthetic process	0,0495470734211279
GO:0010411	79	12	3,96	12	xyloglucan metabolic process	0,000692355457075715
GO:0006904	20	4	1	4	vesicle docking involved in exocytosis	0,0160641547177834
GO:1903298	4	2	0,2	2	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway	0,0141106515789981
GO:0030001	534	35	26,8	35	metal ion transport	0,0288158743084932
GO:0009439	3	2	0,15	2	cyanate metabolic process	0,00729816492520361
GO:0006071	18	4	0,9	4	glycerol metabolic process	0,0109859547435462
GO:0009407	4	3	0,2	3	toxin catabolic process	0,00729026638995284
GO:0019441	7	2	0,35	2	tryptophan catabolic process to kynurenine	0,0446598143630433
GO:2000022	29	9	1,46	9	regulation of jasmonic acid mediated signaling pathway	7,9320318441453e-06
GO:0019430	35	5	1,76	5	removal of superoxide radicals	0,0293506217782289
GO:0090378	3	2	0,15	2	seed trichome elongation	0,00729816492520361
GO:0006012	27	4	1,35	4	galactose metabolic process	0,0441609518249231
GO:0006044	6	4	0,3	4	N-acetylglucosamine metabolic process	8,73701269855035e-05
GO:0006032	28	8	1,41	8	chitin catabolic process	4,98687217360854e-05
GO:0055062	12	3	0,6	3	phosphate ion homeostasis	0,0197358350550871
GO:0006749	60	13	3,01	13	glutathione metabolic process	6,92365684939675e-06
GO:0007178	19	4	0,95	4	transmembrane receptor protein serine/threonine kinase signaling pathway	0,0133723107710068
GO:0042256	4	2	0,2	2	mature ribosome assembly	0,0141106515789981
GO:0031347	107	14	5,37	14	regulation of defense response	0,0144966682230558
GO:0016042	186	15	9,33	15	lipid catabolic process	0,0350876842404736
GO:0031640	5	2	0,25	2	killing of cells of other organism	0,0227386253271418
GO:0098869	378	32	18,97	32	cellular oxidant detoxification	0,0142349601433403
GO:0016036	31	7	1,56	7	cellular response to phosphate starvation	0,000718766169224066
GO:0010115	4	2	0,2	2	regulation of abscisic acid biosynthetic process	0,0141106515789981
GO:1902584	6	2	0,3	2	positive regulation of response to water deprivation	0,0329829320974228
GO:0045454	62	8	3,11	8	cell redox homeostasis	0,0120180897897181
GO:0015692	6	2	0,3	2	lead ion transport	0,0329829320974228
