Annotated	Significant	Expected	DEG	Term	pval
GO:0009522	141	14	6,66	14	photosystem I	0,00701007751689971
GO:0012505	2216	101	104,71	101	endomembrane system	0,0207666215565667
GO:0016021	10862	582	513,24	582	integral component of membrane	4,8776054840975e-05
GO:0005658	1	1	0,05	1	alpha DNA polymerase:primase complex	0,047250582124306
GO:0033186	4	2	0,19	2	CAF-1 complex	0,0125588058673453
GO:0035371	1	1	0,05	1	microtubule plus-end	0,047250582124306
GO:0005794	1076	55	50,84	55	Golgi apparatus	0,000238826133173173
GO:0009501	18	4	0,85	4	amyloplast	0,00892142387551025
GO:0042555	13	5	0,61	5	MCM complex	0,000218771678741245
GO:0000796	5	2	0,24	2	condensin complex	0,020278278029088
GO:0016602	14	3	0,66	3	CCAAT-binding factor complex	0,0259155169212023
GO:0005576	1227	92	57,98	92	extracellular region	0,0231367876607467
GO:0005615	124	13	5,86	13	extracellular space	0,00587081939280709
GO:0005618	488	50	23,06	50	cell wall	7,94841496042971e-07
GO:0005881	36	4	1,7	4	cytoplasmic microtubule	0,00319437946598704
GO:0005886	1961	163	92,66	163	plasma membrane	4,64623671190096e-12
GO:0005887	81	8	3,83	8	integral component of plasma membrane	0,0373415652298858
GO:0005871	18	8	0,85	8	kinesin complex	6,96165042044203e-07
GO:0005874	317	39	14,98	39	microtubule	4,35191198869286e-07
GO:0000307	50	7	2,36	7	cyclin-dependent protein kinase holoenzyme complex	0,00873972935820035
GO:0000786	109	10	5,15	10	nucleosome	0,0335904988553091
GO:0035618	1	1	0,05	1	root hair	0,047250582124306
GO:0001673	4	2	0,19	2	male germ cell nucleus	0,0125588058673453
GO:0048046	253	31	11,95	31	apoplast	1,27827477855562e-06
GO:0031201	46	7	2,17	7	SNARE complex	0,00551101745631391
GO:0070209	6	2	0,28	2	ASTRA complex	0,029472291070884
GO:0009574	5	2	0,24	2	preprophase band	0,020278278029088
GO:0031932	7	2	0,33	2	TORC2 complex	0,0399844783140289
