Annotated	Significant	Expected	DEG	Term	pval
GO:0031201	46	7	2,32	7	SNARE complex	0,00786370909250827
GO:0030122	4	2	0,2	2	AP-2 adaptor complex	0,0142881299848305
GO:0030658	74	8	3,74	8	transport vesicle membrane	0,0438349256913744
GO:0030659	127	15	6,41	15	cytoplasmic vesicle membrane	0,0154518129781386
GO:0031305	26	6	1,31	6	integral component of mitochondrial inner membrane	0,00158039909284038
GO:0009506	226	21	11,42	21	plasmodesma	0,00542548660769839
GO:0005886	1961	161	99,05	161	plasma membrane	4,60749664590071e-08
GO:0005697	8	3	0,4	3	telomerase holoenzyme complex	0,00594583749218065
GO:0005829	1367	86	69,05	86	cytosol	0,000530955669177243
GO:0048471	29	7	1,46	7	perinuclear region of cytoplasm	0,000483573713716964
GO:0016020	13185	806	665,98	806	membrane	0,0300346889656813
GO:0016021	10862	637	548,64	637	integral component of membrane	1,08824368662947e-06
GO:0009986	9	4	0,45	4	cell surface	0,000665480473645967
GO:0031902	21	4	1,06	4	late endosome membrane	0,0194806768875625
GO:0005794	1076	73	54,35	73	Golgi apparatus	0,00124613016843273
GO:0000148	22	6	1,11	6	1,3-beta-D-glucan synthase complex	0,000609049205439533
GO:0005834	7	3	0,35	3	heterotrimeric G-protein complex	0,00386056970940357
GO:0034715	3	2	0,15	2	pICln-Sm protein complex	0,00739155577808892
GO:0010494	26	4	1,31	4	cytoplasmic stress granule	0,0399108595220802
GO:0005750	7	2	0,35	2	mitochondrial respiratory chain complex III	0,0451927098242778
GO:0045252	7	7	0,35	7	oxoglutarate dehydrogenase complex	8,27025543642438e-10
GO:0005758	22	4	1,11	4	mitochondrial intermembrane space	0,0228803596432371
GO:0005782	3	2	0,15	2	peroxisomal matrix	0,00739155577808892
GO:0005783	852	80	43,03	80	endoplasmic reticulum	0,00204469518671158
GO:0005788	53	8	2,68	8	endoplasmic reticulum lumen	0,0048540748518469
GO:0005789	506	46	25,56	46	endoplasmic reticulum membrane	0,000577356246989832
GO:0034709	3	2	0,15	2	methylosome	0,00739155577808892
GO:0005773	494	41	24,95	41	vacuole	0,0176268089608424
GO:0005774	250	23	12,63	23	vacuolar membrane	0,00444765183776995
GO:0005777	163	17	8,23	17	peroxisome	0,00565638580780018
GO:0019005	78	8	3,94	8	SCF ubiquitin ligase complex	0,0429338643150057
GO:0034098	10	5	0,51	5	VCP-NPL4-UFD1 AAA ATPase complex	6,64591079387284e-05
GO:0005737	10788	579	544,91	579	cytoplasm	8,37825124121174e-06
