term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006457,"protein folding",0.903%, 2.089,-5.343,5.064,-24.7876,0.950,0.000,6457,0
GO:0006820,"anion transport",1.956%, 5.832,-2.874,5.400,-3.3201,0.895,0.000,6820,0
GO:0034220,"ion transmembrane transport",3.528%,null,null,5.656,-1.5874,0.889,0.762,6820,1
GO:0009408,"response to heat",0.166%,-1.218,-6.250,4.328,-17.1664,0.760,0.000,9408,0
GO:0050982,"detection of mechanical stimulus",0.013%,null,null,3.212,-1.6520,0.809,0.668,9408,1
GO:0048586,"regulation of long-day photoperiodism, flowering",0.002%,null,null,2.453,-1.7029,0.726,0.600,9408,1
GO:0071472,"cellular response to salt stress",0.012%,null,null,3.176,-1.3151,0.764,0.845,9408,1
GO:0009651,"response to salt stress",0.043%,null,null,3.741,-1.5950,0.775,0.726,9408,1
GO:0034605,"cellular response to heat",0.041%,null,null,3.726,-8.7168,0.750,0.865,9408,1
GO:0006979,"response to oxidative stress",0.575%,null,null,4.868,-1.3940,0.794,0.509,9408,1
GO:0006970,"response to osmotic stress",0.082%,null,null,4.022,-1.3721,0.771,0.760,9408,1
GO:0009704,"de-etiolation",0.001%,null,null,1.978,-2.0147,0.782,0.564,9408,1
GO:0032781,"positive regulation of ATPase activity",0.033%, 2.383,-1.044,3.627,-3.7901,0.885,0.000,32781,0
GO:0010923,"negative regulation of phosphatase activity",0.018%,null,null,3.354,-2.0168,0.815,0.567,32781,1
GO:0045761,"regulation of adenylate cyclase activity",0.016%,null,null,3.307,-1.3558,0.728,0.589,32781,1
GO:0000122,"negative regulation of transcription from RNA polymerase II promoter",0.199%,null,null,4.408,-1.3104,0.815,0.592,32781,1
GO:0043547,"positive regulation of GTPase activity",0.470%,null,null,4.780,-3.1048,0.870,0.771,32781,1
GO:0046710,"GDP metabolic process",0.043%,-5.117, 1.237,3.741,-3.3046,0.792,0.026,46710,0
GO:0046037,"GMP metabolic process",0.123%,null,null,4.198,-1.4225,0.779,0.804,46710,1
GO:0042026,"protein refolding",0.069%,-1.634,-3.372,3.949,-18.2247,0.933,0.027,42026,0
