Annotated	Significant	Expected	DEG	Term	pval
GO:0046710	2	2	0,04	2	GDP metabolic process	0,00049592662530348
GO:0045037	12	2	0,27	2	protein import into chloroplast stroma	0,02822782848822
GO:0015741	2	1	0,04	1	fumarate transport	0,0440713461019692
GO:0015744	2	1	0,04	1	succinate transport	0,0440713461019692
GO:0009704	7	2	0,16	2	de-etiolation	0,00966810138875853
GO:0006891	33	3	0,74	3	intra-Golgi vesicle-mediated transport	0,0366516261296907
GO:0006896	17	3	0,38	3	Golgi to vacuole transport	0,00593574369337648
GO:1903335	1	1	0,02	1	regulation of vacuolar transport	0,0222836363636363
GO:0030212	10	2	0,22	2	hyaluronan metabolic process	0,0198200272071662
GO:0015914	54	5	1,2	5	phospholipid transport	0,00697160037906193
GO:0008612	2	1	0,04	1	peptidyl-lysine modification to peptidyl-hypusine	0,0440713461019692
GO:0010583	2	2	0,04	2	response to cyclopentenone	0,00049592662530348
GO:0006884	3	2	0,07	2	cell volume homeostasis	0,00146573420391603
GO:0042795	1	1	0,02	1	snRNA transcription by RNA polymerase II	0,0222836363636363
GO:0042796	1	1	0,02	1	snRNA transcription by RNA polymerase III	0,0222836363636363
GO:0006820	982	37	21,88	37	anion transport	0,000478509259875578
GO:0009873	196	12	4,37	12	ethylene-activated signaling pathway	0,0111398446960288
GO:0006811	2106	56	46,93	56	ion transport	0,0172128473992769
GO:0000395	4	2	0,09	2	mRNA 5'-splice site recognition	0,00288811112853538
GO:0045761	2	1	0,04	1	regulation of adenylate cyclase activity	0,0440713461019692
GO:2001011	2	2	0,04	2	positive regulation of plant-type cell wall cellulose biosynthetic process	0,00049592662530348
GO:0000387	33	4	0,74	4	spliceosomal snRNP assembly	0,00599202613526821
GO:0042744	224	10	4,99	10	hydrogen peroxide catabolic process	0,0294535540756542
GO:0097054	2	2	0,04	2	L-glutamate biosynthetic process	0,00049592662530348
GO:0006379	9	2	0,2	2	mRNA cleavage	0,0160913300412073
GO:1902584	6	2	0,13	2	positive regulation of response to water deprivation	0,00700886731775089
GO:0006564	9	2	0,2	2	L-serine biosynthetic process	0,0160913300412073
GO:0033962	22	4	0,49	4	cytoplasmic mRNA processing body assembly	0,00495413366885757
GO:0045927	34	4	0,76	4	positive regulation of growth	0,0123475875330833
GO:0030970	4	2	0,09	2	retrograde protein transport, ER to cytosol	0,00288811112853538
GO:0000302	75	10	1,67	10	response to reactive oxygen species	0,0233920461300279
GO:0023014	108	11	2,41	11	signal transduction by protein phosphorylation	2,55512453575849e-05
GO:0045893	415	14	9,25	14	positive regulation of transcription, DNA-templated	0,00217790433422531
GO:0034389	13	2	0,29	2	lipid droplet organization	0,0328751481954641
GO:0031146	83	6	1,85	6	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	0,010635330595241
GO:0019676	2	1	0,04	1	ammonia assimilation cycle	0,0440713461019692
GO:1905499	2	2	0,04	2	trichome papilla formation	0,00049592662530348
GO:0019628	2	1	0,04	1	urate catabolic process	0,0440713461019692
GO:0043547	88	8	1,96	8	positive regulation of GTPase activity	0,000785633919762972
GO:0042823	10	3	0,22	3	pyridoxal phosphate biosynthetic process	0,0126713014282818
GO:0010157	4	2	0,09	2	response to chlorate	0,00288811112853538
GO:0006457	365	80	8,13	80	protein folding	1,63070154896384e-25
GO:0000413	117	10	2,61	10	protein peptidyl-prolyl isomerization	0,000298238274402652
GO:0065003	708	28	15,78	28	protein-containing complex assembly	0,00914157465554466
GO:0048280	13	3	0,29	3	vesicle fusion with Golgi apparatus	0,00266757009837738
GO:0098869	378	19	8,42	19	cellular oxidant detoxification	0,0046095255787506
GO:0080186	6	2	0,13	2	developmental vegetative growth	0,00700886731775089
GO:0070544	1	1	0,02	1	histone H3-K36 demethylation	0,0222836363636363
GO:0032781	24	5	0,53	5	positive regulation of ATPase activity	0,000162130115120777
GO:0071786	2	1	0,04	1	endoplasmic reticulum tubular network organization	0,0440713461019692
GO:0009651	117	8	2,61	8	response to salt stress	0,0254091558087072
GO:0010091	9	2	0,2	2	trichome branching	0,0160913300412073
GO:0009443	2	1	0,04	1	pyridoxal 5'-phosphate salvage	0,0440713461019692
