Annotated	Significant	Expected	DEG	Term	pval
GO:0009507	2246	134	66,78	134	chloroplast	2,75817973575435e-07
GO:0009508	24	7	0,71	7	plastid chromosome	4,45466140420864e-06
GO:0048046	253	15	7,52	15	apoplast	0,00911445323763326
GO:0046658	92	10	2,74	10	anchored component of plasma membrane	0,000409232534999785
GO:0005886	1961	86	58,31	86	plasma membrane	0,000787082931868213
GO:0042644	39	5	1,16	5	chloroplast nucleoid	0,00572238445015718
GO:0005874	317	24	9,43	24	microtubule	0,000299578422793274
GO:0005576	1227	60	36,48	60	extracellular region	0,00126665609655191
GO:0000427	11	3	0,33	3	plastid-encoded plastid RNA polymerase complex	0,0036142585853289
GO:0009654	45	13	1,34	13	photosystem II oxygen evolving complex	3,91990198344242e-10
GO:0000786	109	7	3,24	7	nucleosome	0,0442095786170551
GO:0009570	309	20	9,19	20	chloroplast stroma	0,0319364282365321
GO:0019898	95	11	2,82	11	extrinsic component of membrane	0,000121013409703986
GO:0009579	798	68	23,73	68	thylakoid	0,027872399656458
GO:0055028	29	4	0,86	4	cortical microtubule	0,0102018835463303
GO:0009522	141	28	4,19	28	photosystem I	3,57877037720122e-10
GO:0009523	259	32	7,7	32	photosystem II	1,97371363059927e-05
GO:0005618	488	30	14,51	30	cell wall	0,000766433479851027
GO:0033115	1	1	0,03	1	cyanelle thylakoid membrane	0,0297331183951282
GO:0031977	23	5	0,68	5	thylakoid lumen	0,0166925318815565
GO:0009543	16	3	0,48	3	chloroplast thylakoid lumen	0,0109818783723524
GO:0010598	9	4	0,27	4	NAD(P)H dehydrogenase complex (plastoquinone)	8,67675163789834e-05
GO:0098807	6	2	0,18	2	chloroplast thylakoid membrane protein complex	0,0122320009005376
GO:0009535	602	50	17,9	50	chloroplast thylakoid membrane	5,03391890572294e-10
GO:0009538	21	8	0,62	8	photosystem I reaction center	8,52509504857051e-08
