term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006457,"protein folding",0.903%, 1.559, 3.391,5.064,-19.9205,0.955,0.000,6457,0
GO:0009408,"response to heat",0.166%,-3.838,-6.851,4.328,-13.7126,0.793,0.000,9408,0
GO:0050982,"detection of mechanical stimulus",0.013%,null,null,3.212,-1.3895,0.826,0.668,9408,1
GO:0009631,"cold acclimation",0.003%,null,null,2.590,-1.5164,0.827,0.731,9408,1
GO:0009643,"photosynthetic acclimation",0.001%,null,null,1.973,-1.3895,0.862,0.563,9408,1
GO:0009651,"response to salt stress",0.043%,null,null,3.741,-4.0431,0.811,0.726,9408,1
GO:0034605,"cellular response to heat",0.041%,null,null,3.726,-8.8813,0.781,0.865,9408,1
GO:0006979,"response to oxidative stress",0.575%,null,null,4.868,-2.7506,0.819,0.570,9408,1
GO:0006952,"defense response",0.568%,null,null,4.863,-3.9892,0.819,0.509,9408,1
GO:0009704,"de-etiolation",0.001%,null,null,1.978,-1.5164,0.797,0.564,9408,1
GO:0071497,"cellular response to freezing",0.000%,null,null,1.748,-2.7793,0.819,0.654,9408,1
GO:0050821,"protein stabilization",0.045%,-5.915, 0.040,3.763,-3.8827,0.910,0.000,50821,0
GO:0051762,"sesquiterpene biosynthetic process",0.000%, 7.381, 0.004,1.146,-5.8421,0.821,0.018,51762,0
GO:0051085,"chaperone mediated protein folding requiring cofactor",0.010%,-0.010, 3.781,3.117,-7.7936,0.955,0.023,51085,0
GO:0042026,"protein refolding",0.069%,null,null,3.949,-7.2057,0.952,0.567,51085,1
GO:0051259,"protein oligomerization",0.188%,-5.485,-1.163,4.382,-4.6241,0.838,0.030,51259,0
GO:0042273,"ribosomal large subunit biogenesis",0.151%,null,null,4.287,-1.5513,0.870,0.755,51259,1
GO:0035494,"SNARE complex disassembly",0.004%,null,null,2.680,-1.6508,0.790,0.522,51259,1
GO:0042256,"mature ribosome assembly",0.051%,null,null,3.819,-3.5808,0.835,0.598,51259,1
GO:0042254,"ribosome biogenesis",1.422%,null,null,5.261,-2.7067,0.852,0.687,51259,1
GO:0006364,"rRNA processing",0.952%,null,null,5.087,-2.8181,0.776,0.912,51259,1
GO:0000387,"spliceosomal snRNP assembly",0.052%,null,null,3.827,-1.3557,0.790,0.755,51259,1
GO:0001731,"formation of translation preinitiation complex",0.070%,null,null,3.954,-1.3950,0.744,0.754,51259,1
GO:0051131,"chaperone-mediated protein complex assembly",0.016%,null,null,3.324,-2.0588,0.856,0.614,51259,1
GO:0065003,"macromolecular complex assembly",1.497%,null,null,5.283,-1.3500,0.823,0.709,51259,1
GO:0015914,"phospholipid transport",0.076%,-1.155, 6.099,3.987,-5.0219,0.850,0.039,15914,0
GO:0032367,"intracellular cholesterol transport",0.005%,null,null,2.819,-1.8150,0.878,0.692,15914,1
GO:0015867,"ATP transport",0.019%,null,null,3.381,-1.5952,0.869,0.828,15914,1
GO:0015916,"fatty-acyl-CoA transport",0.011%,null,null,3.163,-1.3895,0.877,0.538,15914,1
GO:0034204,"lipid translocation",0.057%,null,null,3.867,-3.7828,0.712,0.806,15914,1
GO:0006468,"protein phosphorylation",4.137%, 2.925,-3.157,5.725,-5.6543,0.815,0.041,6468,0
GO:0016567,"protein ubiquitination",0.523%,null,null,4.827,-2.0648,0.889,0.560,6468,1
GO:0080186,"developmental vegetative growth",0.001%,-5.346, 4.187,2.182,-2.9087,0.912,0.044,80186,0
GO:0045927,"positive regulation of growth",0.060%,null,null,3.889,-1.9335,0.887,0.612,80186,1
GO:0006012,"galactose metabolic process",0.109%, 4.883, 1.016,4.145,-1.6406,0.854,0.076,6012,0
GO:0048544,"recognition of pollen",0.034%,-1.380,-5.030,3.644,-3.2644,0.836,0.086,48544,0
GO:0030437,"ascospore formation",0.023%,null,null,3.463,-2.0250,0.837,0.694,48544,1
GO:0006032,"chitin catabolic process",0.018%, 4.920, 3.772,3.368,-3.1012,0.853,0.095,6032,0
