Annotated	Significant	Expected	DEG	Term	pval
GO:0102752	7	2	0,34	2	1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)	0,0427660041307679
GO:0008289	385	35	18,87	35	lipid binding	0,00208022856636697
GO:0102499	11	3	0,54	3	SHG alpha-glucan phosphorylase activity	0,0144179342812869
GO:0019203	39	6	1,91	6	carbohydrate phosphatase activity	0,0023948734314832
GO:0001671	18	5	0,88	5	ATPase activator activity	0,00140914825705068
GO:0097157	1	1	0,05	1	pre-mRNA intronic binding	0,0490083854651934
GO:0008508	1	1	0,05	1	bile acid:sodium symporter activity	0,0490083854651934
GO:0031072	104	27	5,1	27	heat shock protein binding	9,31291968233888e-08
GO:0022857	2366	153	115,95	153	transmembrane transporter activity	0,000279088003513392
GO:0051787	22	4	1,08	4	misfolded protein binding	0,0207344886471867
GO:0004134	6	2	0,29	2	4-alpha-glucanotransferase activity	0,0315597430397645
GO:0033857	6	2	0,29	2	diphosphoinositol-pentakisphosphate kinase activity	0,0315597430397645
GO:0016987	17	8	0,83	8	sigma factor activity	5,35417590229017e-07
GO:0046403	1	1	0,05	1	polynucleotide 3'-phosphatase activity	0,0490083854651934
GO:0015267	326	26	15,98	26	channel activity	0,0262098443050995
GO:0003844	7	2	0,34	2	1,4-alpha-glucan branching enzyme activity	0,0427660041307679
GO:0010291	1	1	0,05	1	carotene beta-ring hydroxylase activity	0,0490083854651934
GO:0051740	13	4	0,64	4	ethylene binding	0,00287824617516945
GO:0004560	4	2	0,2	2	alpha-L-fucosidase activity	0,0134805229616369
GO:0016207	83	9	4,07	9	4-coumarate-CoA ligase activity	0,0202644920461739
GO:0004565	44	7	2,16	7	beta-galactosidase activity	0,00523177151728125
GO:0048529	2	2	0,1	2	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity	0,00240058112171112
GO:0004556	8	3	0,39	3	alpha-amylase activity	0,00546456263538952
GO:0047130	1	1	0,05	1	saccharopine dehydrogenase (NADP+, L-lysine-forming) activity	0,0490083854651934
GO:0047131	1	1	0,05	1	saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity	0,0490083854651934
GO:0046872	7522	332	368,64	332	metal ion binding	0,0304466811618775
GO:0015276	38	5	1,86	5	ligand-gated ion channel activity	0,0368480155994967
GO:0009540	2	2	0,1	2	zeaxanthin epoxidase [overall] activity	0,00240058112171112
GO:0008934	6	2	0,29	2	inositol monophosphate 1-phosphatase activity	0,0315597430397645
GO:0016688	14	4	0,69	4	L-ascorbate peroxidase activity	0,00387434691597104
GO:0000827	6	2	0,29	2	inositol-1,3,4,5,6-pentakisphosphate kinase activity	0,0315597430397645
GO:0000829	6	2	0,29	2	inositol heptakisphosphate kinase activity	0,0315597430397645
GO:0008017	262	39	12,84	39	microtubule binding	6,6989665997428e-10
GO:0004512	3	3	0,15	3	inositol-3-phosphate synthase activity	0,000117527052760076
GO:0015248	13	3	0,64	3	sterol transporter activity	0,0232294839437121
GO:0016760	51	9	2,5	9	cellulose synthase (UDP-forming) activity	0,000753321144317785
GO:0038023	139	18	6,81	18	signaling receptor activity	0,0327620884562423
GO:0016614	293	19	14,36	19	oxidoreductase activity, acting on CH-OH group of donors	0,00287087303397143
GO:0010997	14	4	0,69	4	anaphase-promoting complex binding	0,00387434691597104
GO:0000155	40	8	1,96	8	phosphorelay sensor kinase activity	0,000618268387671408
GO:0015098	8	4	0,39	4	molybdate ion transmembrane transporter activity	0,000343303107033867
GO:1990837	384	26	18,82	26	sequence-specific double-stranded DNA binding	0,0488408369641224
GO:0000832	6	2	0,29	2	inositol hexakisphosphate 5-kinase activity	0,0315597430397645
GO:0016630	6	2	0,29	2	protochlorophyllide reductase activity	0,0315597430397645
GO:0052832	6	2	0,29	2	inositol monophosphate 3-phosphatase activity	0,0315597430397645
GO:0052833	6	2	0,29	2	inositol monophosphate 4-phosphatase activity	0,0315597430397645
GO:0030151	15	4	0,74	4	molybdenum ion binding	0,00508009228045191
GO:0016788	3247	86	159,13	86	hydrolase activity, acting on ester bonds	0,00715732240726639
GO:2001070	17	8	0,83	8	starch binding	5,35417590229017e-07
GO:0009974	2	2	0,1	2	zeinoxanthin epsilon hydroxylase activity	0,00240058112171112
GO:0071949	112	11	5,49	11	FAD binding	0,0216473779316989
GO:0071933	1	1	0,05	1	Arp2/3 complex binding	0,0490083854651934
GO:0009924	7	3	0,34	3	octadecanal decarbonylase activity	0,00354409031225615
GO:0016740	8456	446	414,41	446	transferase activity	0,00218975373728224
GO:0046593	1	1	0,05	1	mandelonitrile lyase activity	0,0490083854651934
GO:0008482	1	1	0,05	1	sulfite oxidase activity	0,0490083854651934
GO:0004096	15	3	0,74	3	catalase activity	0,0343651740280753
GO:0004373	15	4	0,74	4	glycogen (starch) synthase activity	0,00508009228045191
GO:0051879	29	10	1,42	10	Hsp90 protein binding	6,62952313057107e-07
GO:0052593	16	3	0,78	3	tryptamine:oxygen oxidoreductase (deaminating) activity	0,0407924740754242
GO:0052594	16	3	0,78	3	aminoacetone:oxygen oxidoreductase(deaminating) activity	0,0407924740754242
GO:0052595	16	3	0,78	3	aliphatic-amine oxidase activity	0,0407924740754242
GO:0052596	16	3	0,78	3	phenethylamine:oxygen oxidoreductase (deaminating) activity	0,0407924740754242
GO:0008422	104	10	5,1	10	beta-glucosidase activity	0,0367183027196318
GO:0034237	1	1	0,05	1	protein kinase A regulatory subunit binding	0,0490083854651934
GO:0001872	5	2	0,25	2	(1->3)-beta-D-glucan binding	0,0217404083925782
GO:0004315	15	4	0,74	4	3-oxoacyl-[acyl-carrier-protein] synthase activity	0,00508009228045191
GO:0047216	5	2	0,25	2	inositol 3-alpha-galactosyltransferase activity	0,0217404083925782
GO:0005524	5240	342	256,8	342	ATP binding	9,20008920470763e-09
GO:0004332	17	3	0,83	3	fructose-bisphosphate aldolase activity	0,0477784029224052
GO:0003999	6	4	0,29	4	adenine phosphoribosyltransferase activity	7,96505322442611e-05
GO:0005542	3	3	0,15	3	folic acid binding	0,000117527052760076
GO:0046577	6	2	0,29	2	long-chain-alcohol oxidase activity	0,0315597430397645
GO:0044548	3	2	0,15	2	S100 protein binding	0,00696668925961319
GO:0004672	2256	147	110,56	147	protein kinase activity	0,0134476902363672
GO:0046524	8	3	0,39	3	sucrose-phosphate synthase activity	0,00546456263538952
GO:0004623	4	3	0,2	3	phospholipase A2 activity	0,00239822857675778
GO:0051119	17	8	0,83	8	sugar transmembrane transporter activity	5,35417590229017e-07
GO:0004629	16	3	0,78	3	phospholipase C activity	0,0489747003994674
GO:0030570	47	8	2,3	8	pectate lyase activity	0,00186613969919
GO:0003958	6	2	0,29	2	NADPH-hemoprotein reductase activity	0,0315597430397645
GO:0000254	11	4	0,54	4	C-4 methylsterol oxidase activity	0,00143729415351123
GO:0005363	2	2	0,1	2	maltose transmembrane transporter activity	0,00240058112171112
GO:0005506	627	52	30,73	52	iron ion binding	0,000213720780416686
