Annotated	Significant	Expected	DEG	Term	pval
GO:0001405	8	2	0,36	2	PAM complex, Tim23 associated import motor	0,0472794955610119
GO:0031201	46	7	2,07	7	SNARE complex	0,00422595919999354
GO:0030018	2	2	0,09	2	Z disc	0,00202289648083798
GO:0000502	154	12	6,93	12	proteasome complex	0,0148920145566921
GO:0032040	53	10	2,38	10	small-subunit processome	0,000109293975878475
GO:0030658	74	6	3,33	6	transport vesicle membrane	0,0327891721295435
GO:0030687	23	5	1,03	5	preribosome, large subunit precursor	0,00312421394399031
GO:0030688	15	4	0,67	4	preribosome, small subunit precursor	0,0114070029637366
GO:0005886	1961	138	88,23	138	plasma membrane	1,32777454383914e-07
GO:0000815	11	3	0,49	3	ESCRT III complex	0,0114273490881899
GO:0005829	1367	77	61,51	77	cytosol	0,00864030445813811
GO:0005814	4	2	0,18	2	centriole	0,0114225839794686
GO:0048471	29	9	1,3	9	perinuclear region of cytoplasm	3,25066048407384e-06
GO:0009986	9	5	0,4	5	cell surface	1,98063087814239e-05
GO:0034456	4	2	0,18	2	UTP-C complex	0,0114225839794686
GO:0000148	22	4	0,99	4	1,3-beta-D-glucan synthase complex	0,0155984744733732
GO:0005834	7	2	0,31	2	heterotrimeric G-protein complex	0,036532557301653
GO:0034715	3	2	0,13	2	pICln-Sm protein complex	0,00588693096531903
GO:0010494	26	4	1,17	4	cytoplasmic stress granule	0,0276751214076265
GO:0034426	8	2	0,36	2	etioplast membrane	0,0472794955610119
GO:0005750	7	2	0,31	2	mitochondrial respiratory chain complex III	0,036532557301653
GO:0045252	7	6	0,31	6	oxoglutarate dehydrogenase complex	5,52138685966513e-08
GO:0031428	3	2	0,13	2	box C/D snoRNP complex	0,00588693096531903
GO:0005758	22	4	0,99	4	mitochondrial intermembrane space	0,0155984744733732
GO:0005782	3	2	0,13	2	peroxisomal matrix	0,00588693096531903
GO:0005783	852	61	38,33	61	endoplasmic reticulum	0,0162550982777255
GO:0005788	53	10	2,38	10	endoplasmic reticulum lumen	0,000109293975878475
GO:0034709	3	2	0,13	2	methylosome	0,00588693096531903
GO:0005773	494	32	22,23	32	vacuole	0,0221090229208705
GO:0044233	3	2	0,13	2	Mitochondria-associated ER Membrane	0,00588693096531903
GO:0032545	4	2	0,18	2	CURI complex	0,0114225839794686
GO:0046861	1	1	0,04	1	glyoxysomal membrane	0,0449937309690129
GO:0034098	10	3	0,45	3	VCP-NPL4-UFD1 AAA ATPase complex	0,00859543614189404
GO:0005730	373	37	16,78	37	nucleolus	0,000213499930280529
GO:0005737	10788	498	485,39	498	cytoplasm	0,000223352881373012
GO:0043073	8	2	0,36	2	germ cell nucleus	0,0472794955610119
