Annotated	Significant	Expected	DEG	Term	pval
GO:0004096	15	3	0,34	3	catalase activity	0,00438587406272094
GO:0038199	13	6	0,3	6	ethylene receptor activity	2,07351348742397e-07
GO:0016040	3	2	0,07	2	glutamate synthase (NADH) activity	0,00153595997410965
GO:0000155	40	7	0,91	7	phosphorelay sensor kinase activity	3,03572737965877e-05
GO:0008237	198	8	4,52	8	metallopeptidase activity	0,0173948259210139
GO:0046524	8	2	0,18	2	sucrose-phosphate synthase activity	0,0132863355293689
GO:0008478	2	1	0,05	1	pyridoxal kinase activity	0,0451077033507518
GO:0004024	4	2	0,09	2	alcohol dehydrogenase activity, zinc-dependent	0,00302539393650804
GO:0003755	117	10	2,67	10	peptidyl-prolyl cis-trans isomerase activity	0,000359793597191569
GO:0051879	29	10	0,66	10	Hsp90 protein binding	4,90435219620052e-10
GO:0030247	108	6	2,46	6	polysaccharide binding	0,0375462394887638
GO:0005452	9	2	0,21	2	inorganic anion exchanger activity	0,0168262018530645
GO:0061631	53	6	1,21	6	ubiquitin conjugating enzyme activity	0,00127701182851276
GO:0043621	35	8	0,8	8	protein self-association	9,68571317599121e-07
GO:0005484	68	6	1,55	6	SNAP receptor activity	0,00456835474804792
GO:0016688	14	3	0,32	3	L-ascorbate peroxidase activity	0,00356877818842971
GO:0003724	109	6	2,49	6	RNA helicase activity	0,0389993366379006
GO:0000107	2	1	0,05	1	imidazoleglycerol-phosphate synthase activity	0,0451077033507518
GO:0009815	7	2	0,16	2	1-aminocyclopropane-1-carboxylate oxidase activity	0,0101167966873669
GO:0004364	59	5	1,35	5	glutathione transferase activity	0,0110861819883134
GO:0008759	2	1	0,05	1	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity	0,0451077033507518
GO:0036381	5	2	0,11	2	pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity	0,00496610062780294
GO:0005096	84	8	1,92	8	GTPase activator activity	0,000672370281590043
GO:0016887	1055	32	24,07	32	ATPase activity	0,000942031785883059
GO:0008022	2	1	0,05	1	protein C-terminus binding	0,0451077033507518
GO:0019172	2	1	0,05	1	glyoxalase III activity	0,0451077033507518
GO:0004359	7	2	0,16	2	glutaminase activity	0,0101167966873669
GO:0016872	18	3	0,41	3	intramolecular lyase activity	0,0447623325803499
