term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0008152,"metabolic process",75.387%,-0.525, 1.091,6.986,-2.5788,0.996,0.000,8152,0
GO:0009611,"response to wounding",0.127%, 6.876,-4.103,4.212,-6.7232,0.846,0.000,9611,0
GO:0015979,"photosynthesis",0.183%, 0.050, 0.113,4.370,-37.6205,0.937,0.000,15979,0
GO:0051083,"'de novo' cotranslational protein folding",0.004%,-1.956, 2.483,2.701,-1.3758,0.961,0.020,51083,0
GO:0009658,"chloroplast organization",0.019%, 3.849, 3.278,3.392,-2.8486,0.883,0.022,9658,0
GO:0032544,"plastid translation",0.002%,null,null,2.297,-1.9983,0.808,0.848,9658,1
GO:0010027,"thylakoid membrane organization",0.004%,null,null,2.713,-1.8095,0.838,0.891,9658,1
GO:0043335,"protein unfolding",0.019%,-0.961, 1.965,3.394,-1.3758,0.959,0.022,43335,0
GO:0007154,"cell communication",7.219%,-3.327, 4.326,5.967,-1.5121,0.946,0.036,7154,0
GO:0009765,"photosynthesis, light harvesting",0.019%,-2.624, 3.719,3.393,-24.6937,0.881,0.040,9765,0
GO:0009773,"photosynthetic electron transport in photosystem I",0.003%,null,null,2.597,-4.1802,0.834,0.768,9765,1
GO:0009768,"photosynthesis, light harvesting in photosystem I",0.003%,null,null,2.559,-10.0999,0.888,0.764,9765,1
GO:0010206,"photosystem II repair",0.002%,null,null,2.502,-2.2871,0.852,0.811,9765,1
GO:0010205,"photoinhibition",0.001%,null,null,1.978,-2.2871,0.671,0.892,9765,1
GO:0010207,"photosystem II assembly",0.006%,null,null,2.860,-3.2746,0.818,0.793,9765,1
GO:0042549,"photosystem II stabilization",0.005%,null,null,2.814,-5.6737,0.825,0.789,9765,1
GO:0015995,"chlorophyll biosynthetic process",0.039%,-6.259,-3.679,3.699,-8.4574,0.799,0.042,15995,0
GO:0006782,"protoporphyrinogen IX biosynthetic process",0.116%,null,null,4.172,-4.6074,0.787,0.745,15995,1
GO:0018298,"protein-chromophore linkage",0.095%, 2.135, 6.892,4.084,-9.2961,0.868,0.045,18298,0
GO:0015976,"carbon utilization",0.040%,-0.448,-0.909,3.715,-1.9098,0.938,0.052,15976,0
GO:0009693,"ethylene biosynthetic process",0.001%,-0.172,-2.641,2.286,-1.3034,0.925,0.089,9693,0
GO:0031425,"chloroplast RNA processing",0.003%,-1.798, 6.421,2.591,-1.3759,0.889,0.094,31425,0
GO:0009853,"photorespiration",0.005%,-1.503,-2.661,2.793,-1.5945,0.922,0.095,9853,0
GO:0016998,"cell wall macromolecule catabolic process",0.059%,-5.512, 3.124,3.880,-4.0311,0.867,0.098,16998,0
GO:0042546,"cell wall biogenesis",0.640%,null,null,4.915,-1.8940,0.858,0.739,16998,1
GO:0010411,"xyloglucan metabolic process",0.016%,null,null,3.321,-2.2283,0.891,0.608,16998,1
GO:0015977,"carbon fixation",0.036%,-3.500,-1.125,3.664,-2.9635,0.904,0.100,15977,0
GO:0006621,"protein retention in ER lumen",0.017%, 2.175,-5.671,3.334,-4.7022,0.818,0.113,6621,0
GO:0006629,"lipid metabolic process",3.522%,-5.231,-2.746,5.655,-4.5580,0.869,0.140,6629,0
GO:0034440,"lipid oxidation",0.087%,-2.900,-5.823,4.045,-4.8442,0.826,0.151,34440,0
GO:0042793,"transcription from plastid promoter",0.001%,-3.212, 5.556,2.225,-3.2746,0.884,0.154,42793,0
GO:0006006,"glucose metabolic process",0.430%,-6.844,-3.893,4.741,-2.8543,0.852,0.179,6006,0
GO:0006013,"mannose metabolic process",0.031%,null,null,3.596,-1.4909,0.872,0.741,6006,1
GO:0006749,"glutathione metabolic process",0.151%,-4.091,-1.888,4.288,-3.0639,0.882,0.197,6749,0
GO:0006412,"translation",5.686%,null,null,5.863,-1.3201,0.780,0.567,6749,1
GO:0009696,"salicylic acid metabolic process",0.003%,-4.591,-4.515,2.545,-1.9067,0.828,0.201,9696,0
GO:0080142,"regulation of salicylic acid biosynthetic process",0.000%,null,null,1.462,-1.6350,0.779,0.600,9696,1
GO:2000022,"regulation of jasmonic acid mediated signaling pathway",0.002%, 6.482,-4.636,2.391,-5.7239,0.746,0.211,2000022,0
GO:0009723,"response to ethylene",0.010%,null,null,3.128,-1.3039,0.841,0.567,2000022,1
GO:0010200,"response to chitin",0.004%,null,null,2.755,-1.9983,0.844,0.504,2000022,1
GO:0030968,"endoplasmic reticulum unfolded protein response",0.027%,null,null,3.548,-1.8095,0.732,0.525,2000022,1
GO:0010157,"response to chlorate",0.000%,null,null,1.771,-1.9983,0.855,0.577,2000022,1
GO:0009867,"jasmonic acid mediated signaling pathway",0.006%,null,null,2.889,-1.9122,0.748,0.936,2000022,1
GO:0009863,"salicylic acid mediated signaling pathway",0.007%,null,null,2.950,-1.9988,0.749,0.716,2000022,1
GO:0034599,"cellular response to oxidative stress",0.224%,null,null,4.458,-1.3037,0.774,0.637,2000022,1
GO:0009938,"negative regulation of gibberellic acid mediated signaling pathway",0.001%,null,null,2.064,-2.2871,0.739,0.650,2000022,1
GO:0009809,"lignin biosynthetic process",0.002%,-6.583,-1.753,2.423,-1.4932,0.847,0.212,9809,0
GO:0030001,"metal ion transport",1.677%, 3.143,-2.254,5.333,-2.4857,0.947,0.215,30001,0
GO:0030091,"protein repair",0.068%, 4.008, 6.182,3.940,-1.4919,0.894,0.234,30091,0
GO:0016554,"cytidine to uridine editing",0.003%,-0.030, 7.181,2.534,-1.9891,0.869,0.240,16554,0
GO:0010951,"negative regulation of endopeptidase activity",0.157%, 6.548, 1.789,4.304,-3.1223,0.777,0.248,10951,0
GO:0070919,"production of siRNA involved in chromatin silencing by small RNA",0.001%,null,null,1.886,-1.3758,0.665,0.659,10951,1
GO:0045900,"negative regulation of translational elongation",0.004%,null,null,2.666,-1.9983,0.778,0.652,10951,1
GO:0043086,"negative regulation of catalytic activity",0.400%,null,null,4.710,-1.4926,0.895,0.893,10951,1
GO:0031938,"regulation of chromatin silencing at telomere",0.009%,null,null,3.053,-1.3758,0.729,0.557,10951,1
