Annotated	Significant	Expected	DEG	Term	pval
GO:0034715	3	2	0,16	2	pICln-Sm protein complex	0,00801161118216559
GO:0005829	1367	81	71,94	81	cytosol	0,00184985192188737
GO:0009501	18	5	0,95	5	amyloplast	0,00193060761630805
GO:0009506	226	22	11,89	22	plasmodesma	0,00417895549281229
GO:0009360	6	3	0,32	3	DNA polymerase III complex	0,00257944203992267
GO:0055028	29	5	1,53	5	cortical microtubule	0,0398844513743494
GO:0005788	53	7	2,79	7	endoplasmic reticulum lumen	0,0204604995440468
GO:0034709	3	2	0,16	2	methylosome	0,00801161118216559
GO:0000243	6	2	0,32	2	commitment complex	0,0360288270421019
GO:0005656	4	2	0,21	2	nuclear pre-replicative complex	0,0154643429827884
GO:0048471	29	9	1,53	9	perinuclear region of cytoplasm	1,15949928546717e-05
GO:0005737	10788	519	567,71	519	cytoplasm	0,0299796561773087
GO:0043036	4	2	0,21	2	starch grain	0,0154643429827884
GO:0031201	46	8	2,42	8	SNARE complex	0,00251915503897901
GO:0031464	21	4	1,11	4	Cul4A-RING E3 ubiquitin ligase complex	0,0222987271035923
GO:0016021	10862	619	571,6	619	integral component of membrane	0,00310531924233432
GO:0089701	11	3	0,58	3	U2AF	0,0174558049015472
GO:0030018	2	2	0,11	2	Z disc	0,00276750328479411
GO:0005576	1227	68	64,57	68	extracellular region	0,0348651206559901
GO:0035451	2	2	0,11	2	extrinsic component of stromal side of plastid thylakoid membrane	0,00276750328479411
GO:0009986	9	5	0,47	5	cell surface	4,22664094469899e-05
GO:0010287	24	4	1,26	4	plastoglobule	0,0349699057935441
GO:0009570	309	26	16,26	26	chloroplast stroma	0,035715296143324
GO:0046658	92	10	4,84	10	anchored component of plasma membrane	0,0227594307660413
GO:0005856	580	61	30,52	61	cytoskeleton	0,0113048901777667
GO:0070912	4	2	0,21	2	Ddb1-Ckn1 complex	0,0154643429827884
GO:0005886	1961	177	103,2	177	plasma membrane	5,60881020452349e-14
GO:0005874	317	43	16,68	43	microtubule	2,11446228171396e-07
