Annotated	Significant	Expected	DEG	Term	pval
GO:0042973	66	8	3,22	8	glucan endo-1,3-beta-D-glucosidase activity	0,0146338777971431
GO:0030744	2	2	0,1	2	luteolin O-methyltransferase activity	0,00237456580247948
GO:0004805	17	5	0,83	5	trehalose-phosphatase activity	0,00103457127896747
GO:0070696	4	2	0,19	2	transmembrane receptor protein serine/threonine kinase binding	0,0133393053909798
GO:0031683	11	3	0,54	3	G-protein beta/gamma-subunit complex binding	0,0142072296594598
GO:0004143	15	3	0,73	3	diacylglycerol kinase activity	0,0338895728391905
GO:0008963	5	2	0,24	2	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	0,0215165410404236
GO:0051787	22	6	1,07	6	misfolded protein binding	0,000505043488863869
GO:0004591	5	2	0,24	2	oxoglutarate dehydrogenase (succinyl-transferring) activity	0,0215165410404236
GO:0003824	22490	1207	1096,21	1207	catalytic activity	0,0278473617825451
GO:0047172	2	2	0,1	2	shikimate O-hydroxycinnamoyltransferase activity	0,00237456580247948
GO:0043424	28	5	1,36	5	protein histidine kinase binding	0,0105308578079493
GO:0019904	22	6	1,07	6	protein domain specific binding	0,000505043488863869
GO:0008061	25	10	1,22	10	chitin binding	1,23128531528448e-07
GO:0016207	83	10	4,05	10	4-coumarate-CoA ligase activity	0,00704928878051611
GO:0042030	1	1	0,05	1	ATPase inhibitor activity	0,0487421802209503
GO:0003830	8	4	0,39	4	beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	0,000336194960164941
GO:0004568	25	8	1,22	8	chitinase activity	1,61004310866694e-05
GO:0004586	1	1	0,05	1	ornithine decarboxylase activity	0,0487421802209503
GO:0008686	5	2	0,24	2	3,4-dihydroxy-2-butanone-4-phosphate synthase activity	0,0215165410404236
GO:0033188	2	2	0,1	2	sphingomyelin synthase activity	0,00237456580247948
GO:0019001	627	27	30,56	27	guanyl nucleotide binding	0,0143358172235967
GO:0004575	43	6	2,1	6	sucrose alpha-glucosidase activity	0,0172887126735155
GO:0044183	28	6	1,36	6	protein binding involved in protein folding	0,00198469292073961
GO:0102895	2	2	0,1	2	colneleate synthase activity	0,00237456580247948
GO:0015369	16	3	0,78	3	calcium:proton antiporter activity	0,0402357007261069
GO:0004518	1952	29	95,14	29	nuclease activity	0,0010324162319623
GO:0016762	66	11	3,22	11	xyloglucan:xyloglucosyl transferase activity	0,000323818675923853
GO:0016757	1133	92	55,22	92	transferase activity, transferring glycosyl groups	0,00270325128334188
GO:0034511	6	2	0,29	2	U3 snoRNA binding	0,0312403431899934
GO:0034513	1	1	0,05	1	box H/ACA snoRNA binding	0,0487421802209503
GO:0016772	4379	228	213,44	228	transferase activity, transferring phosphorus-containing groups	0,0483321782625727
GO:0004364	59	16	2,88	16	glutathione transferase activity	1,42204979935242e-08
GO:0016740	8456	484	412,16	484	transferase activity	0,00653484417060938
GO:0016747	507	31	24,71	31	transferase activity, transferring acyl groups other than amino-acyl groups	0,00852772105384886
GO:0046592	4	2	0,19	2	polyamine oxidase activity	0,0133393053909798
GO:0004385	2	2	0,1	2	guanylate kinase activity	0,00237456580247948
GO:0004096	15	4	0,73	4	catalase activity	0,0049824350529687
GO:0004325	5	2	0,24	2	ferrochelatase activity	0,0215165410404236
GO:0010333	102	11	4,97	11	terpene synthase activity	0,010966297793635
GO:0016702	61	10	2,97	10	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	0,015322132846717
GO:0004069	13	3	0,63	3	L-aspartate:2-oxoglutarate aminotransferase activity	0,0228990550311174
GO:0009678	15	3	0,73	3	hydrogen-translocating pyrophosphatase activity	0,0338895728391905
