term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006468,"protein phosphorylation",4.137%, 3.241, 2.623,5.725,-5.8160,0.826,0.000,6468,0
GO:0035335,"peptidyl-tyrosine dephosphorylation",0.255%,null,null,4.514,-2.0675,0.851,0.779,6468,1
GO:0006470,"protein dephosphorylation",0.585%,null,null,4.875,-5.4354,0.843,0.568,6468,1
GO:0009607,"response to biotic stimulus",0.342%,-6.947,-0.078,4.643,-6.5903,0.850,0.000,9607,0
GO:0034727,"piecemeal microautophagy of nucleus",0.007%,-4.307, 6.797,2.980,-1.6432,0.950,0.026,34727,0
GO:0000422,"mitophagy",0.025%,null,null,3.511,-1.3505,0.835,0.681,34727,1
GO:0006621,"protein retention in ER lumen",0.017%,-2.019,-5.219,3.334,-5.4477,0.779,0.027,6621,0
GO:0006616,"SRP-dependent cotranslational protein targeting to membrane, translocation",0.008%,null,null,2.997,-2.1368,0.792,0.690,6621,1
GO:0031204,"posttranslational protein targeting to membrane, translocation",0.018%,null,null,3.359,-1.4817,0.783,0.724,6621,1
GO:0009058,"biosynthetic process",31.611%,-3.130, 6.901,6.608,-1.6678,0.972,0.032,9058,0
GO:0010492,"maintenance of shoot apical meristem identity",0.001%,-2.419, 0.038,1.886,-2.5991,0.919,0.039,10492,0
GO:0009693,"ethylene biosynthetic process",0.001%,-1.109, 2.805,2.286,-1.7941,0.929,0.042,9693,0
GO:0006749,"glutathione metabolic process",0.151%, 6.451, 2.983,4.288,-5.1597,0.882,0.061,6749,0
GO:0008299,"isoprenoid biosynthetic process",0.442%,null,null,4.754,-1.8126,0.754,0.749,6749,1
GO:0050992,"dimethylallyl diphosphate biosynthetic process",0.036%,null,null,3.661,-1.4817,0.765,0.557,6749,1
GO:0019287,"isopentenyl diphosphate biosynthetic process, mevalonate pathway",0.014%,null,null,3.258,-2.4213,0.758,0.512,6749,1
GO:0006629,"lipid metabolic process",3.522%, 6.490,-3.642,5.655,-4.1971,0.857,0.088,6629,0
GO:0030198,"extracellular matrix organization",0.060%, 1.301,-3.053,3.886,-2.1370,0.839,0.116,30198,0
