Annotated	Significant	Expected	DEG	Term	pval
GO:0010005	4	2	0,17	2	cortical microtubule, transverse to long axis	0,0102361133410571
GO:0010330	10	3	0,43	3	cellulose synthase complex	0,0073508136705329
GO:0009505	94	8	4	8	plant-type cell wall	0,0468195036883256
GO:0009898	16	3	0,68	3	cytoplasmic side of plasma membrane	0,0426059240124771
GO:0048046	253	17	10,76	17	apoplast	0,0431042693599677
GO:0046658	92	10	3,91	10	anchored component of plasma membrane	0,0057073490710157
GO:0005773	494	25	21,01	25	vacuole	0,0273448322421479
GO:0005886	1961	121	83,39	121	plasma membrane	8,25155289212522e-05
GO:0031225	121	14	5,15	14	anchored component of membrane	0,0326102560906401
GO:0005874	317	31	13,48	31	microtubule	0,000373265735203218
GO:0005576	1227	78	52,17	78	extracellular region	0,00163491548161378
GO:0016021	10862	579	461,87	579	integral component of membrane	6,37083604357169e-13
GO:0000786	109	14	4,63	14	nucleosome	0,000216887674476557
GO:0055028	29	6	1,23	6	cortical microtubule	0,0200649330376284
GO:0005618	488	46	20,75	46	cell wall	2,38873129360472e-06
GO:0036449	2	2	0,09	2	microtubule minus-end	0,00180665697311839
GO:0030124	2	2	0,09	2	AP-4 adaptor complex	0,00180665697311839
GO:0005794	1076	60	45,75	60	Golgi apparatus	0,0073633369718738
GO:0031464	21	5	0,89	5	Cul4A-RING E3 ubiquitin ligase complex	0,00158649664527201
GO:0042555	13	4	0,55	4	MCM complex	0,00170852758897555
