GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
mRNA14	Cytochrome b6-f complex subunit 8	0	0	17.070369	0	0	0	13.861832	13.282917	28.982764	0	20.134494	19.212814	0	0	0	0	0	0	0	0	0	0	28.086496	11.351675	15.047414	0	26.109608	0	14.900748	0	0	10.0796	0	16.399495	12.158321	18.993807	0	12.173843	22.493281	0	0	0	0	33.51202	14.400743	0	0	14.561745
mRNA3		96.180803	47.599157	73.866896	136.822068	24.719461	78.663258	104.253125	67.809025	120.956913	120.144979	59.627287	140.592109	121.453481	92.232761	102.879666	86.659484	16.969717	70.55213	47.93413	89.390345	64.729014	18.10849	103.771313	54.528977	58.859551	58.647494	6.559674	54.361662	88.944691	92.966148	105.857535	88.983953	68.258881	63.294436	139.448771	119.400529	20.612272	81.988446	93.067707	123.756566	65.240492	71.485039	57.25474	101.155984	153.349021	54.690188	96.05784	97.846844
mRNA71	Photosystem I iron-sulfur center	0	0	0	0	0	20.395777	0	0	0	0	26.99286	20.515212	0	0	0	0	0	19.556917	0	15.813981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Niben261Chr01g0081001.1	tyrosine aminotransferase-like isoform X1	5.716101	5.526285	3.436257	5.583124	3.202961	3.269332	5.223861	3.181902	3.1965	5.393699	7.272128	5.750062	5.878333	5.373264	6.975994	5.11624	4.887316	3.260631	3.5157	2.806953	4.471148	2.692715	4.421972	3.920917	5.347393	5.700351	6.673404	3.294843	4.614173	4.40452	3.343953	2.789302	3.682757	4.346422	5.500284	4.382023	3.94227	5.270256	5.392997	2.99807	8.080211	6.098502	2.69113	3.96038	5.151453	3.905996	2.552382	2.005359
Niben261Chr01g0082021.1	Arabinogalactan-protein	4.937773	0	0	2.232322	1.294154	1.345245	1.563248	2.246943	8.171212	0	2.270637	8.666791	7.230636	5.414563	8.225077	1.910356	0	2.515238	4.901636	5.599738	0	4.846585	8.446425	12.801684	1.696955	2.64783	5.888945	3.271437	3.36082	3.46153	2.448613	0	6.97566	9.247153	2.742277	0	5.170054	8.237326	5.073287	6.055349	0	1.220132	0	7.615521	4.872065	7.372464	3.814241	3.284358
Niben261Chr01g0088002.1	protein-lysine methyltransferase METTL21D	0	7.562551	3.036325	2.640686	0	5.304444	6.164057	2.953313	0	1.260591	3.581347	2.563057	5.702235	7.472572	6.486721	1.510402	5.280469	2.975356	2.577024	5.520092	3.69465	2.548081	4.163145	8.076547	2.67651	5.222611	2.322074	1.290353	1.987811	1.364919	0	2.689317	0	4.377092	6.487855	6.756919	4.077216	3.248066	3.000678	3.581534	2.227511	2.886668	1.332025	1.000961	10.245908	3.48845	4.511989	5.18023
Niben261Chr01g0092005.1	Cinnamoyl-coa reductase 2	9.636887	10.694668	0	9.335889	6.494806	4.500804	6.537728	10.649976	9.568489	12.033083	9.496129	13.592159	10.886239	10.190015	10.319534	15.978763	7.467435	9.467176	5.466491	9.367561	6.529524	12.161466	5.298624	9.636925	5.677525	2.214721	7.388523	1.368162	16.163741	7.962137	5.120225	9.507819	1.45866	18.562999	10.321733	7.16653	8.648762	13.77987	9.547746	13.928384	7.087634	9.184981	2.825547	15.924597	2.716756	12.33308	3.19034	2.747131
Niben261Chr01g0132001.1	Peroxidase	15.852852	24.39597	20.42719	24.689636	24.147679	22.071107	21.181802	16.481085	14.740329	6.458587	7.599056	6.901007	21.660617	12.706638	19.084407	9.044178	11.022111	15.45501	12.436436	5.370726	10.263686	5.076957	5.774103	3.082591	8.380161	14.42674	11.957142	26.102502	19.476771	13.950913	14.200179	14.947761	16.956218	13.445412	12.092992	8.829544	32.213366	19.330943	33.178673	13.839647	11.816055	27.644205	11.787904	8.650906	13.598205	8.003706	6.927315	6.434127
Niben261Chr01g0202006.1	Unknown protein	61.358564	39.721216	15.947859	78.595657	58.965986	105.871158	32.375823	37.228445	33.84615	112.558232	103.457801	94.234606	59.900341	84.104167	96.529583	39.56463	23.11242	88.556578	74.444956	23.194793	51.736314	13.383428	30.612853	63.631353	84.347897	65.805801	24.392723	67.753445	69.604609	86.028463	50.712265	98.876738	50.564551	68.945091	45.435369	53.234618	121.351613	56.866671	73.549599	31.352487	46.798717	30.323615	41.977613	105.148031	40.361371	128.258093	55.296672	108.833662
Niben261Chr01g0270010.1	Chr3:5013442-5015277 REVERSE LENGTH=611	43.178878	41.928561	13.773352	21.29539	18.518513	16.041318	7.456359	5.358718	15.589969	15.248753	32.491353	15.502022	10.346573	16.141439	9.807961	18.223974	39.922035	20.995003	19.483123	10.016079	7.447002	53.940054	52.877516	39.689831	48.564648	31.57395	14.0445	23.406076	14.026588	26.829975	17.519037	16.265674	20.795248	4.410693	16.350087	20.433787	36.990068	19.645136	24.198489	32.493051	16.840693	23.279074	32.225708	30.270328	27.111821	17.582534	22.741387	31.331359
Niben261Chr01g0292002.1	Serine/arginine repetitive matrix protein 2, putative	16.630174	21.695144	20.095067	16.104235	14.97786	14.502909	19.878528	18.022887	19.653741	21.651662	23.736787	18.980166	13.847014	13.394891	11.980989	11.800784	15.832641	13.541615	7.371852	8.854208	9.897503	23.047197	22.362632	26.777218	14.507144	16.235881	10.620427	15.31447	9.727619	8.887146	11.595378	17.804792	10.082039	15.921416	13.4403	16.114721	8.280334	8.393413	9.042369	11.981966	10.672693	11.615326	17.173681	9.979473	9.492424	14.382893	13.110051	13.691971
Niben261Chr01g0325012.1	polygalacturonase At1g48100-like	2.527215	0.699571	1.757773	4.465576	1.772989	0	4.754772	3.199756	1.779993	7.434556	1.271441	4.630674	4.425987	1.357463	4.904573	0.859894	3.373609	4.308198	2.834262	0.769042	3.10912	5.083907	3.363026	3.245939	1.388966	2.698613	0.578534	3.276252	2.504357	2.044773	1.129039	1.958164	2.867004	6.538301	5.772039	1.17993	1.483733	1.281152	4.565678	7.384851	0	3.117813	0	7.199271	1.146425	7.37255	4.377804	3.082362
Niben261Chr01g0423009.1	Autophagy-related protein	0	0	5.484262	3.179549	3.687471	0	4.454757	0	0	0	0	0	4.125186	3.85674	9.712663	0	0	0	0	3.987925	8.972143	4.602218	0	3.64753	14.778829	0	0	0	0	0	0	0	0	0	3.910336	0	0	0	0	0	0	0	0	0	0	4.20484	0	9.358883
