GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g0169015.1	Glucose-1-phosphate adenylyltransferase	28.409515	22.489852	29.283865	38.502635	59.610795	46.146033	50.074695	51.765616	74.910915	23.981018	18.611235	18.986438	17.875033	16.817634	18.743381	25.901818	39.980184	37.994824	52.843451	67.360054	56.865924	59.688949	56.430818	56.362104	37.542994	29.855655	33.628633	56.007523	77.50488	62.51412	70.646732	73.155109	77.649884	42.069487	20.148841	26.982098	14.544705	39.558744	20.448246	31.706321	39.28999	25.765495	27.102548	37.156352	34.292013	18.09589	25.87462	20.490995
Niben261Chr01g0398001.1	Thiamine thiazole synthase, chloroplastic	69.923661	70.360604	62.401237	91.488219	187.146919	140.084064	293.255744	269.805106	418.90653	134.588177	113.767614	83.579632	69.55704	90.871222	77.379039	74.847341	66.982637	73.925439	42.55714	58.132385	45.335936	294.286886	259.612095	341.086748	76.860224	101.700743	93.011911	159.100733	346.152133	261.632664	431.069141	338.798559	467.119831	284.547075	151.665944	167.584399	91.128869	309.573186	136.676621	138.783833	143.79532	113.675326	62.959007	88.46606	82.064668	201.440143	223.470235	202.015275
Niben261Chr01g0446011.1	Cell division protein FtsZ	4.271903	3.305554	3.752241	4.974939	7.222923	5.698992	6.896456	6.917509	8.568477	3.025361	2.886889	3.145102	2.497003	3.137131	2.753086	3.60402	4.498285	3.402471	2.354972	2.644043	2.816721	6.761554	7.019227	7.876943	4.961699	6.262586	4.709165	9.359567	10.586471	9.443253	8.265928	6.991416	10.712628	3.483554	2.843192	1.965573	2.08811	4.80765	2.062885	3.124755	4.370455	3.186176	3.33636	2.976754	3.297664	3.9959	5.953544	5.61816
Niben261Chr01g0681014.1	Rubis-subs-bind domain-containing protein	1.537063	1.177647	1.996907	2.527831	3.728294	2.782503	3.063928	3.523406	5.520949	1.640379	1.921868	2.444124	1.644712	1.586085	1.204056	1.702489	2.218034	1.92047	2.071418	2.152916	1.67146	5.548298	5.618518	4.982807	1.569227	1.771198	2.373185	4.104706	5.30058	4.779878	6.26512	6.771383	6.822611	2.314205	1.791745	1.366255	1.376176	2.264115	0.89702	1.427348	2.209347	1.489773	2.174399	3.009421	2.78735	3.523011	3.731079	3.406044
Niben261Chr01g0686006.1	DCD domain-containing protein NRP-B	4.190521	3.918783	5.525102	5.91922	5.51138	6.600033	5.353784	7.280571	7.034905	5.002818	4.834993	4.662645	5.220847	4.322674	3.678203	4.06813	4.70016	5.296159	4.42386	7.062907	4.911319	9.945843	12.266005	12.977145	7.932874	5.515005	6.421009	7.572255	9.293418	9.172945	12.184834	11.469625	16.063635	6.33386	4.1867	5.850403	4.795589	7.30801	3.640158	4.972678	6.079242	5.534544	5.314901	7.342644	5.562212	7.098854	6.884586	6.686812
Niben261Chr01g1011004.1	NAD(P)-bd_dom domain-containing protein	63.166691	53.5097	66.262734	79.439167	79.973149	75.001918	69.433751	70.503824	83.587947	56.359681	49.048119	62.731011	50.060661	52.974312	50.216756	54.348911	47.883948	53.526354	51.439459	61.675301	62.747817	73.097018	68.133112	75.599556	70.576236	58.775395	63.267904	78.514758	88.596523	80.67831	86.086949	90.977806	93.99922	70.339481	62.34701	72.135284	55.013715	75.784191	53.699484	72.732333	59.94325	67.639416	70.244046	76.065687	69.756118	51.695885	50.351422	57.823559
Niben261Chr01g1056004.1	Tubulin alpha chain	244.259529	205.927259	266.070015	273.789772	320.23059	286.154933	303.890846	354.517011	384.035639	217.31168	210.674448	182.969713	206.052411	187.409404	198.940013	190.20293	183.787489	215.437747	187.853672	236.862121	190.492016	224.083447	230.040166	264.579203	328.336932	297.323574	364.551664	470.456479	502.427625	507.7541	572.496087	615.111144	601.288652	305.825719	261.197029	262.723973	249.128498	344.917055	271.422808	281.601709	288.596887	280.340577	271.097925	296.050933	278.28557	185.986826	177.552199	185.220356
Niben261Chr01g1377009.1	1,4-alpha-glucan branching enzyme	5.75624	4.604943	5.676044	5.943527	8.121339	5.947449	5.074095	6.162009	7.975224	6.316064	5.945794	5.973661	4.77285	4.292841	4.697116	5.115126	6.904324	7.501849	6.96447	9.132445	7.266033	8.752991	8.066898	8.39865	6.115607	5.188655	6.628159	7.983591	10.869339	8.356986	7.930644	8.698274	8.363824	9.243546	4.920639	5.35389	3.988981	7.555162	4.210789	5.089147	7.797001	7.204103	6.559716	7.001342	7.405777	6.321825	7.05384	6.817244
Niben261Chr01g1505033.1	Syntaxin	5.874119	7.461279	7.241039	14.357965	14.677511	11.23051	10.242002	12.283504	14.531305	9.179954	9.124198	12.767824	11.361106	12.921573	10.144672	9.28862	11.547905	11.109232	11.267543	11.244356	10.973657	13.135032	11.946637	14.375191	6.245107	7.547919	9.314528	17.864512	15.522362	15.732605	15.647387	14.445941	15.74341	8.262675	9.576799	8.075703	10.328912	9.464753	9.011678	9.600688	11.645859	11.520155	10.875861	11.257805	12.722417	7.717598	9.130682	8.300673
Niben261Chr01g1707001.1	Protein IQ-DOMAIN 1	5.13332	5.456454	5.269558	8.28877	10.605493	9.194311	8.113405	10.093422	12.343845	4.934013	4.841081	7.638043	7.194008	7.321559	5.643714	6.676697	9.817202	7.607906	8.33449	10.022071	9.061908	14.077118	12.676145	11.672281	5.116691	7.034678	8.771403	12.712943	16.148601	13.633405	15.372306	13.26725	16.843867	6.551813	5.443454	5.103162	7.835751	7.718926	5.440412	8.992898	8.916542	7.306927	9.075031	10.907737	10.568518	7.18474	7.960809	7.615186
