GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g0012011.1	Protein IQ-DOMAIN 1	7.38393	6.393808	6.309058	5.582143	7.361372	5.258334	3.629935	4.090862	6.528565	2.651384	1.819227	2.118581	2.904965	2.874	2.344606	4.405795	6.159794	5.720472	5.583719	7.37145	5.299641	6.064922	5.750408	6.83542	13.451383	11.421739	12.086068	13.24841	10.826383	10.065126	7.922011	7.717728	10.03246	4.244352	2.665754	2.832063	3.09974	4.348654	2.521692	4.832078	5.989794	5.363845	6.863605	6.097477	5.095504	3.46737	3.113181	2.83523
Niben261Chr01g0014008.1	Transmembrane protein 184	49.957796	23.779992	34.37115	41.185253	41.591354	48.036984	41.866219	39.226245	57.384116	5.707948	6.756799	9.026504	24.098374	10.472974	19.580472	11.369399	28.559086	24.699392	59.316135	53.322548	70.618665	23.075388	20.107411	40.379989	97.963696	70.125078	103.390996	72.03831	81.50721	80.344461	64.849022	65.621626	77.841249	25.315651	15.504511	15.297644	10.25645	29.41445	15.851559	28.830515	24.374874	21.058534	70.366338	77.80523	51.226059	12.285531	10.21513	5.864013
Niben261Chr01g0191003.1	Mitogen-activated protein kinase	21.678947	18.763395	18.792739	18.186526	20.418846	14.888994	8.91376	12.79388	15.485316	12.564997	9.070114	11.824343	14.560173	11.299022	10.597224	13.570406	23.211074	15.838323	23.774117	34.29558	25.596044	21.211056	20.446303	22.452885	31.057445	33.891502	29.949026	40.422214	33.887841	36.597541	68.355248	18.890488	72.588654	16.018815	11.357361	9.89961	14.353477	11.177691	9.828803	20.177363	23.158976	20.194031	19.353879	20.796234	21.440341	11.275057	16.077239	12.763808
Niben261Chr01g0220007.1	RING-type domain-containing protein	6.268704	4.770754	4.222685	5.671372	6.187092	5.714206	4.332348	4.383063	5.764441	3.765628	2.95531	3.406239	2.738781	3.505939	3.920608	2.954092	2.968378	2.204549	5.573338	6.704676	5.888197	4.924725	5.344363	7.847688	5.689851	7.371387	5.479848	6.57556	8.715899	6.677404	4.864223	4.900912	4.894492	5.547687	4.148009	2.71886	3.566367	4.321816	3.408256	5.843623	5.649651	3.755117	5.542265	6.562757	5.576359	3.968923	4.036654	3.172605
Niben261Chr01g0584029.1	Patatin	3.563473	2.529164	3.035776	3.908427	5.737927	4.699448	1.403746	1.981072	3.923933	0.895599	0.4681	0.565512	1.12311	0.235497	0.437197	0.818565	0.524617	1.284161	3.051179	3.862813	3.318569	2.489609	1.670093	2.654618	6.632041	7.465214	3.496121	12.337056	14.589901	9.911149	7.9368	3.122651	10.673073	0.878688	0.753426	0.749916	0.864776	1.315521	0.587276	0.983087	1.208759	1.009659	1.971315	2.35476	2.832843	0.976274	0.866379	0.876157
Niben261Chr01g0753001.1	L-ascorbate oxidase homolog	9.252049	12.597687	10.661531	12.363084	18.039068	13.226299	6.776931	9.305858	8.847401	3.846115	4.003367	3.820111	7.259064	4.408206	4.833886	6.617432	4.9305	12.78215	13.640944	9.49542	9.585906	7.238141	6.942261	9.931102	9.609297	13.236279	12.428841	21.205442	14.587115	18.219351	10.361177	12.685075	9.368797	2.762036	2.246814	2.754676	5.111738	4.186114	2.999115	3.485467	3.749643	4.353055	18.463458	7.503294	9.12893	5.658133	3.639358	5.790661
Niben261Chr01g0897005.1	Non-specific serine/threonine protein kinase	16.903407	13.795694	12.856515	16.521738	14.911974	13.859506	8.550348	9.611805	11.990723	6.895679	6.125327	6.566386	12.312008	11.62734	10.124719	9.823522	11.166741	11.718643	15.062688	20.326707	17.083241	10.459323	10.858349	12.541197	20.499588	16.164221	18.091511	29.231505	34.241874	24.650743	41.625756	17.749961	48.865045	10.058773	10.506974	10.179895	16.137672	19.470992	9.464754	24.811149	19.289987	23.91663	22.332429	26.764459	21.58995	13.47391	14.947785	15.264913
Niben261Chr01g1050001.1	Auxin response factor	3.783686	4.075379	3.717538	3.226226	4.283358	2.894926	2.049106	2.417918	2.945304	2.35569	1.439013	1.850644	3.343337	2.371173	2.440629	3.225978	3.845818	4.24395	5.518628	6.564109	6.055572	4.715221	4.982359	5.735993	4.938411	4.373575	5.196643	7.48411	6.969186	6.406673	8.048553	4.922672	8.967011	3.928352	2.855177	2.201798	4.379889	4.563908	2.910843	4.472007	5.487405	4.556213	4.91068	5.171418	5.133737	2.835437	3.496734	2.985984
Niben261Chr01g1505001.1	Prolycopene isomerase	6.443775	4.136596	5.74076	6.134794	7.929368	5.23559	5.049524	4.762272	6.759043	5.082891	4.782484	5.1079	4.983322	5.342537	3.880321	3.999042	4.907582	4.578174	5.820462	6.288717	5.917378	6.323355	6.278821	6.1501	7.443428	5.605509	6.989582	6.463349	8.156655	6.414385	5.631636	5.801591	5.305689	5.407055	4.419436	4.156746	4.073652	5.540897	4.398908	5.436861	5.866063	4.94901	6.53473	5.722664	6.162014	4.523845	4.848453	4.617668
Niben261Chr02g0356004.1	Very-long-chain aldehyde decarbonylase GL1-3	6.066052	6.349373	3.695466	5.884433	8.017169	7.25862	1.948522	3.143091	3.912922	1.962862	1.909732	2.179339	4.05732	0.787987	2.536461	4.174624	3.926113	4.949941	7.443975	8.325619	8.739841	4.179461	3.142506	8.525206	10.003083	8.259634	5.537744	11.437007	12.250387	13.337247	6.09512	6.16516	6.387616	4.816017	2.993795	2.671503	2.606966	4.513162	1.817545	5.186563	6.236071	6.794582	6.906158	5.285166	4.899146	2.677952	2.785911	2.354116
Niben261Chr02g0391008.1	CASP-like protein	19.152741	13.675121	14.714511	20.628292	14.764129	12.124108	9.273694	9.569964	15.221005	4.011896	4.403704	7.291918	12.208425	8.802372	11.103359	10.67903	8.148056	10.473537	16.589421	16.290308	20.483396	10.321053	9.756396	12.559923	27.683926	21.145093	21.163735	20.340093	19.074693	18.264799	15.503673	18.414579	9.549661	5.48571	5.631193	8.308458	8.847239	6.57818	7.958177	8.289758	6.92805	7.238219	19.461956	21.389428	17.600982	12.447892	8.702465	10.116625
Niben261Chr02g0426008.1	AAI domain-containing protein	16.115085	15.49038	16.563662	12.032084	14.846757	15.831999	7.266301	7.407273	15.839084	2.371288	2.245615	3.642795	4.576611	3.346809	3.660496	2.833956	7.17387	6.218801	9.048891	15.506481	10.499754	6.710446	11.1726	18.104672	25.341638	20.687344	21.257778	18.927008	25.510038	24.90512	18.646548	15.738654	19.661547	7.499105	4.474894	3.601277	4.090464	6.924568	3.135862	6.138335	6.424902	5.430089	8.185162	14.184509	6.745726	3.208137	4.71526	3.897797
Niben261Chr02g0607003.1	Glyco_trans_2-like domain-containing protein	5.389249	3.894348	2.318563	2.080881	3.16834	2.138	0.525787	0.772335	1.36798	0.261328	0.439797	0.532859	1.177637	0.450056	0.82105	1.223862	2.245698	1.967095	3.193972	5.224851	3.932378	2.123549	1.725805	2.551357	8.032909	5.861036	4.261323	5.630416	5.76296	5.20891	8.76685	2.466292	10.208924	1.53155	0.859384	0.517909	1.145987	1.564211	0.528635	2.71102	3.614046	3.210304	2.431016	3.846372	2.73402	1.110911	1.505136	1.42154
Niben261Chr02g0749002.1	Polygalacturonase-1 non-catalytic subunit beta	14.217923	19.1533	19.287347	26.71222	41.051643	23.431647	13.171688	17.4475	20.94409	8.828087	11.093365	11.927933	13.899936	9.105284	11.138017	10.719636	12.761203	18.009601	25.176481	17.619102	25.785218	11.953561	9.195059	14.049642	11.985318	18.396545	24.418757	40.941566	30.489165	27.956156	14.476819	19.115343	17.595703	10.017652	7.790992	9.289506	12.476811	11.057396	9.09266	11.147539	13.424617	16.263288	29.180987	27.185679	35.129303	18.844575	11.410412	17.644754
Niben261Chr02g0976002.1	Hexosyltransferase	2.870747	2.862022	2.179228	3.816016	4.195252	2.947552	1.42658	1.571905	1.978837	0.354894	1.228502	0.43955	0.781614	0.473212	0.9698	0.804925	1.464535	2.798012	3.385707	4.540476	3.452199	2.057434	1.976987	2.859935	4.477278	6.41917	4.411553	10.212909	8.730162	6.977454	5.724105	4.898426	5.670868	1.050864	0.816724	1.30782	0.757889	0.878336	0.584645	1.437925	2.100857	2.247783	3.010757	4.25674	3.468164	2.120364	1.161774	1.491994
Niben261Chr02g1158001.1	serine/threonine-protein kinase STY46-like	7.091488	4.737471	5.851852	3.882411	6.336579	4.472389	4.043745	5.467454	5.798996	2.078132	2.207805	2.808832	3.740444	3.376624	3.287893	6.416309	7.227965	7.21129	7.296141	9.083524	7.33715	7.85939	8.514754	7.59837	6.856372	5.95163	6.467867	7.260205	9.050736	7.251746	14.918064	11.326842	15.028852	4.897384	3.724695	2.827659	3.448173	6.99864	2.973554	8.092871	10.40274	8.409836	6.29361	7.509024	8.275947	5.608278	5.553755	5.052219
Niben261Chr03g0040016.1	AB hydrolase-1 domain-containing protein	4.807842	4.526432	4.355807	7.004649	7.973937	6.924089	3.450128	3.855118	5.647735	1.234163	1.657524	1.774449	3.599447	1.14564	1.622827	1.756435	1.488257	4.183704	8.508518	8.818013	11.141645	4.34438	3.419973	6.984781	7.713474	7.258479	6.559171	11.290969	9.714505	10.615386	5.748272	6.187627	6.600909	2.393802	1.101105	0.872549	1.888756	2.226497	0.981442	1.734351	1.523252	2.328577	7.646876	7.60394	6.312568	2.174092	1.347126	1.339377
Niben261Chr03g0138004.1	Endoglucanase	8.173708	5.382968	6.720301	5.845137	6.662235	5.664606	3.793852	3.828047	5.648575	1.694329	1.648951	1.345159	1.583788	1.48756	1.04189	1.638293	2.794174	2.380811	4.924771	6.534339	4.980792	2.576628	3.77681	4.996327	10.021919	7.884666	9.977975	8.801196	11.27469	9.397347	8.220765	7.001735	11.848493	3.54395	2.883763	3.274284	1.658937	3.917996	2.072466	2.080242	3.824219	3.245607	5.070884	6.516508	4.662852	1.199868	1.734638	1.641475
Niben261Chr03g0154010.1	GDSL esterase/lipase EXL3-like	5.306368	2.453673	3.546492	3.469925	4.370961	3.356007	2.099927	3.305802	4.578756	1.840496	3.05017	1.746328	3.829691	2.285937	3.314648	3.666	4.154632	3.620083	7.336898	10.208678	9.168163	7.68855	7.738261	7.320851	8.20633	6.707216	7.854173	11.237503	9.093739	7.240571	14.754621	8.550988	14.256506	3.762029	4.683596	2.877374	5.423703	5.532641	2.725999	5.868252	4.824134	6.509234	14.067328	10.424862	11.655789	5.489371	5.416492	5.294293
Niben261Chr03g0167003.1	ribonuclease P protein subunit p25-like protein	35.809039	34.991391	44.492281	31.445035	29.220366	33.58389	37.119653	38.016023	29.748351	42.449643	47.112879	42.290386	38.388799	39.364423	39.871486	38.042601	36.582195	37.124259	33.008615	36.808999	30.103803	38.95799	44.069666	38.671917	42.47956	37.426271	49.063404	36.139907	31.368886	28.442853	26.794856	32.436621	25.215212	43.250683	40.731747	40.566436	45.381068	37.662902	43.396629	35.094964	35.301896	36.984241	33.294512	34.58191	31.428908	36.148431	43.887806	40.301144
Niben261Chr03g0181011.1	L-ascorbate oxidase homolog	8.763963	13.331333	9.700809	11.754538	13.768677	12.235088	5.092104	4.776829	6.791779	4.330333	4.029846	5.282909	6.747565	4.416385	4.227538	8.049835	11.170274	14.216456	12.394224	10.878848	9.527883	6.607111	5.263041	7.757071	11.070618	15.416995	10.080294	26.016376	15.050651	14.464133	12.636263	8.745945	16.734927	8.464544	5.958946	4.890342	8.07105	8.014007	4.2988	6.404707	10.524716	10.431393	16.665589	10.568799	9.456651	5.176963	6.208478	6.314105
Niben261Chr03g0282004.1	Protein trichome birefringence-like 13	10.482078	11.736162	12.548882	14.242037	11.060021	12.755784	7.966867	9.83328	10.040821	9.141183	9.81313	9.596667	10.976067	10.999163	10.740825	10.037835	10.494581	13.134291	11.867766	13.32931	12.242832	11.068639	10.252593	10.841977	11.711139	8.207751	11.970725	10.797114	15.398149	15.252009	15.942416	14.683892	21.215783	10.920067	10.679396	11.490678	11.808685	12.160895	10.501826	10.425323	11.434787	10.775651	14.965346	15.300549	15.942757	9.050253	9.68969	10.476248
Niben261Chr03g0557003.1	CCR4-NOT transcription complex subunit like	163.188266	117.898639	146.770457	106.58074	195.553848	169.593111	142.904335	128.263259	173.955431	54.332746	32.891599	40.238354	38.489516	30.665885	34.664758	48.974532	58.791087	45.375659	123.717194	133.905713	127.118722	135.809235	121.019545	108.444036	203.084823	210.349942	212.526778	298.001533	271.075055	245.113411	252.291538	191.351457	214.60491	103.079494	53.095934	73.365904	59.029109	85.713104	48.445771	73.389843	104.911238	84.684272	179.366304	152.472384	139.932345	66.048082	86.701378	81.344324
Niben261Chr03g0574012.1	Protein eceriferum 1	15.300021	14.199069	15.231481	15.953572	18.928114	15.536132	9.122342	10.928795	13.058591	12.797667	12.447606	8.240005	15.973443	10.61451	11.365576	7.382008	11.790292	11.430301	15.878594	18.865497	16.62964	11.61355	10.781378	15.064798	17.729076	18.805796	21.351501	37.521171	25.567515	23.360504	15.307329	17.940975	15.661175	11.706129	13.0742	12.793293	19.390121	12.202218	13.563761	11.023844	14.819597	17.76149	21.249007	16.756158	16.839995	13.476413	11.296625	13.178871
Niben261Chr03g0608002.1	Cyclin-dependent kinase f-4	7.935102	7.826991	5.226638	7.363584	8.570687	5.973493	5.037566	6.594614	6.966502	6.530109	8.238968	6.569847	7.742443	7.384668	8.556829	8.531316	8.919741	9.381785	10.799821	10.798671	11.567902	9.879174	11.010672	9.874832	10.161814	10.111502	8.106367	9.29706	12.40787	12.186813	15.159995	11.335316	13.983035	8.212306	8.315114	6.739549	6.734162	8.256052	8.077784	9.718266	10.643063	10.092844	8.100178	7.890481	9.189371	7.370517	7.50065	7.208678
Niben261Chr03g0761013.1	GDSL esterase/lipase CPRD49	5.764893	4.895599	6.323914	6.149944	5.465453	7.183614	3.729391	4.155205	6.54883	3.560913	1.768045	3.499094	5.158801	4.277087	4.342698	4.568617	5.099772	4.759453	6.095762	6.486517	6.58388	5.305866	7.206286	7.555837	7.651255	6.034472	5.316399	6.909772	9.070879	8.131519	8.846604	6.575848	9.399341	3.497736	3.43624	2.981418	3.361275	4.663995	2.532737	4.701184	5.337927	3.741293	6.847802	7.679223	5.409597	3.347142	6.031966	4.003248
Niben261Chr03g0907002.1	Endoglucanase	22.663974	19.096063	20.26913	21.499007	29.164797	22.169687	12.999893	15.406375	19.641035	9.202476	8.724198	9.425704	15.020464	11.881143	11.222768	14.937792	21.947691	20.337832	35.565631	43.550839	34.465338	21.34765	22.645593	24.498211	32.834574	26.654192	31.049008	40.583339	37.973591	34.444425	52.575617	27.962342	58.273601	15.123214	14.969092	10.880274	12.043836	18.813467	9.151563	15.442019	25.299594	20.232168	30.146263	31.038293	26.224039	9.696289	11.991851	10.247489
Niben261Chr03g1077014.1	Protein strictosidine synthase-like 3	4.087872	4.359767	2.688343	3.776304	4.871195	4.077542	2.519781	2.910343	5.648622	2.741941	1.861784	3.145725	3.489942	2.038216	2.949434	3.453195	4.508618	4.693777	3.928777	5.99604	6.223201	6.257631	7.01742	8.276682	5.193645	5.811721	4.026036	6.278566	6.542683	6.308424	9.164296	6.214281	11.20089	4.626943	3.754386	3.748838	3.925668	3.991071	3.203147	4.983072	7.274394	4.780811	6.423129	7.86281	6.263603	5.740301	7.219836	6.947907
Niben261Chr03g1145003.1	3-ketoacyl-CoA synthase	10.799115	17.492513	12.082743	19.841141	19.855563	22.458288	16.775548	13.54858	18.188655	11.55704	12.312609	14.37016	13.275277	9.844683	9.638135	12.235006	10.848026	13.979045	14.591868	14.624504	16.798939	12.692027	12.036296	15.395762	15.432932	14.847855	17.496104	23.978564	20.532076	22.391303	10.942769	17.035613	12.484486	14.398019	12.860091	12.773546	13.980608	9.066306	8.267464	13.336664	11.959568	14.361169	24.183494	26.500607	22.558959	16.599558	18.91857	19.936406
