GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g1057004.1	Phosphoglycerate kinase	24.863421	2.682606	9.693471	7.493683	13.033043	4.515852	2.623835	12.571275	5.485989	2.682959	0	3.636694	4.854505	18.176151	16.10628	3.206438	7.492403	14.775957	21.939073	4.699441	15.723254	29.827423	28.353811	21.486991	22.786031	8.888503	24.710753	27.454723	32.43557	18.88252	18.494441	36.25051	14.635373	15.520887	13.808325	21.571474	31.818156	29.956209	21.288152	20.327205	40.297543	30.718971	62.369873	42.607576	79.049358	51.972124	57.618129	30.319472
Niben261Chr01g1754010.1	Protein nrt1 ptr family 5.7	1.173494	1.424392	1.249979	2.785123	3.624863	2.397796	1.691725	2.239864	2.371595	1.200716	1.474346	1.186174	2.901551	1.878358	1.93729	2.049111	3.708852	3.457393	7.449005	6.859909	6.181957	4.956236	5.712402	6.860228	1.361111	1.011333	0.937196	3.685697	4.407077	3.701948	5.912816	3.545408	6.523281	2.872454	6.352096	1.745352	3.337791	3.233534	2.986326	2.657925	5.951211	5.157006	10.594051	7.158713	7.223541	9.251635	5.63312	8.530725
Niben261Chr01g1772004.1	GDSL esterase/lipase CPRD49-like	31.559314	25.62	21.482531	71.705395	53.777828	29.692145	36.142365	50.51792	47.254873	38.829254	70.136287	34.93231	68.47389	30.545119	49.611698	7.184581	10.733331	15.739917	41.452136	46.00364	44.37526	28.685626	25.321525	56.116942	25.841901	27.752131	15.158326	80.980678	64.026677	50.071639	107.18545	90.12604	124.183697	204.558611	245.65984	153.984117	173.400869	158.621437	156.705586	77.279948	107.795118	132.246162	235.139134	112.920285	130.765243	207.814666	164.024851	206.339286
Niben261Chr03g0023003.1	30S ribosomal protein S6 alpha, chloroplastic-like	44.808997	35.180206	45.646333	25.61783	24.455124	26.311555	21.825912	21.719983	25.886831	37.780496	41.662483	42.656123	33.624239	49.133627	31.200407	45.616852	49.185112	37.554951	23.515109	28.216685	23.045245	44.080306	50.886332	46.75292	40.343497	44.710456	44.583351	34.608201	33.308156	32.527279	25.771122	25.17987	28.743039	14.750923	10.311269	18.066105	9.325335	18.027228	8.6921	16.667299	19.176829	18.472702	12.902465	15.688939	13.464326	18.40094	25.351343	18.494866
Niben261Chr03g0054002.1	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	41.861403	41.241026	42.930946	46.331419	47.704805	48.600291	45.724396	40.327378	45.725839	45.028298	33.688918	44.709088	43.830853	37.257607	34.632599	35.671493	37.290555	45.07167	52.287845	56.373029	51.412042	57.694501	49.826368	56.639806	38.921675	43.748083	39.366664	65.028824	55.457322	60.546834	55.923966	44.799285	51.242873	46.884545	38.420988	51.750394	48.850853	50.988803	37.368142	35.600669	61.906971	53.219414	57.474937	69.704666	60.637779	74.962537	47.485401	72.570221
Niben261Chr03g0466001.1	Plastoglobulin-1, chloroplastic	42.958696	38.370766	41.836776	40.206525	46.031373	35.397496	30.748979	34.813442	41.035168	31.885237	30.892138	34.413814	34.96099	36.135199	29.941419	31.83695	38.619061	34.753583	37.256059	42.855846	42.344578	43.009369	42.396679	34.183009	41.364283	38.737774	39.234206	43.622538	49.713175	45.686141	52.481665	46.362156	62.04988	51.522731	47.033967	43.064819	46.350918	54.855312	40.955538	54.086101	50.544582	51.624127	54.980153	47.572352	47.496648	50.868701	46.289659	52.275991
Niben261Chr03g0555003.1	MLP-like protein 43	0.50278	0.424553	1.141727	0.679619	1.57086	0.409817	0	1.139346	1.735727	0.727609	1.377991	1.643834	1.68627	0.821533	1.040013	0	0.169314	1.14492	0.619763	1.911541	0.911861	4.893883	5.115979	13.811222	0.772415	1.406091	2.680557	1.240903	0.382654	0.787788	11.323822	1.034811	14.283479	6.714399	18.110442	8.449981	4.183875	14.99213	2.116754	3.206315	11.998696	22.02561	78.640491	29.069132	11.824159	47.195117	44.079331	56.296092
Niben261Chr03g1038036.1	Elongation factor 1-beta	180.253809	204.134897	219.585637	183.890028	164.594246	170.151277	147.378363	150.076444	164.069907	160.431251	178.184324	181.613929	182.004931	196.685264	186.714267	160.386908	157.812174	196.086353	182.024826	186.887754	183.630982	180.505352	194.595342	218.497444	175.900586	185.843686	189.832398	135.063113	156.464302	160.312041	116.309659	133.447657	132.524318	141.244769	121.197833	120.351809	141.51143	149.233128	145.283872	147.287412	135.853444	135.390557	135.107214	155.291024	165.613777	128.14011	135.573659	129.967606
Niben261Chr03g1647008.1	Phosphoribosylanthranilate isomerase	9.799726	10.131836	12.494999	9.117232	9.321741	6.539721	5.247988	7.087996	8.455654	8.95166	8.186273	8.894869	10.989555	9.360194	9.365461	8.182213	9.148748	7.640365	9.836725	10.469128	9.146122	10.709525	10.747587	10.047721	10.764514	9.822942	8.894949	9.348842	10.92007	8.64305	7.976937	11.187289	10.368997	11.912042	11.568769	9.682716	11.320746	10.986649	10.414216	10.955554	11.460609	11.373533	12.88712	13.369682	13.772305	11.37958	13.634757	11.652448
Niben261Chr03g1904002.1	Proteinase inhibitor	127.94701	30.505107	23.572914	167.145926	90.29266	86.968212	130.5464	277.698269	203.314668	23.843258	41.881547	14.595693	231.557675	9.697597	202.207037	76.498334	18.853655	44.712259	111.199812	61.447854	88.897216	35.498683	54.358205	66.457224	127.649809	43.105559	30.932135	242.763784	236.908798	559.026304	1689.072787	825.231281	1921.396604	1459.518756	1500.712153	1536.495771	1159.624589	2396.554737	627.026926	1312.68079	1483.753218	1871.64553	2498.578583	1757.942085	1581.086997	1830.619822	1433.469467	1805.531337
