Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr01g1057004.1	Phosphoglycerate kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1754010.1	Protein nrt1 ptr family 5.7"	NA	NA	NA	1.12468882203167	0.817379323820358	1.25989333913772	1.4468446855237	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1772004.1	GDSL esterase/lipase CPRD49-like"	NA	NA	NA	1.2541893685487	0.86935639082678	1.21775143082787	2.0267774311133	1.71061735165688	1.65484777293807	1.76445232217803	3.05101018033709	2.03027007459195	1.79163040447828	2.36911028325657	2.35540215369916	2.70862717439889
Niben261Chr03g0023003.1	30S ribosomal protein S6 alpha. chloroplastic-like"	NA	NA	NA	NA	NA	NA	-1.11401860007208	NA	-1.14444516474515	NA	-0.826446934226489	NA	NA	-0.659402217539782	NA	1.68062746188173
Niben261Chr03g0054002.1	2-C-methyl-D-erythritol 2.4-cyclodiphosphate synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.645473056969046
Niben261Chr03g0466001.1	Plastoglobulin-1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.896105031266318
Niben261Chr03g0555003.1	MLP-like protein 43"	NA	NA	NA	NA	NA	NA	3.18792069286272	2.72763334081565	2.67340873540115	NA	4.53959999071526	4.08797606457036	5.04954470419228	2.52365006305457	3.14405227084959	NA
Niben261Chr03g1038036.1	Elongation factor 1-beta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.624165040719005	-0.598497983826744	NA
Niben261Chr03g1647008.1	Phosphoribosylanthranilate isomerase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g1904002.1	Proteinase inhibitor"	NA	1.58293322652717	NA	3.11191980772791	2.77041559508855	2.80944780035316	5.84164955422633	NA	3.25483250507912	3.10543212916243	4.90878097832748	4.908701569893	4.41141656887126	5.03006706312315	4.78582975057484	-0.813306201191384
Niben261Chr04g1221001.1	Thionin-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1556002.1	Myb-like transcription factor 1"	NA	NA	NA	NA	NA	0.738318896203024	NA	NA	NA	NA	NA	NA	NA	0.620343146228796	0.641770561729532	NA
Niben261Chr05g0665001.1	1-aminocyclopropane-1-carboxylate oxidase-like 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84922306095919
Niben261Chr06g0443018.1	Protein transport SEC13-like protein"	NA	NA	NA	NA	NA	NA	1.36071826940326	NA	1.15096254790195	NA	0.951694202163787	1.35361655843028	1.75831176230749	1.86866036546679	1.90616991091033	NA
Niben261Chr06g0846010.1	Chr4:251157-252284 REVERSE LENGTH=88"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr06g1467002.1	Defensin-like protein"	NA	NA	NA	7.48532678175551	5.86346012823814	6.45160920804841	8.87930530478451	8.03289271994499	7.93902036869332	7.51967893210428	8.14000988565922	8.20437587756811	7.84761080347114	10.2800263957949	9.05209500105696	NA
Niben261Chr06g1467010.1	Defensin-like protein"	NA	NA	NA	7.45614840783062	5.83807304844128	6.76336011890786	8.47683790222494	6.98876810158954	7.59917954473307	6.68274955543788	8.58226291885853	7.909541719361	7.6859393350656	10.0184514180948	9.08288539430841	NA
Niben261Chr07g0086001.1	PLAT domain-containing protein"	NA	0.849371711462427	NA	1.24492933784283	1.18880360547723	1.26846745883285	2.0855760105288	2.06577079146762	1.78196635829527	1.53344076743403	1.77282018562556	1.63356651061974	1.26483746631606	0.890064664776504	0.988397263399623	NA
Niben261Chr07g0602001.1	Prolyl 4-hydroxylase"	NA	NA	NA	NA	NA	0.831375287906858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr07g0885006.1	protein ABA DEFICIENT 4. chloroplastic-like"	NA	NA	NA	NA	0.682825599713306	NA	NA	NA	NA	NA	NA	NA	NA	0.769820447345672	0.736049333825704	NA
Niben261Chr07g0989006.1	Carbonic anhydrase"	NA	NA	NA	6.48185025371105	5.21371714733868	4.63833427773249	8.30646222452734	7.46248384596757	7.30246104543019	7.15244297383733	8.39000791462791	7.81641383094796	6.55776005794011	8.57629931252052	7.15907417820652	NA
Niben261Chr08g0313002.1	cysteine protease inhibitor 8-like"	NA	3.04433059702943	NA	5.44978692630883	4.91347500145105	4.10304834924178	7.61291272641786	6.80845611366184	6.46477423109726	6.2775247264187	7.16582049480558	6.76087969624147	6.21208895358447	6.83878980740989	6.64628470200844	NA
Niben261Chr08g0313003.1	cysteine protease inhibitor 8-like"	NA	2.51943476479049	NA	6.49659040497551	5.440242655558	4.56054339692997	8.4410336529671	7.16186722356921	6.82852727433093	6.55660328155503	7.70125529686302	7.57849310678552	6.65932003024085	8.49332487691614	7.39098381038274	NA
Niben261Chr08g0476021.1	Tripeptidyl-peptidase II"	NA	NA	NA	0.613288551155959	NA	0.606586506734301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr08g1113001.1	Signaling peptide TAXIMIN 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.787208075077912
Niben261Chr10g0129001.1	proteinase inhibitor I-B-like"	NA	1.73159544788946	NA	2.83688148085057	2.62714543550083	2.49610010115327	5.34242203501866	4.17873133831011	4.16322323707857	4.10659118466145	4.78100721116038	3.96773847176631	3.63000334323793	3.69755928998683	3.76194594493707	NA
Niben261Chr10g0129002.1	proteinase inhibitor I-B-like"	NA	2.46194063406112	NA	5.59226888346921	5.08344765503212	4.54436508004149	6.75571560157249	6.43487019978478	6.16840059402199	5.87390072501536	7.20373065532344	6.86321347462547	6.37314307170458	4.98381141538388	5.30253046936424	NA
Niben261Chr10g0130005.1	proteinase inhibitor I-B-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr10g0135007.1	Proteinase inhibitor"	NA	3.048457730972	NA	6.36319841625931	5.52733279120925	4.99204603647039	8.75198877368295	7.14520306849291	7.13936355054197	6.80618812125849	7.23912034026322	6.84290679150962	6.9480349301725	8.99517059568924	8.35165389266101	NA
Niben261Chr10g0821019.1	Lipocln_cytosolic_FA-bd_dom domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.716887159833231	NA	0.614503932276418	NA
Niben261Chr11g0499012.1	nucleobase-ascorbate transporter 3-like"	NA	NA	NA	NA	NA	0.767621732818264	NA	NA	NA	NA	NA	NA	NA	0.627388975370956	NA	NA
Niben261Chr11g1361008.1	SLT1 protein"	NA	NA	NA	0.716677161258728	NA	0.684253256737966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr12g0194004.1	Threonine dehydratase"	NA	0.805134863057574	NA	3.16708995524757	2.73910752276731	2.96651762596857	2.81833692564403	2.62827078507571	2.5612106257406	2.45590990153074	3.84996624255372	3.07005510589119	2.88302032927963	2.36797668656501	2.66721757229499	NA
Niben261Chr12g1028010.1	nitrogen regulatory protein P-II homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr13g0193007.1	Thioredoxin-dependent peroxiredoxin"	NA	NA	NA	NA	NA	NA	-0.758123390054038	NA	-0.695025652881708	NA	-0.856368491437075	-0.790797554978554	-0.667450310397932	-0.745354299180136	-0.697337313857177	1.1309388579663
Niben261Chr13g0293003.1	1.2-dihydroxy-3-keto-5-methylthiopentene dioxygenase"	NA	NA	NA	NA	NA	1.16256383267335	0.89344255506052	NA	0.65614045661296	NA	0.854247536650909	0.820098730084462	0.725925359138572	0.677483435530092	0.739630882352309	NA
Niben261Chr14g1381033.1	glyoxylate/hydroxypyruvate reductase HPR3-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr14g1478020.1	2-C-methyl-D-erythritol 2.4-cyclodiphosphate synthase"	NA	NA	NA	NA	NA	NA	0.610267111438545	NA	NA	NA	0.626115886848161	NA	NA	NA	NA	NA
Niben261Chr16g0242016.1	Phospholipase A1"	NA	NA	NA	4.20951357343456	3.77594464211003	4.04680797480617	6.51080822772372	3.12769056538208	NA	3.10704496760253	5.53952863035413	4.56425996798145	4.24323408832081	3.88712749423736	4.15888205588359	NA
Niben261Chr16g1151007.1	Cinnamoyl-CoA reductase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr17g0410016.1	secoisolariciresinol dehydrogenase-like"	NA	NA	NA	NA	NA	0.713051154730877	0.884720546926766	NA	NA	NA	NA	NA	NA	NA	NA	0.772647564669217
Niben261Chr17g0963022.1	1.2-dihydroxy-3-keto-5-methylthiopentene dioxygenase"	NA	NA	NA	1.7422671230044	1.41413048454513	1.84322496357819	1.5333945454072	1.36491971851782	1.30523384679974	1.02316026584023	1.48841214533412	1.47194653127265	1.31791764714848	1.37397941711732	1.45984741097651	NA
Niben261Chr18g0995001.1	Plastoglobulin-1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.644258780693543	NA	NA	-0.654392947422276
Niben261Chr18g1266006.1	Glutamate dehydrogenase"	NA	NA	NA	1.06982759563644	0.929355587779655	1.13734249449905	0.716607982508906	NA	NA	NA	0.855500542418401	0.957398082674047	1.0085265237292	1.19360208291419	1.14920085306561	NA
Niben261Scf00858g0000002.1	organ-specific protein S2-like"	NA	NA	NA	0.711043423465742	0.772644911257294	0.903788731648666	1.44718493221146	NA	1.07477071063019	1.06686501229367	1.59548782197862	1.28203311107443	1.21573008693168	0.651475618581862	0.890324836312559	NA
