GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g0038002.1	Actin T1-like protein	11.065179	4.677142	5.162072	4.427435	7.825516	9.60347	5.294755	5.527183	7.86603	8.329824	5.236291	8.290912	6.608185	3.724964	3.570025	5.744008	5.265185	4.677443	3.28164	2.652283	4.902701	5.586257	5.165532	9.937194	5.902239	10.143009	9.144372	15.061823	10.316507	11.551098	12.909094	10.669106	7.519649	9.950126	5.793063	8.648374	7.378289	4.731758	7.212149	3.229603	7.272234	7.968557	10.580336	6.861636	6.463463	18.304535	12.656054	12.794491
Niben261Chr01g0039004.1	Acylphosphatase	0	2.571666	3.097531	2.394593	0	2.886065	1.676883	2.008564	0	4.286673	4.871386	5.229445	3.87812	3.630097	3.676237	4.098445	5.985458	11.466815	3.943457	1.501698	6.699116	10.397779	7.361581	8.239354	2.730463	2.130228	6.31702	2.631932	2.703842	4.177298	3.93991	4.26771	3.741365	1.983868	3.677021	1.148854	0	2.209027	0	4.871641	4.544825	3.926476	0.905917	2.723034	3.484148	6.326703	7.160131	2.642327
Niben261Chr01g0085001.1	DnaJ-like protein	9.404897	9.96817	5.340381	11.187243	11.586696	7.867068	14.967411	13.974347	10.47525	39.384779	42.474728	40.782634	45.915936	51.189894	44.749006	45.792429	48.903583	43.204744	35.998732	43.267946	36.315144	35.776264	36.964383	26.394885	4.389566	3.672765	3.891364	4.231352	4.409301	3.016881	5.278295	4.749444	6.406432	12.166654	13.621092	12.400958	20.931354	13.506275	22.679088	17.024191	15.752133	13.081301	10.601833	11.181624	11.689167	12.602862	13.082616	11.38822
Niben261Chr01g0234004.1	chorion class high-cysteine HCA protein 12-like	0.221833	0.21541	0.259458	0.752166	1.046536	0.725234	1.264142	1.009456	1.76207	13.788029	7.344727	9.782724	11.88921	11.311282	11.639811	10.041431	13.687077	10.169908	5.945662	7.735854	8.627466	5.878886	8.2533	6.211354	0	0.178434	0.198424	0	0.339722	0.116634	0.165009	0.459611	0	0.498522	0	0.288693	0.696806	0.555102	0.341882	0.408062	0.380687	0.822231	0.227646	0.5132	0.218881	0.198728	0	0.442657
Niben261Chr01g0342005.1	NAC domain-containing protein 72-like	9.190433	3.324742	3.864087	4.602989	4.439648	3.33845	5.362787	5.220822	4.532781	6.183666	7.540911	6.128224	9.552559	6.273961	8.655047	9.342299	2.891649	6.15019	11.120729	10.371424	12.022639	29.243603	24.621725	19.622351	9.908886	2.464138	3.223765	2.566916	1.901129	1.200125	10.991576	5.351511	5.155194	3.577244	4.903904	3.048733	4.213891	1.703525	6.526543	1.160201	0.618496	1.825683	5.177947	3.057222	5.15639	12.053838	5.568046	10.607874
Niben261Chr01g0397005.1	Protein translation factor sui1-like protein	226.063228	195.302785	238.496565	249.037296	212.386642	204.488726	228.168654	261.426705	255.148717	246.192082	275.673217	307.519638	299.116798	297.256528	234.428182	291.208196	231.623948	319.605543	281.798319	266.842247	288.634742	292.31227	319.895403	360.995543	238.617765	201.626423	251.665996	154.990685	257.605979	243.728572	232.492785	320.155294	228.261109	226.38282	230.118931	261.625123	244.205457	274.696714	226.396507	222.308155	239.714549	281.006495	187.089609	268.139455	253.706164	238.947717	209.674931	243.326783
Niben261Chr01g0430011.1	Imidazole glycerol phosphate synthase hisHF	4.327901	5.119169	3.909488	4.497756	4.675131	4.42572	3.86657	3.952563	3.3214	4.862074	5.35418	4.419082	4.663312	5.524185	4.817159	5.264633	5.432989	5.984266	5.562198	5.910316	4.779847	6.194017	6.757127	5.570539	3.462364	4.828318	4.733436	2.780388	3.645541	3.831943	2.453962	2.59928	2.339337	2.842337	3.417577	2.925859	3.346567	3.015427	3.629521	3.724744	3.6474	3.129499	3.796418	3.977336	4.608625	5.209723	4.594842	6.105124
Niben261Chr01g0495008.1	Heat shock protein 90	74.949199	85.646839	72.258366	92.228551	93.334295	81.279766	97.918005	107.329096	95.277872	199.033948	180.108004	216.467994	189.812887	213.076785	169.784765	167.606438	190.456378	198.432675	192.681742	212.153883	185.600478	288.008217	286.740181	272.185455	50.279401	45.273431	45.228623	50.288102	46.161546	37.610084	41.264629	40.100121	43.410332	66.873773	69.548102	65.523328	80.408077	67.173638	88.492073	51.762737	59.21615	51.15569	72.001434	60.86873	68.880919	68.924703	66.959848	72.603044
Niben261Chr01g0554008.1	protein RETICULATA-RELATED 1, chloroplastic-like	8.845612	8.998976	11.965076	13.148479	11.877104	9.882163	9.460144	12.407809	10.820269	16.063731	17.762481	17.564222	15.993158	18.486264	15.738207	15.672817	16.197241	15.946699	16.173519	19.727907	14.482826	17.753529	18.402971	15.706935	8.062167	7.816898	9.487307	8.200808	9.932087	7.516697	7.489195	10.220643	7.57274	10.414931	10.894175	12.46416	12.683087	11.994897	12.046866	11.212136	12.871441	12.59907	9.262022	11.192917	10.202511	8.897544	8.66132	8.603743
Niben261Chr01g0581002.1	Transcription factor-like protein dpb	4.275286	4.791288	4.915169	5.209211	5.415428	5.645524	5.745227	5.683003	5.185079	10.684413	10.607983	10.880616	12.012456	11.929315	12.530117	8.853173	11.53981	9.225645	10.966837	12.261577	10.500923	9.595674	11.300166	8.684979	3.272183	2.652836	3.138239	5.090996	3.672596	3.063433	3.07505	3.512974	3.103339	8.140599	9.401854	7.748326	12.024442	7.44022	9.978277	6.283753	7.702377	7.052432	7.958318	8.169339	7.127975	8.565323	7.759612	8.454698
Niben261Chr01g0719007.1	3beta-hydroxysteroid- dehydrogenase/decarboxylase-like	3.65367	3.586021	4.319305	6.633804	7.413679	6.999938	7.164167	7.365539	8.425713	5.646817	6.124387	7.602424	6.109648	6.914387	6.282412	6.019005	5.913465	7.414511	12.440761	13.399498	8.571306	12.956577	12.751754	12.65039	4.050482	3.63408	4.357482	6.051691	8.86429	6.072841	6.516757	6.403251	7.20125	5.164881	4.090984	4.448113	4.401433	4.620517	4.874071	3.902469	5.696975	3.553065	6.047438	5.544162	5.698305	5.068059	4.279002	4.860474
Niben261Chr01g0733005.1	Glycosyltransferase	3.311532	2.74506	1.133616	1.314539	1.841702	1.22126	1.34246	2.572789	2.405874	4.03969	1.949939	4.066914	6.564225	4.417335	4.809833	8.624568	17.113463	12.620532	5.89308	9.13681	7.125263	9.830407	10.724784	9.86284	0.707823	0.682158	0.830827	0.842817	0.556614	0.806858	0.720953	0.613592	0.855777	0.771422	0.908344	0.525564	1.437666	1.21267	0.840231	1.077166	1.593985	1.227428	0.663085	0.809705	0.398471	0.687387	1.076245	0.805853
Niben261Chr01g0877001.1	Derlin	5.863333	8.746641	5.74998	10.343768	9.689693	9.242125	12.39545	10.816791	7.143866	24.958539	28.477	28.728432	22.344024	28.891144	23.887641	24.884705	22.305712	28.401329	23.109009	21.234242	22.809755	19.84395	22.068117	16.709173	3.172442	4.029661	4.20945	5.659584	5.701244	4.833221	6.127617	5.400168	6.2328	13.745627	12.192411	14.792359	14.392603	13.848428	16.413346	14.055585	15.74581	10.780072	12.774523	13.06805	15.024908	16.887837	12.572605	15.115252
Niben261Chr01g0894018.1	chaperonin CPN60-2, mitochondrial-like	24.216096	37.900393	23.612203	40.576507	46.139359	37.361511	46.421506	45.990091	34.819027	77.011852	74.97581	86.151056	79.136302	91.539403	72.078263	91.4786	121.382687	117.983282	104.478111	108.718269	93.903298	82.18222	87.415179	71.74273	10.955377	13.636762	9.415107	12.750123	14.8473	11.913856	13.567662	10.309792	13.337293	20.300864	26.121935	25.756193	32.953372	25.25478	34.220012	27.166881	32.90339	29.701014	44.156677	35.370545	33.953983	38.332564	32.571496	40.42697
Niben261Chr01g0911003.1	DNA-directed RNA polymerase subunit	19.110331	28.816281	14.716054	26.206556	22.082996	21.775303	34.451946	31.171592	27.435347	40.518947	45.78414	47.652984	41.150488	58.004111	46.350713	40.787634	42.576081	49.137945	58.68618	50.438471	49.051789	49.650741	67.114561	54.052125	13.985222	14.535735	9.003329	16.610074	14.359485	12.920276	12.332875	18.053275	13.311782	19.754897	19.244976	22.914939	32.118725	16.27374	24.811357	22.646156	20.693838	14.542873	25.817608	16.204196	25.186208	23.373298	20.446839	22.543633
Niben261Chr01g1032007.1	DUF1664 domain-containing protein	11.78498	8.291117	6.945507	16.769585	17.661873	14.160143	12.497903	12.570797	13.186468	24.483625	26.487097	29.99964	28.422892	24.228691	25.112849	30.083141	28.591896	32.227545	37.282586	41.561522	35.380862	35.91253	37.291002	28.220027	5.722853	6.212399	4.628368	9.418517	12.017378	7.320066	10.377822	7.809017	10.011982	17.400172	20.77125	20.288799	20.241604	19.246314	20.026921	25.471726	24.12508	20.388061	23.907576	22.849882	29.811821	26.555045	22.848555	27.804966
Niben261Chr01g1080014.1	periodic tryptophan protein 2 homolog	6.415785	9.271797	4.865589	11.463606	8.690573	9.234112	10.747758	9.964584	6.077258	24.009748	27.713934	24.674451	24.171417	32.954198	24.773428	25.000582	29.36741	26.173714	23.090052	19.626008	16.008977	9.51527	9.344087	6.887986	2.299365	2.768035	1.387782	3.348029	2.552425	2.398212	2.007086	3.075658	2.288788	6.499657	7.841374	8.868841	7.945318	5.201715	10.039706	3.649389	4.538213	4.056092	6.563748	3.990211	4.62983	4.975073	3.906957	5.131737
Niben261Chr01g1134008.1	Heat shock 22 kDa protein, mitochondrial	42.714234	75.404852	17.111518	104.356909	109.625157	60.756925	147.319265	91.649224	53.734454	465.586551	420.446541	418.382261	595.698567	639.909759	515.873933	597.649711	712.203843	569.632422	665.219296	600.193475	455.367549	243.569514	256.186477	168.832592	2.780984	3.550326	1.535363	8.041889	6.285208	1.998368	5.01601	6.096633	3.377569	35.646382	50.493587	46.800164	106.292127	35.588941	113.036106	21.652052	33.34734	24.537551	149.700838	65.281825	80.567885	55.577536	47.307547	57.125949
Niben261Chr01g1152002.1	Hsp70-Hsp90 organizing protein 1	52.385258	68.607325	41.854099	74.722843	86.580652	57.655455	78.279935	77.711903	68.04035	167.938869	143.891458	160.497722	159.77353	176.798399	132.204563	162.774137	219.791812	175.347794	207.939993	225.638649	175.507813	194.000637	184.436838	140.211588	28.334429	28.868268	22.8048	39.468304	32.934123	26.162957	29.796688	22.633877	30.383816	48.019822	54.684095	56.599034	75.04649	50.874978	67.438087	48.299822	57.977597	49.154404	81.07197	54.384463	57.896353	64.370259	55.62296	61.230998
Niben261Chr01g1217015.1	outer envelope pore protein 24B, chloroplastic-like	21.210612	26.177417	17.740344	19.674189	17.55214	14.401991	17.039807	18.181447	18.584437	22.82664	25.864475	28.399428	28.560183	25.992553	26.465174	27.923461	31.353753	33.848751	28.87207	28.050548	25.455012	28.963168	29.857704	24.72021	17.402714	20.970145	19.117125	11.971687	17.739138	16.714474	10.191479	11.894173	9.762788	21.380988	20.506607	17.387356	24.866047	20.903553	18.633162	21.104905	22.918641	25.908151	16.749875	19.544342	19.797394	19.086243	22.240736	19.879394
Niben261Chr01g1251009.1	40S ribosomal protein S27	446.750181	435.656158	446.662852	507.915015	311.570785	501.970042	431.212224	361.732333	369.416075	569.621593	557.410013	583.215642	544.231114	549.752059	585.959301	576.457081	360.546643	631.091106	625.109278	472.786042	514.243889	596.058557	765.788733	932.636632	451.690874	443.376794	458.018781	121.74912	455.951639	476.581828	334.874927	362.247482	336.964758	546.576452	449.157012	501.09651	0.01097	551.042138	558.487293	410.083894	460.286749	397.944556	121.995217	495.598373	554.042925	529.084809	481.83728	518.259061
