Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr01g0141019.1	WRKY domain-containing protein"	NA	NA	NA	NA	NA	1.74962791611523	NA	NA	NA	NA	NA	NA	NA	NA	1.0206128899399	NA
Niben261Chr01g0513006.1	actin-related protein 8-like"	NA	NA	NA	NA	NA	1.42701654145557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g0564004.1	Annexin"	NA	NA	NA	4.92508557856882	4.66816886678433	4.43646531950125	2.38963443585632	NA	2.15211285180273	NA	NA	1.81580131232247	NA	NA	NA	NA
Niben261Chr01g0888003.1	S-adenosyl-L-methionine:salicylic acid carboxyl methyltransferase"	NA	3.10638851269738	NA	7.50102858561533	6.92121143402569	6.77975444335341	3.06745985318323	NA	NA	NA	1.8172681808218	2.15812596254211	3.49702617372704	2.63820747788885	3.07390501193035	NA
Niben261Chr01g0967010.1	Peroxisomal nicotinamide adenine dinucleotide carrier"	NA	NA	NA	2.02065025264458	1.67476913531478	1.72659156161418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1081002.1	caffeoylshikimate esterase"	NA	NA	NA	NA	NA	0.926632631447158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1138010.1	Root meristem growth factor 6"	NA	NA	NA	3.31996033609335	1.82687062013374	2.19459572602134	NA	NA	NA	NA	NA	NA	NA	2.46000931225085	NA	NA
Niben261Chr01g1241001.1	Chr4:10574903-10577267 REVERSE LENGTH=185"	NA	NA	NA	NA	NA	1.65540411490464	-1.59279269428226	-1.4838955106681	-1.45988666879367	NA	NA	NA	NA	1.63202725860767	NA	-1.71467757877393
Niben261Chr01g1363012.1	Geranylgeranyl pyrophosphate synthase"	NA	0.733283834556762	NA	1.57477309882479	1.38454050673082	1.61638640147135	1.46130303789284	1.29034202194475	1.16117475563519	1.10608454452658	1.24173645370114	1.15928473790096	1.0438222256222	0.614123555160647	0.786654276848382	NA
Niben261Chr01g1745004.1	leucoanthocyanidin dioxygenase-like"	NA	NA	NA	NA	1.47232325920677	1.60978432670576	NA	NA	NA	NA	NA	NA	1.77463403648722	2.88290218051399	2.48786923762324	NA
Niben261Chr02g0315004.1	Allene oxide synthase"	NA	2.39308573266493	1.52438876156978	4.29038595038558	3.84117475299731	3.82862631470365	3.25666063481557	2.63771548299319	2.58319411734902	2.17431147122666	1.86027247948716	1.64824614720493	1.62273480966801	2.24858687838877	2.09481734259181	NA
Niben261Chr02g1175005.1	Cinnamoyl-CoA reductase"	NA	NA	NA	4.53950863725331	4.10457020790737	5.24808239821503	4.08474661323109	NA	2.28649642575673	NA	2.92667390833178	2.37072679772538	2.25397926134333	3.35691757944719	3.04848568287928	3.90464987436042
Niben261Chr02g1280010.1	isoflavone 2'-hydroxylase-like"	NA	1.57856439960128	NA	3.8312896225512	3.47671464411049	3.53982015731683	1.98403159202789	1.01235349673293	1.36511257948759	0.869220735028932	1.08009277999921	0.97558544179715	0.938476960141814	1.57564635872964	1.46986737169839	NA
Niben261Chr02g1343006.1	4-coumarate--CoA ligase"	NA	1.95806284570645	NA	3.84359410616435	3.53759140205177	3.12907984419146	1.95009560753568	1.04023060085341	1.36911249913147	NA	NA	NA	0.78092520215615	NA	0.677500487439748	-0.825144181334181
Niben261Chr02g1370003.1	outer envelope pore protein 24B. chloroplastic-like"	NA	NA	NA	NA	NA	1.78890028662531	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02654149638556
Niben261Chr02g1404005.1	Amino acid permease 6"	NA	NA	NA	2.83097556247264	2.08701594087968	2.43636736275059	1.66631252886848	NA	NA	NA	2.73741087491076	NA	NA	NA	NA	NA
Niben261Chr03g0035006.1	oligopeptide transporter 7-like"	NA	0.790312944303055	NA	1.39094396928822	1.20510240406219	1.56019110626222	NA	NA	NA	NA	NA	NA	-0.698886696206474	-0.620976402651815	-0.681063280360456	NA
Niben261Chr03g0096019.1	Homeobox protein knotted-1-like 7"	NA	NA	NA	2.21810461902067	1.87419075344192	2.32142736223512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0301003.1	(-)-alpha-terpineol synthase"	NA	NA	NA	NA	2.5438349870732	3.03480092124252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0307006.1	(-)-camphene/tricyclene synthase. chloroplastic-like"	NA	2.54892937050628	NA	4.78195049520648	4.52408416957575	4.57558873185319	1.29002295408521	NA	NA	NA	2.11587520820583	2.09990105301642	2.88504937542822	1.57327831240889	NA	NA
Niben261Chr03g0442001.1	Chr1:8400638-8401171 FORWARD LENGTH=137"	NA	-1.01306957422269	NA	NA	NA	1.12377977549442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0751014.1	E3 ubiquitin-protein ligase MIEL1-like"	NA	1.18491716290711	NA	2.79420576617867	2.57892818062843	2.24599525822932	NA	NA	NA	-1.39607035345631	-1.58668934266046	-1.74284541722976	-1.61261251763073	-2.54638935231854	-2.36919249184818	NA
Niben261Chr03g0774007.1	Anthranilate synthase"	NA	3.15402937785669	2.17363938712074	4.80276598388858	4.41711738933316	3.87430906812894	2.99114961013414	NA	NA	NA	NA	NA	1.33502156857307	NA	NA	NA
Niben261Chr03g0822044.1	Cysteine proteinase RD21a"	NA	1.54897461645922	NA	2.62085502771477	2.60621762221821	2.07531632067743	1.71317310557715	1.86934062093475	1.683798653898	1.48658101848596	2.30457145665364	2.19319630051678	2.0163358583715	0.721199950513399	NA	NA
Niben261Chr03g1163001.1	Protein kinase"	NA	NA	NA	NA	NA	1.39645502163313	NA	NA	NA	NA	NA	NA	NA	0.744644956137702	NA	NA
Niben261Chr03g1163007.1	GRF-type domain-containing protein"	NA	NA	NA	3.19506893419669	3.31603803553882	2.99020091642259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g1164005.1	DUF4216 domain-containing protein"	NA	NA	NA	NA	NA	1.36712197263531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g1276001.1	Xyloglucan endotransglucosylase/hydrolase"	NA	NA	NA	2.62708667511723	2.17096003421515	2.84797528274047	1.67818430773748	NA	NA	NA	NA	NA	NA	-0.61000831524826	NA	NA
Niben261Chr03g1449012.1	EPIDERMAL PATTERNING FACTOR-like protein 4"	NA	NA	NA	NA	2.53873780847265	3.1616602933352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g1590002.1	Anion exchanger family protein"	NA	NA	NA	4.03683095877483	3.92644452535091	3.71285940553583	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.15597016252759
Niben261Chr03g1777004.1	protein NRT1/ PTR FAMILY 5.1"	NA	NA	NA	2.38423637719065	1.79673144546426	3.14166338419847	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.38567555372868
Niben261Chr04g0292014.1	cytochrome P450 98A2-like"	NA	-0.585595954034442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.13330028963581	NA	NA	1.77559777472229
Niben261Chr04g0528002.1	Lipoxygenase"	NA	NA	NA	NA	2.66212060294009	2.76861900759113	NA	1.71621751388215	NA	NA	NA	NA	NA	-0.933349206784218	NA	NA
Niben261Chr04g0697001.1	3-oxoacyl-[acyl-carrier-protein] reductase FabG-like"	NA	NA	NA	4.02654766919402	3.88138519179555	3.7746277150241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1028019.1	Mannose-6-phosphate isomerase"	NA	1.91769769467272	NA	5.26081056008991	4.79835003784373	5.34627210882501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1072007.1	auxin-induced protein 15A-like"	NA	NA	NA	2.89927266208312	2.40668652448345	3.38147374090055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1175007.1	AB hydrolase-1 domain-containing protein"	NA	0.760214726332848	NA	3.43603263716957	2.79763699415862	3.46115572183761	NA	NA	NA	NA	NA	NA	NA	0.679007147091192	NA	NA
Niben261Chr04g1336004.1	UDP-glycosyltransferase 91C1-like"	NA	4.01729327479263	2.57197235048373	7.95407533969601	7.28540583030236	6.05690072198398	9.50689019670909	7.47976088596613	7.41512007307453	6.39563122875812	7.47192786109963	5.20100350208365	4.28819789650967	1.94959182947656	NA	-1.82268685332925
Niben261Chr04g1336014.1	UDP-glycosyltransferase 91C1-like"	NA	5.54370084325264	NA	8.74766030318199	8.59428734364147	8.26936835296211	NA	NA	NA	NA	4.82802046488645	3.9426679360672	2.90479674457458	NA	NA	NA
Niben261Chr04g1552007.1	Alkaline/neutral invertase"	NA	0.660751586307881	NA	1.57072748014267	1.27442121693193	1.46179146709706	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.681352596578599
Niben261Chr04g1639001.1	dCTP pyrophosphatase 1"	NA	NA	NA	3.34341789838318	2.44563532168266	2.87181179988303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1656001.1	trans-cinnamate 4-monooxygenase"	NA	-0.632098789512864	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.983155980041942	-1.28999751920245	NA	NA	1.64159290682957
Niben261Chr04g1658010.1	Protein kinase domain-containing protein"	NA	NA	NA	1.24931864064013	1.11046910244121	1.46881834221262	-1.53035115028465	-1.38902424677674	-1.28298996609231	-1.35060126435973	-1.77097718320963	-1.11967194425952	NA	-1.50275149602668	-1.06203647975755	1.36106112654191
Niben261Chr04g1784010.1	Glycosyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35304043550591	NA	NA
Niben261Chr04g1859023.1	Terpene cyclase/mutase family member"	NA	1.97412346386614	1.63541642677834	3.04296931838779	2.87261913365777	3.03818442063961	2.67487391823092	NA	1.81055915095335	NA	1.46814325672804	NA	0.834249901519	NA	NA	NA
Niben261Chr05g0519007.1	beta-glucosidase 18-like"	NA	NA	NA	1.85209668560521	1.76050693712269	1.82050395362876	NA	NA	NA	NA	2.23485068175515	1.63869357330333	NA	NA	NA	NA
Niben261Chr05g0686021.1	DNA repair RAD52-like protein 2. chloroplastic"	NA	NA	NA	NA	NA	1.08343828107816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0731001.1	miraculin-like"	NA	2.00931225855678	NA	4.34162082729376	3.68984877877136	5.29457059490849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g1084008.1	Myosin-12"	NA	NA	NA	0.92296291584683	0.800507979706386	0.917959300968567	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.814234708260864
Niben261Chr05g1096007.1	proline-rich receptor-like protein kinase PERK8 isoform X1"	NA	NA	NA	0.709831434443787	NA	0.718787071012483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
