GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g1155013.1	14 kDa proline-rich protein DC2.15	244.068179	345.053648	215.241197	194.100008	285.620503	217.140998	185.711988	171.985085	171.647434	440.782018	406.404852	360.219749	420.772076	430.198262	409.558819	612.780578	792.451005	601.053736	266.7282	155.123061	297.649877	71.228008	82.754127	28.511879	141.605487	240.271564	167.871013	338.659434	263.54258	171.944022	139.274236	122.156529	166.641247	217.637364	268.96134	270.253737	451.591138	249.322582	333.481406	478.856637	456.83055	403.493308	136.87051	128.71229	230.773423	85.465288	109.27128	84.922139
Niben261Chr02g1423002.1	purine permease 1-like	5.61796	6.819103	4.44898	6.865473	3.773093	8.035411	7.892487	5.379226	6.856398	17.106831	18.245414	22.648695	15.219337	25.748668	22.615397	31.787596	17.458336	23.609162	6.186812	4.728559	9.769963	6.146047	7.24499	5.507443	1.146361	2.353573	1.360969	2.035514	3.375679	3.015308	1.610607	2.142029	1.67412	9.863404	11.066357	8.986687	12.438483	7.810027	13.302983	21.475814	10.846071	10.107887	4.143719	5.370229	7.275451	9.593814	12.205293	9.225185
Niben261Chr03g0084001.1	Osmotin-like protein	19.146509	68.163977	13.595418	12.392802	12.512835	16.237218	9.327908	23.165484	6.33126	76.009345	138.160355	118.4757	83.322301	188.06333	115.628065	413.676053	167.35809	95.455997	21.874233	24.141363	34.211127	17.31742	12.728389	6.229793	2.064509	8.035868	0.814144	2.985014	2.662093	1.667142	1.150967	3.894236	3.278901	27.25482	28.778548	56.223835	36.860711	32.061454	49.552939	298.075365	290.165386	111.656076	12.231746	29.659812	15.62674	56.14811	24.882544	49.277595
Niben261Chr03g0122017.1	14 kDa proline-rich protein DC2.15	164.1008	137.232607	115.775568	112.650685	196.701326	139.872755	131.436863	102.053729	126.5443	387.195549	374.021397	351.629122	518.152784	376.966696	366.441129	402.739936	490.555485	456.390335	209.28905	103.828416	250.934844	84.755014	107.375581	45.318763	82.86217	136.279264	100.801761	198.182019	162.44716	101.849749	100.791967	73.913659	96.689451	182.211976	226.588856	218.600469	456.392457	199.138519	260.590513	205.417791	362.110711	262.387276	96.055215	80.829858	134.310726	275.01566	203.023396	224.5578
Niben261Chr04g0357001.1	protein DMR6-LIKE OXYGENASE 2-like	3.920868	6.307671	2.121821	2.817622	4.509306	5.069962	2.278817	2.316795	3.137674	6.592666	8.153924	8.859184	6.889835	13.42781	5.94629	16.980554	12.93504	8.495721	1.62658	1.04526	1.554312	2.355027	1.351397	1.228934	1.689374	2.400644	1.25628	2.558932	2.92758	2.399939	0.914128	3.071589	2.170156	4.208386	4.582544	4.036394	4.289132	3.953826	3.742873	18.40784	12.80439	7.244709	0.840755	1.083071	1.963217	2.935812	3.458166	3.152911
Niben261Chr06g1174004.1	expansin-like B1	4.697924	7.140346	5.733622	7.895324	10.760418	5.091777	9.796877	14.871648	9.126353	44.930578	57.624786	42.147724	40.379159	39.812556	29.600989	62.824412	47.50234	31.994198	10.290207	7.731005	15.209699	9.723543	6.289157	5.480933	3.895922	3.039486	2.375139	3.856829	3.910072	2.523738	3.646445	4.584623	1.947763	23.984054	30.117769	28.176965	30.048197	12.352113	37.224501	40.391122	45.042506	36.491543	5.869079	10.317106	8.162349	11.619426	11.47858	13.144632
Niben261Chr10g0997002.1	Pyruvate dehydrogenase E1 component subunit beta	19.518517	24.801696	24.652663	22.387809	17.200028	23.154083	20.177478	22.478134	17.502864	23.491663	31.044434	25.350428	25.548032	30.235706	25.44574	32.71715	29.686341	27.452068	17.957828	18.220619	16.549962	17.434361	16.593667	16.026839	15.26092	15.453664	15.048779	14.610322	18.677826	18.20051	20.476518	22.778525	19.633501	22.912309	25.291184	27.085721	23.320821	24.482646	27.764652	29.953229	34.802894	30.77984	17.288477	21.328015	18.797479	20.585405	18.118936	20.816791
Niben261Chr11g0963003.1	Peroxidase	27.634336	39.181566	38.049345	21.362249	20.178533	20.266312	30.297725	53.96904	25.963965	52.605514	74.047833	43.82955	42.75634	58.78622	38.995511	51.462933	92.365882	41.348527	15.442956	10.253168	16.83072	16.379236	15.007293	10.677849	10.767214	12.641096	13.97736	20.785817	13.566419	12.314015	24.288093	41.204758	22.054271	40.761638	72.753239	80.857693	58.870342	35.046587	62.81106	83.995497	110.680164	81.383341	13.034397	11.31354	16.281294	32.981391	16.845911	28.073259
Niben261Chr14g0717005.1	dihydrofolate reductase-like isoform X1	15.662868	9.728486	12.873085	11.865525	13.092016	14.185506	10.319465	10.081124	16.532439	5.618596	4.477278	5.851232	7.314707	5.570358	6.816401	8.516401	4.305302	7.223744	13.09694	15.722349	15.125146	17.589631	21.995188	20.742799	22.404197	16.798105	19.058683	17.949692	21.177319	20.550687	15.114408	18.515868	20.482564	10.6231	6.935403	8.079997	6.353027	10.357528	5.545467	7.657194	7.143509	6.694611	14.190843	15.234031	14.619065	12.767401	14.224462	10.41815
Niben261Chr18g0314004.1	Purple acid phosphatase	3.443036	6.964586	3.592112	4.807427	4.673972	4.550145	6.799816	10.281216	8.609256	15.520041	25.527514	16.584029	14.035346	17.543933	14.608049	25.500382	16.291441	8.537188	6.280536	6.264398	6.458821	6.918958	8.943876	7.053021	1.358667	2.540334	2.223876	4.843841	4.536135	3.686904	8.360857	8.031851	7.685126	9.445634	14.238636	11.315073	11.25589	7.679172	10.608731	25.339353	21.640469	12.186084	5.068993	4.749623	5.920525	12.144851	9.615378	11.463663
