GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g0027018.1	Cytokinin riboside 5'-monophosphate phosphoribohydrolase	0.212642	0	0.197217	0.085791	0.371416	0.190742	0.143613	0.492634	0.27297	0.578289	0.673165	0.373121	0.269139	1.560661	0.93527	2.401526	3.069503	2.585748	1.965054	2.573092	2.279872	1.236254	2.684056	1.457592	0	0.514186	1.38456	0.793789	0.352564	0.326808	0	0	0.232699	0.85291	0	0.418737	0	0.386733	0.404049	0	0.18197	0	0	0.312157	0	0	0.238143	0
Niben261Chr01g0234004.1	chorion class high-cysteine HCA protein 12-like	0.221833	0.21541	0.259458	0.752166	1.046536	0.725234	1.264142	1.009456	1.76207	13.788029	7.344727	9.782724	11.88921	11.311282	11.639811	10.041431	13.687077	10.169908	5.945662	7.735854	8.627466	5.878886	8.2533	6.211354	0	0.178434	0.198424	0	0.339722	0.116634	0.165009	0.459611	0	0.498522	0	0.288693	0.696806	0.555102	0.341882	0.408062	0.380687	0.822231	0.227646	0.5132	0.218881	0.198728	0	0.442657
Niben261Chr01g0554008.1	protein RETICULATA-RELATED 1, chloroplastic-like	8.845612	8.998976	11.965076	13.148479	11.877104	9.882163	9.460144	12.407809	10.820269	16.063731	17.762481	17.564222	15.993158	18.486264	15.738207	15.672817	16.197241	15.946699	16.173519	19.727907	14.482826	17.753529	18.402971	15.706935	8.062167	7.816898	9.487307	8.200808	9.932087	7.516697	7.489195	10.220643	7.57274	10.414931	10.894175	12.46416	12.683087	11.994897	12.046866	11.212136	12.871441	12.59907	9.262022	11.192917	10.202511	8.897544	8.66132	8.603743
Niben261Chr01g0602008.1	activator of 90 kDa heat shock protein ATPase homolog	0.541331	0.381495	0.073593	0.276567	0.593681	0.462839	0.537844	0.586757	0.522054	1.932858	1.098273	0.9904	1.154172	0.990288	0.617089	1.870994	1.709458	2.042482	1.103515	1.29672	1.523478	1.965982	2.296947	1.008254	0.609856	0.103788	0.357468	0.250124	0.396736	0.170322	0.049345	0.135405	0	0.212102	0.262082	0.17478	0.593039	0.108239	0.453596	0.304688	0.269946	0.627444	0.193725	0.309951	0.62089	0.68797	0.29166	0.539061
Niben261Chr01g0733005.1	Glycosyltransferase	3.311532	2.74506	1.133616	1.314539	1.841702	1.22126	1.34246	2.572789	2.405874	4.03969	1.949939	4.066914	6.564225	4.417335	4.809833	8.624568	17.113463	12.620532	5.89308	9.13681	7.125263	9.830407	10.724784	9.86284	0.707823	0.682158	0.830827	0.842817	0.556614	0.806858	0.720953	0.613592	0.855777	0.771422	0.908344	0.525564	1.437666	1.21267	0.840231	1.077166	1.593985	1.227428	0.663085	0.809705	0.398471	0.687387	1.076245	0.805853
Niben261Chr01g1080014.1	periodic tryptophan protein 2 homolog	6.415785	9.271797	4.865589	11.463606	8.690573	9.234112	10.747758	9.964584	6.077258	24.009748	27.713934	24.674451	24.171417	32.954198	24.773428	25.000582	29.36741	26.173714	23.090052	19.626008	16.008977	9.51527	9.344087	6.887986	2.299365	2.768035	1.387782	3.348029	2.552425	2.398212	2.007086	3.075658	2.288788	6.499657	7.841374	8.868841	7.945318	5.201715	10.039706	3.649389	4.538213	4.056092	6.563748	3.990211	4.62983	4.975073	3.906957	5.131737
Niben261Chr01g1134008.1	Heat shock 22 kDa protein, mitochondrial	42.714234	75.404852	17.111518	104.356909	109.625157	60.756925	147.319265	91.649224	53.734454	465.586551	420.446541	418.382261	595.698567	639.909759	515.873933	597.649711	712.203843	569.632422	665.219296	600.193475	455.367549	243.569514	256.186477	168.832592	2.780984	3.550326	1.535363	8.041889	6.285208	1.998368	5.01601	6.096633	3.377569	35.646382	50.493587	46.800164	106.292127	35.588941	113.036106	21.652052	33.34734	24.537551	149.700838	65.281825	80.567885	55.577536	47.307547	57.125949
Niben261Chr01g1364017.1	AT-hook motif nuclear-localized protein	3.247532	3.524493	1.04268	3.324994	3.054142	2.394046	6.531683	7.186143	3.161257	32.033813	30.570344	30.889376	38.99533	44.98523	38.238188	40.870764	73.655466	34.739267	45.606785	48.744267	40.409376	39.75072	33.330855	23.426186	0.590862	0.409754	0.341745	0.822669	0.552596	0.301317	0.615753	0.703632	0.809618	1.574106	2.546219	1.657385	5.20046	1.699645	7.016796	2.576945	3.278278	2.407412	2.744519	1.0803	2.136211	1.711344	1.549426	1.588305
Niben261Chr01g1745006.1	beta-fructofuranosidase, insoluble isoenzyme 1-like	0.064452	0.062585	0.075383	0.043707	0.152031	0.105355	0	0.059082	0	0.062593	0.177828	0.127266	0.056628	0.214064	0.10736	0.299225	0.305896	0.098492	0.032084	0	0.122275	0	0.082687	0	0	0	0.05765	0.064052	0.065802	0.101661	0.047942	0.044512	0.204866	0.07242	0	0	0	0	0	0	0	0	0.066141	0.049702	0	0	0.07468	0
Niben261Chr02g0314006.1	Rubisco large subunit-binding protein subunit alpha, chloroplastic	107.538282	126.059303	102.972032	119.352383	156.424098	149.340431	136.711971	139.711999	119.567957	188.30112	145.560169	189.051154	168.281929	205.688947	163.044995	294.866806	409.411079	427.878697	255.792037	299.030367	228.644629	203.924016	188.636621	168.520734	88.034883	101.217912	82.091588	76.949377	97.802175	97.547564	63.641945	50.958446	72.817214	70.37835	47.321539	56.271	57.934722	80.367199	64.449399	69.56205	100.263255	73.674811	111.96654	95.721585	88.713202	82.592932	82.990727	82.481208
