GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g0020001.1	aquaporin PIP2-1-like	87.450904	53.492556	34.126872	42.313215	58.418202	48.711463	7.998616	15.752871	20.140282	3.113365	2.152741	4.300512	24.224977	7.080534	21.788271	44.260339	72.313245	48.451306	83.009789	107.927493	135.809936	6.643112	5.384266	10.326454	107.863647	70.490311	66.875856	53.95457	114.684894	95.162768	77.085704	54.277979	81.396708	18.07924	17.780848	10.300912	19.540739	37.927648	20.034541	81.980593	137.915236	94.870704	52.850134	85.431666	120.475367	3.158331	3.615047	4.38461
Niben261Chr01g0020005.1	aquaporin PIP2-1-like	56.732884	58.211215	40.646174	32.935669	29.688518	25.939604	9.119534	11.265336	16.719638	3.28199	2.325267	4.602308	20.170283	5.736648	15.212301	27.998251	42.869955	34.069697	47.539594	65.193073	66.988306	6.47978	5.447045	4.193454	73.54587	64.037344	67.186554	35.99117	60.682492	67.719822	41.989719	34.105471	50.720756	9.098	8.103618	6.276276	12.817763	22.281197	13.438279	52.670851	51.100376	50.783473	26.847772	41.157498	57.475389	2.210366	2.38765	2.084657
Niben261Chr01g0138011.1	Chaperone protein dnaj gfa2, mitochondrial	30.224902	23.392437	26.983283	25.102411	35.598788	23.796131	19.226173	19.362922	26.317773	2.67211	2.127577	2.501068	2.353063	1.670334	2.70123	3.840304	3.529164	3.677874	41.937469	47.663266	40.202817	19.816122	19.085098	12.35956	34.068628	25.028557	29.184237	33.849954	42.396322	28.516863	26.209143	29.590694	25.890614	3.975318	2.292428	2.557635	1.646299	3.379606	2.524345	9.192988	6.836157	8.381167	34.121111	41.591849	46.437151	4.661957	4.098005	4.539426
Niben261Chr01g0196022.1	protodermal factor 1-like	74.451361	92.233669	57.012494	41.443055	39.407683	38.915238	15.892839	27.257887	30.821291	7.929212	7.137249	6.757331	18.963605	4.720249	10.233765	13.604589	39.517642	37.183369	45.05808	69.787378	45.394949	31.18245	37.075937	77.963608	106.76342	119.381202	115.040513	123.637533	65.075877	64.220802	45.037591	74.977539	51.475778	23.525613	19.731133	16.621886	30.893693	33.106985	10.465064	27.658287	50.495848	51.535739	84.034239	82.161222	48.654704	29.256824	24.821451	30.406396
Niben261Chr01g0312005.1	protein SPA1-RELATED 4-like isoform X1	9.471818	7.794943	5.755789	4.159555	4.702735	3.218895	1.166611	1.352577	1.27614	1.769996	0.939239	1.615492	3.142404	2.782949	3.292833	7.114917	7.929409	8.360974	9.838931	10.212599	11.440139	2.234727	2.065922	2.423372	10.566678	8.352576	7.402539	5.714529	4.563694	3.738891	2.6439	1.996079	2.122059	2.741714	2.03958	1.309683	2.810044	4.573841	2.834432	10.263517	11.768688	10.497829	5.85493	5.489176	7.993372	2.435897	2.629905	2.47952
Niben261Chr01g0344003.1	Peroxisomal membrane protein 2	80.136443	48.900504	82.103591	58.271491	68.402832	51.520562	34.873316	40.957668	54.735338	14.911801	13.654919	15.669531	19.406067	13.335451	20.603919	25.751183	24.553665	29.261581	56.728735	62.649749	61.44932	35.921958	34.341775	27.037883	82.236301	55.429499	85.258827	52.531393	87.247983	55.023205	43.731864	58.493426	40.600426	19.21452	15.857411	19.490266	17.599272	30.825115	15.139482	37.693308	46.626655	43.841054	54.970077	73.699531	79.789989	22.404641	23.942284	23.228631
Niben261Chr01g0442015.1	thioredoxin-like protein HCF164, chloroplastic	53.915039	44.316935	50.355858	36.129508	44.155964	35.374536	27.384227	26.498557	36.034199	29.52765	22.37648	30.982111	33.492911	33.259179	32.630793	39.141993	44.167918	45.097468	48.555111	56.170593	46.060999	44.710849	47.65046	48.737688	59.045365	48.76492	52.362881	42.319703	52.394381	45.358703	28.351746	34.671533	32.438718	41.324282	25.893739	31.927248	32.29555	46.753279	31.704317	46.830411	54.148004	54.406291	57.376497	62.747416	62.636407	47.149273	44.133074	45.292316
Niben261Chr01g0449005.1	Glycerophosphodiester phosphodiesterase	5.983071	7.080135	7.590805	10.794714	16.078583	12.012959	7.490983	10.174441	9.399064	3.577642	5.920021	5.339805	5.454904	6.269865	5.380483	6.481414	8.418494	10.621907	10.865195	9.524839	10.496392	6.203757	5.384484	5.418357	5.802218	8.319403	9.791598	14.598616	13.346607	13.113233	9.664745	11.493592	11.269234	4.145156	4.757059	5.329759	4.658776	5.108991	4.461746	8.27636	13.461929	9.363653	12.960105	13.372899	14.441569	9.815331	6.49538	10.690428
Niben261Chr01g0562002.1	PPM-type phosphatase domain-containing protein	4.777629	3.585042	2.725875	4.775686	2.905612	2.787614	1.566163	2.989364	3.771191	2.312947	2.101111	2.050853	1.648187	2.150633	2.557056	5.280819	5.351263	5.559594	4.825305	6.47767	4.476968	7.691283	7.143062	5.128973	3.927637	3.152644	3.14609	2.090106	4.482155	3.878712	2.901019	2.591515	2.271196	2.237236	1.979435	1.405617	1.309341	3.02892	1.533973	5.693731	5.072746	4.424685	2.743171	5.362239	4.760399	3.972462	4.529915	3.844108
Niben261Chr01g0605001.1	Protein trichome birefringence	8.808499	9.222523	6.737684	9.158996	11.168302	6.813945	4.954953	4.908465	6.625613	6.18156	6.093393	6.788481	9.702239	8.154373	8.050055	8.284045	9.876013	9.715395	13.093621	14.449807	15.171636	9.688947	7.554027	9.932747	10.637638	11.178258	11.918895	15.192466	13.140727	10.865332	9.36803	8.182435	12.101776	7.77369	6.712384	7.049609	12.624247	8.897525	8.135039	9.249676	11.75403	13.37922	17.063959	15.439806	18.27751	10.979706	10.253442	12.307764
