GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
mRNA11	DNA-directed RNA polymerase subunit beta''	14.609639	8.306301	6.787597	2.89803	3.041202	3.709467	2.024563	2.42762	1.717818	3.139789	3.49067	2.682115	1.930303	4.293194	1.353232	1.926268	1.702465	1.945536	0.885739	1.355579	1.176433	0.827887	0.714736	0.618369	12.257639	8.296519	11.797562	4.480146	3.143347	3.34951	1.89762	2.054082	3.561742	1.939454	2.395907	2.514026	1.536211	2.4039	1.035205	1.933407	1.15663	1.497758	1.28649	1.358109	1.229001	0.646327	1.753802	0.941922
mRNA12	DNA-directed RNA polymerase subunit beta'	22.205998	14.452326	8.506834	4.500466	5.483417	5.840631	2.905003	3.996443	3.142777	4.449886	4.755125	4.900913	3.906262	7.015094	2.446016	3.145781	2.079734	4.559877	1.618787	2.491382	2.550903	1.070545	1.457544	1.362655	19.774597	13.372232	19.811482	7.667323	5.229299	5.615809	3.224213	3.82011	4.942785	4.929101	4.257734	5.906889	2.160066	3.898727	2.32188	3.317618	2.10776	2.267732	2.528963	2.706209	2.209966	0.808334	2.998264	1.728564
mRNA13	DNA-directed RNA polymerase subunit beta	17.398058	12.705673	7.665735	3.722644	4.763062	5.166003	2.062922	3.157387	3.535549	4.379877	3.992943	4.170943	2.90638	5.044865	2.210558	2.713009	2.083826	4.192186	1.6343	2.127461	2.748775	1.45682	1.474636	1.580405	15.701754	9.669226	13.754537	5.453272	4.140227	4.526373	2.901325	2.965185	3.82232	3.766526	3.419808	4.798768	2.363383	3.728493	1.927936	3.10129	1.978493	2.557159	2.248496	2.472924	1.608182	1.107652	2.98986	1.694933
mRNA18	Photosystem II reaction center protein Z	460.210774	320.753843	175.992892	168.378046	229.602435	209.160437	161.389717	198.075649	192.211529	176.366711	126.949752	150.231859	80.092166	141.952558	38.341748	75.089443	102.814171	122.55983	85.293719	93.262647	242.134077	152.39633	105.857062	97.432995	352.381243	447.419686	568.742585	1021.278784	237.467175	345.804767	227.333339	268.813865	355.471466	116.428734	110.394212	153.38104	150.774372	109.962007	102.309527	127.294519	73.969176	111.582399	310.978618	178.398837	132.281287	63.903295	216.973192	135.350658
mRNA19	30S ribosomal protein S14, chloroplastic	903.12612	580.895899	454.04703	337.8385	335.754036	379.812042	249.755615	386.151361	189.41368	301.677206	312.140783	365.340001	228.488582	505.752736	263.768185	256.612043	161.601505	345.896727	198.366113	246.756734	183.612409	120.556399	151.37282	91.549697	814.209651	466.537066	649.787225	334.107587	257.333586	302.969584	228.458633	353.643734	293.956692	390.879076	338.624823	593.831899	198.143039	431.837	258.46002	313.364505	147.276404	209.975015	221.683487	350.273945	183.621826	99.562032	290.139633	144.130968
mRNA20		309.198039	203.639745	150.649182	83.226492	99.091002	100.947368	63.328696	96.476971	68.644337	109.120007	107.933211	123.067536	85.859075	142.05025	67.095096	65.629512	39.053582	82.24433	43.961819	61.368962	61.437194	37.814014	39.018209	24.477394	283.904584	168.623109	264.782381	129.891526	79.330566	86.878299	72.050269	88.070437	111.238322	114.073131	100.528511	201.080231	75.532444	123.419335	75.642262	97.325233	47.119973	69.813828	94.908663	98.19914	63.757176	35.27399	84.405419	42.887896
mRNA21	Photosystem I assembly protein Ycf3	798.18742	707.973171	586.292762	338.380056	298.57634	389.09612	270.359269	318.709512	323.505998	301.752638	196.594671	364.303911	263.324371	350.528423	206.501442	285.186699	247.500884	276.473105	164.776227	159.030584	187.687331	157.995214	170.937789	169.132329	673.52972	784.211877	645.726978	324.727371	299.043877	476.651977	310.494795	318.884387	335.034178	335.18905	233.556618	311.799717	158.511928	269.548853	188.607417	287.418265	183.344088	241.263949	127.474006	163.209506	146.17576	91.68572	179.445455	120.20172
mRNA22	30S ribosomal protein S4, chloroplastic	160.983408	144.678014	115.218824	53.43314	54.536339	65.91783	28.217957	52.025288	46.556183	39.813661	21.182112	40.601033	32.016993	62.142355	17.579279	40.117989	53.865476	44.01723	14.163629	18.975501	19.570799	16.000462	17.445529	14.152981	166.237345	214.172842	181.7265	92.624711	65.312111	102.667223	60.689372	53.571739	81.900873	47.870758	28.682667	52.654098	21.307026	48.511197	22.505627	44.914116	27.704055	41.447896	16.085505	19.216152	13.747709	9.72149	26.079099	14.03508
mRNA24	NAD(P)H-quinone oxidoreductase subunit K, chloroplastic	55.405352	42.769589	32.845538	21.966326	24.166491	27.010241	13.465241	23.149714	26.109845	26.269874	17.309088	26.283534	18.255721	28.041641	17.079691	22.245539	16.916217	19.300854	9.256481	12.70014	15.528186	14.657378	11.699147	8.691132	49.037195	44.04045	55.494759	41.721712	28.801238	31.430962	27.415573	24.754334	30.627716	22.074735	18.328798	32.051973	16.721995	22.618905	13.495743	27.35626	18.105453	21.961448	16.405855	10.559309	11.606094	5.474043	16.752243	9.457766
mRNA26	ATP synthase epsilon chain, chloroplastic	624.608254	606.665693	404.513114	431.128063	491.873249	456.890338	409.966089	578.81701	481.677149	417.587306	251.958404	333.625502	312.659132	485.181985	305.470314	472.56735	465.856447	403.599568	227.960452	252.953161	265.199829	218.099776	192.63387	182.059658	864.716666	799.355762	769.869696	874.532061	589.197699	673.480572	699.129865	733.168682	691.943546	527.279823	414.36051	399.522491	325.798312	477.412436	446.62728	660.897945	395.122751	400.48575	255.770129	237.647849	288.829574	159.549261	232.526443	169.407147
