Name	pcrtB28h_vs_GFP28h_filtered
Niben261Chr10g1108005.1	-5,4171852682833
Niben261Chr07g0378013.1	-5,74842076932172
Niben261Chr12g0008007.1	-5,74214331951037
Niben261Chr11g1361010.1	-5,61533014649609
Niben261Chr03g1491011.1	-4,83668613888625
Niben261Chr08g0455007.1	-5,71008681889859
Niben261Chr07g0378012.1	-5,0458465465298
Niben261Chr04g1789009.1	-4,89283489619098
Niben261Chr08g0455001.1	-5,31580176206227
Niben261Chr16g0915012.1	-3,76332925451377
Niben261Chr14g0950012.1	-4,91045812367357
eGFP:mRNA	-3,52103146245227
Niben261Chr03g1081002.1	-3,44080907512758
Niben261Chr11g1389005.1	-4,32316450771954
Niben261Chr13g0686007.1	-4,48607135457368
Niben261Chr17g1283002.1	-2,93240932089667
Niben261Chr18g0858015.1	-3,40941818277583
Niben261Chr13g1031030.1	-6,26544749864178
Niben261Chr13g1429005.1	-3,54592506580161
Niben261Chr18g0944002.1	-4,76950855397802
Niben261Chr01g1134008.1	-4,3766749297314
Niben261Chr01g1430002.1	-4,93751811312424
Niben261Chr12g1569022.1	-5,69271747424207
Niben261Chr02g0878007.1	-2,34134656314133
Niben261Chr08g1252001.1	-6,25365893226538
Niben261Chr15g1457008.1	-6,77564870443765
Niben261Chr08g0933002.1	-2,60817356412528
Niben261Chr13g0649001.1	-2,38553302540645
Niben261Chr04g1664002.1	-2,17543869374927
Niben261Chr14g0208010.1	-6,1777737827198
Niben261Chr13g1166005.1	-2,85840568130386
Niben261Chr12g0605007.1	-3,60730466418771
Niben261Chr06g1031019.1	-2,60510977434886
Niben261Chr06g0506008.1	-4,28312867086632
Niben261Chr16g0434017.1	-3,59290309696534
Niben261Chr10g0286014.1	-2,51854502808039
Niben261Chr15g1003001.1	-2,51555987798941
Niben261Chr10g1199005.1	2,02737962531573
Niben261Chr03g1491010.1	-3,22916389871539
Niben261Chr16g0085005.1	3,03972509489517
Niben261Chr12g0843011.1	2,65330657979484
Niben261Chr15g1142001.1	-3,86474706146439
Niben261Chr07g1035001.1	-5,43309350706901
Niben261Chr04g1336014.1	8,26936835296211
Niben261Chr04g0406001.1	-6,26243165063708
Niben261Chr06g0932002.1	1,71811679444337
Niben261Chr11g0949004.1	-2,32959547054022
Niben261Chr02g0774004.1	-3,89118481682662
Niben261Chr02g0789009.1	-3,24498741190966
Niben261Chr19g1477007.1	3,38276015437167
Niben261Chr18g1227005.1	-2,26451553226619
Niben261Chr15g0661009.1	2,82646013271532
Niben261Chr02g0092006.1	2,04210269114319
Niben261Chr04g1859023.1	3,03818442063961
Niben261Chr18g0639004.1	2,69088064647399
Niben261Chr05g0688002.1	-2,92150129066734
Niben261Chr03g1904002.1	2,80944780035316
Niben261Chr14g0719012.1	1,85140601612788
Niben261Chr09g0872017.1	-2,1321219912911
Niben261Chr13g0063032.1	-2,61299839383759
Niben261Chr02g0561009.1	-2,36852278941798
Niben261Chr11g1394002.1	-3,59523338615352
Niben261Chr16g0457012.1	2,12878994959128
Niben261Chr14g0431002.1	-2,31879061779986
Niben261Chr18g1066021.1	-1,79411733166459
Niben261Chr09g1038015.1	3,34424900257839
Niben261Chr13g1252003.1	-1,62018904992961
Niben261Chr14g0807016.1	-1,91688669645762
Niben261Chr14g0508001.1	2,22600276436817
Niben261Chr14g0923003.1	2,42405173835365
Niben261Chr13g0585004.1	-2,35831159430271
Niben261Chr01g0894018.1	-1,82501049199337
Niben261Chr06g0368012.1	-4,78801576026055
Niben261Chr08g0050011.1	2,57566728250616
Niben261Chr11g0963001.1	1,95376686435999
Niben261Chr09g1251022.1	2,97743135973214
Niben261Chr10g0129001.1	2,49610010115327
Niben261Chr03g1081001.1	-2,30034378019413
Niben261Chr03g0273006.1	-2,21395939382184
Niben261Chr18g0458010.1	2,40241200005392
Niben261Chr07g1198010.1	2,37642009666696
Niben261Chr11g0029011.1	-1,95551730465939
Niben261Chr13g0114019.1	-1,98240027352996
Niben261Chr08g0768002.1	1,44339050254433
Niben261Chr02g0458008.1	-2,05749600030796
Niben261Chr18g0985010.1	-2,66238776919949
Niben261Chr11g0883003.1	2,53007834228255
Niben261Chr02g0552001.1	1,75145932570021
Niben261Chr14g0621005.1	-3,79681904650869
Niben261Chr10g0553001.1	-1,89098216977367
Niben261Scf15903g0000001.1	-7,24181589956226
Niben261Chr16g0181011.1	2,51561861530766
Niben261Chr19g1478009.1	-1,86952874729318
Niben261Chr12g0293002.1	-1,95566349434811
Niben261Chr11g0432011.1	-3,54515448614409
Niben261Chr19g0546001.1	-1,93283367221472
Niben261Chr03g0014004.1	2,04796182400392
Niben261Chr03g0916010.1	1,78349872398917
Niben261Chr11g1008004.1	1,92823214585068
Niben261Chr11g0689014.1	2,39349441082837
Niben261Chr04g0247002.1	1,95868719179144
Niben261Chr06g0525007.1	2,30324982989135
Niben261Chr16g1183012.1	-1,65420444699679
Niben261Chr03g0183006.1	-1,52915033562923
Niben261Chr15g0613010.1	-1,83286563858596
Niben261Chr09g0575003.1	2,50707754392487
Niben261Chr16g0087003.1	2,14253559011291
Niben261Chr16g1185001.1	-1,37313888345471
Niben261Chr03g0121001.1	-1,61343862892883
Niben261Chr12g0307026.1	2,79470496230006
Niben261Chr01g1152002.1	-1,53487729673751
Niben261Chr13g0107001.1	2,51243541260222
Niben261Chr13g0528012.1	1,62003483572107
Niben261Chr17g0102008.1	-2,83045584062813
Niben261Chr10g1008010.1	-2,34143488479994
Niben261Chr07g1029002.1	-2,02515391428439
Niben261Chr14g1192003.1	-1,65337893357491
Niben261Chr14g0648007.1	-2,01438934116116
Niben261Chr02g1079003.1	3,33488572647212
Niben261Chr16g0398018.1	-1,53944421432728
Niben261Chr09g1006014.1	-2,2176262329981
Niben261Chr13g0634007.1	2,22138256700645
Niben261Chr13g0482004.1	-2,04138572306422
Niben261Chr02g0148001.1	-2,14481399819506
Niben261Chr09g1220002.1	-2,58642344473296
Niben261Chr07g0946002.1	-2,01083774721232
Niben261Chr03g0059001.1	-1,80371775204328
Niben261Chr02g0155007.1	-1,87403073319162
Niben261Chr13g0352001.1	1,75106030836045
Niben261Chr19g0034003.1	3,48908905727299
Niben261Chr16g0933001.1	-1,96285397973008
Niben261Chr11g0605002.1	2,70883645411207
Niben261Chr01g1238008.1	-1,94813970293039
Niben261Chr12g0257004.1	-1,74185501121443
Niben261Chr05g1347001.1	-2,13115699214499
Niben261Chr15g1246003.1	-2,61705042734571
Niben261Chr17g0171009.1	-1,86880476958574
Niben261Chr12g0609008.1	2,2232807149403
Niben261Chr07g0159002.1	-6,80198399392901
Niben261Chr08g0481015.1	-2,57332448531837
Niben261Chr06g0742011.1	1,7629778881762
Niben261Chr10g0382001.1	2,20336172954149
Niben261Chr01g0495008.1	-1,20077939757154
Niben261Chr16g0588007.1	-6,06632187626475
Niben261Chr16g1154009.1	3,06145236231362
Niben261Chr17g1291020.1	-2,78718936961051
Niben261Chr08g0520018.1	-1,38491508695239
Niben261Chr11g0974011.1	2,45806507122119
Niben261Chr06g1448014.1	2,51588624497789
Niben261Chr03g1057004.1	-2,29889102366267
Niben261Chr08g0668005.1	-1,6558210330484
Niben261Chr09g0210009.1	-1,98940769875666
Niben261Chr17g1223001.1	-2,97048653891929
Niben261Chr09g0776019.1	-2,14407549265006
Niben261Chr02g0347021.1	-2,46166652007048
Niben261Chr09g1169030.1	2,87454616230971
Niben261Scf01441g0000001.1	-2,13294971428173
Niben261Chr15g1441023.1	2,63507565273915
Niben261Chr16g0376019.1	2,32777747681126
Niben261Chr01g1364017.1	-2,56179107795028
Niben261Chr01g0020005.1	2,27708130998168
Niben261Chr11g0221002.1	1,79507342513165
Niben261Chr13g1261011.1	-1,4499946057512
Niben261Chr06g0095054.1	2,10832698948723
Niben261Chr05g1021013.1	2,70417641042771
Niben261Chr04g1093007.1	-1,77303550651236
Niben261Chr09g1071003.1	2,58409032117673
Niben261Chr05g1348002.1	-1,21654606124618
Niben261Chr18g0110027.1	1,96806508301676
Niben261Chr15g0723002.1	2,41490389457536
Niben261Chr05g0584002.1	1,68767525504451
Niben261Chr08g0819003.1	3,19259738807135
Niben261Chr18g1357010.1	2,77502465733711
Niben261Chr10g0031003.1	1,68101655192249
Niben261Chr18g0270007.1	1,50025852219837
Niben261Chr05g0219001.1	2,07166566046693
Niben261Chr09g1313020.1	1,92622059820866
Niben261Chr06g0561011.1	-1,41511785052458
Niben261Chr10g0635002.1	2,298612159402
Niben261Chr13g1250002.1	-8,65782398654206
Niben261Chr07g0378025.1	-5,50124911428147
Niben261Chr16g1314001.1	1,90962938473911
Niben261Chr19g0550001.1	1,71096669819566
Niben261Chr07g1414001.1	2,37143911577001
Niben261Chr02g0919011.1	-5,53937723090614
Niben261Chr08g0587015.1	1,7909893350637
Niben261Chr09g1113002.1	-2,45644000136237
Niben261Chr05g1304012.1	1,94712847158551
Niben261Chr12g0240004.1	1,67954799690384
Niben261Chr01g1080014.1	-1,9309287987299
Niben261Chr08g0093001.1	1,81572646487358
Niben261Chr09g1282007.1	-1,74085326296979
Niben261Chr02g1423002.1	-1,94240982136711
Niben261Chr10g0540006.1	-6,43588146197433
Niben261Chr10g0514001.1	1,48492393120157
Niben261Chr06g0437002.1	2,44354065644294
Niben261Chr08g0466006.1	2,26235926670117
Niben261Chr03g0016006.1	-1,51744361621336
Niben261Chr15g0265007.1	-3,07543877452284
Niben261Chr15g0941001.1	1,34435275933605
Niben261Chr19g0071003.1	-1,77402378611797
Niben261Chr05g1138005.1	1,9554117953316
Niben261Chr01g1363012.1	1,61638640147135
Niben261Chr02g0739004.1	-1,78323769620646
Niben261Chr14g1229001.1	2,39125331216684
Niben261Chr07g1143003.1	2,37572150398223
Niben261Chr09g0125003.1	2,45160538482696
Niben261Chr06g0903016.1	-1,74568024495824
Niben261Chr01g1174004.1	1,67408690304675
Niben261Chr01g1478011.1	-2,41404210150849
Niben261Chr03g0626008.1	1,61218077615436
Niben261Chr07g0378026.1	-5,13316543351884
Niben261Chr09g0772005.1	2,36561443670166
Niben261Chr08g0573011.1	1,93522480069879
Niben261Chr19g0505007.1	2,8678343083752
Niben261Chr16g0428001.1	2,44887984005641
Niben261Chr01g0896008.1	1,64056848482604
Niben261Chr08g0022017.1	2,89459590707657
Niben261Chr06g0699001.1	-2,48413613962305
Niben261Chr03g1326004.1	2,36306474880416
Niben261Chr14g0102018.1	1,74610493137569
Niben261Chr14g0544012.1	-1,38673338899018
Niben261Chr13g0582011.1	3,14486589286299
Niben261Chr01g1688002.1	-1,37500329435852
Niben261Chr04g0235002.1	1,59941011145902
Niben261Chr08g0169014.1	-2,4090552301856
Niben261Chr03g1830002.1	1,8469360758632
Niben261Chr17g0386010.1	1,93198596324277
Niben261Chr06g0496001.1	1,4819721464252
Niben261Chr04g1076007.1	-1,74166104863261
Niben261Chr14g0938002.1	1,8699704624863
