Annotated	Significant	Expected	DEG	Term	pval
GO:0006734	9	6	1,7	6	NADH metabolic process	0,0497746529239171
GO:0015995	28	15	5,29	15	chlorophyll biosynthetic process	2,09083022352887e-05
GO:0048316	115	29	21,74	29	seed development	0,03392430883389
GO:0019264	7	4	1,32	4	glycine biosynthetic process from serine	0,0274371002352418
GO:0006891	30	10	5,67	10	intra-Golgi vesicle-mediated transport	0,0436505066554371
GO:0015977	22	8	4,16	8	carbon fixation	0,00877397074017171
GO:0010315	9	5	1,7	5	auxin efflux	0,0154096347240737
GO:0071289	3	3	0,57	3	cellular response to nickel ion	0,00675549591574601
GO:0010344	4	3	0,76	3	seed oilbody biogenesis	0,023192474039293
GO:0006865	87	22	16,45	22	amino acid transport	0,0444973923566236
GO:0034220	621	103	117,42	103	ion transmembrane transport	0,00484885973157576
GO:2000072	3	3	0,57	3	regulation of defense response to fungus, incompatible interaction	0,00675549591574601
GO:2000022	23	11	4,35	11	regulation of jasmonic acid mediated signaling pathway	0,00154484704548354
GO:0048478	4	3	0,76	3	replication fork protection	0,023192474039293
GO:0006839	98	19	18,53	19	mitochondrial transport	0,0232236445593153
GO:0070919	6	4	1,13	4	production of siRNA involved in chromatin silencing by small RNA	0,0138153563149758
GO:0048443	11	6	2,08	6	stamen development	0,00541312630797123
GO:0010411	43	19	8,13	19	xyloglucan metabolic process	0,000237241263692133
GO:0005980	4	3	0,76	3	glycogen catabolic process	0,023192474039293
GO:0005986	13	7	2,46	7	sucrose biosynthetic process	0,00504370824297415
GO:0006564	5	4	0,95	4	L-serine biosynthetic process	0,00541790404359304
GO:0006565	7	4	1,32	4	L-serine catabolic process	0,0274371002352418
GO:0009263	9	5	1,7	5	deoxyribonucleotide biosynthetic process	0,0231739961246489
GO:0019722	19	9	3,59	9	calcium-mediated signaling	0,00449138908419226
GO:0009269	11	6	2,08	6	response to desiccation	0,0260537394610573
GO:0005975	1113	287	210,45	287	carbohydrate metabolic process	0,00153727939612687
GO:0051513	4	3	0,76	3	regulation of monopolar cell growth	0,023192474039293
GO:0005978	11	5	2,08	5	glycogen biosynthetic process	0,0404965782988857
GO:0006556	5	4	0,95	4	S-adenosylmethionine biosynthetic process	0,00541790404359304
GO:0009228	8	4	1,51	4	thiamine biosynthetic process	0,0467710610755659
GO:0009229	2	2	0,38	2	thiamine diphosphate biosynthetic process	0,0357436313751038
GO:0006541	49	14	9,26	14	glutamine metabolic process	0,0140543610052563
GO:0006538	9	5	1,7	5	glutamate catabolic process	0,0154096347240737
GO:0009234	4	3	0,76	3	menaquinone biosynthetic process	0,023192474039293
GO:0035999	14	6	2,65	6	tetrahydrofolate interconversion	0,0340850776752962
GO:0120142	2	2	0,38	2	positive regulation of ecdysone receptor-mediated signaling pathway	0,0357436313751038
GO:0030388	12	6	2,27	6	fructose 1,6-bisphosphate metabolic process	0,0147666643395076
GO:0001522	24	9	4,54	9	pseudouridine synthesis	0,0404313664204169
GO:0000463	18	10	3,4	10	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0,00169886149140568
GO:0019853	11	6	2,08	6	L-ascorbic acid biosynthetic process	0,015398737044798
GO:0010112	7	5	1,32	5	regulation of systemic acquired resistance	0,00541447253977038
GO:0019877	4	4	0,76	4	diaminopimelate biosynthetic process	0,00127650320789699
GO:0042546	136	39	25,71	39	cell wall biogenesis	0,000103426991916
GO:0009765	36	22	6,81	22	photosynthesis, light harvesting	0,0257343640770128
GO:0009768	22	15	4,16	15	photosynthesis, light harvesting in photosystem I	6,05666544904471e-07
GO:0019827	8	4	1,51	4	stem cell population maintenance	0,035727141735445
GO:0043137	2	2	0,38	2	DNA replication, removal of RNA primer	0,0357436313751038
GO:0009773	8	6	1,51	6	photosynthetic electron transport in photosystem I	0,000896593762691487
GO:0010105	2	2	0,38	2	negative regulation of ethylene-activated signaling pathway	0,0357436313751038
GO:0009718	9	6	1,7	6	anthocyanin-containing compound biosynthetic process	0,00225794313159283
GO:0098755	2	2	0,38	2	maintenance of seed dormancy by absisic acid	0,0357436313751038
GO:0009734	123	36	23,26	36	auxin-activated signaling pathway	0,0118203793377923
GO:0048229	83	13	15,69	13	gametophyte development	0,00678331136549528
GO:0010252	23	9	4,35	9	auxin homeostasis	0,0192972890952077
