Annotated	Significant	Expected	DEG	Term	pval
GO:0000427	5	3	0,69	3	plastid-encoded plastid RNA polymerase complex	0,0214313327733668
GO:0044233	2	2	0,28	2	mitochondria-associated endoplasmic reticulum membrane	0,0192369569607416
GO:0030870	2	2	0,28	2	Mre11 complex	0,0192369569607416
GO:0005741	41	9	5,69	9	mitochondrial outer membrane	0,0296972515526359
GO:0005737	7170	1159	994,63	1159	cytoplasm	0,000962565856427246
GO:0005739	1111	188	154,12	188	mitochondrion	0,0131661436113893
GO:0000407	15	7	2,08	7	phagophore assembly site	0,00198365243129008
GO:0031314	6	3	0,83	3	extrinsic component of mitochondrial inner membrane	0,0384771182207037
GO:0031969	133	23	18,45	23	chloroplast membrane	0,0214533304514501
GO:0031977	21	7	2,91	7	thylakoid lumen	0,000369178767789976
GO:0000151	173	40	24	40	ubiquitin ligase complex	0,0041795967504034
GO:0005667	85	18	11,79	18	transcription regulator complex	0,0162688880050682
GO:0042644	23	9	3,19	9	chloroplast nucleoid	0,00243553065933297
GO:0009368	13	9	1,8	9	endopeptidase Clp complex	7,90425420711886e-06
GO:0005829	1242	184	172,29	184	cytosol	0,0066682556446734
GO:0000123	39	10	5,41	10	histone acetyltransferase complex	0,0386389245270466
GO:0000126	3	3	0,42	3	transcription factor TFIIIB complex	0,00266674958307422
GO:0005628	2	2	0,28	2	prospore membrane	0,0192369569607416
GO:0010287	24	8	3,33	8	plastoglobule	0,0126366814367928
GO:0031901	3	3	0,42	3	early endosome membrane	0,00266674958307422
GO:0030134	34	6	4,72	6	COPII-coated ER to Golgi transport vesicle	0,0251316805289551
GO:0005637	4	4	0,55	4	nuclear inner membrane	0,000369555604621859
GO:0031011	16	6	2,22	6	Ino80 complex	0,0163430622448814
GO:0009570	281	69	38,98	69	chloroplast stroma	0,000294097823378722
GO:0032300	34	12	4,72	12	mismatch repair complex	0,00549040012692508
GO:0009579	500	63	69,36	63	thylakoid	0,0482740780911334
GO:0005793	20	6	2,77	6	endoplasmic reticulum-Golgi intermediate compartment	0,0486643220620726
GO:0042720	2	2	0,28	2	mitochondrial inner membrane peptidase complex	0,0192369569607416
GO:0031436	4	3	0,55	3	BRCA1-BARD1 complex	0,00955833151843134
GO:0009534	420	51	58,26	51	chloroplast thylakoid	0,0254808904601198
GO:0030904	7	5	0,97	5	retromer complex	0,00266217005783374
GO:0009941	225	55	31,21	55	chloroplast envelope	3,19335181560893e-07
GO:0001405	8	5	1,11	5	PAM complex, Tim23 associated import motor	0,00198739097998201
GO:0009507	1541	329	213,77	329	chloroplast	7,98796376138e-20
GO:0005777	112	34	15,54	34	peroxisome	0,0027466606427215
GO:0005778	25	10	3,47	10	peroxisomal membrane	0,00779762585063495
