Annotated	Significant	Expected	DEG	Term	pval
GO:0015995	28	9	4,78	9	chlorophyll biosynthetic process	0,040310069199444
GO:0019264	7	4	1,2	4	glycine biosynthetic process from serine	0,0192284901726311
GO:0015977	22	8	3,76	8	carbon fixation	0,00522435925215095
GO:0016554	19	10	3,25	10	cytidine to uridine editing	0,000429917904195582
GO:1901962	3	3	0,51	3	S-adenosyl-L-methionine transmembrane transport	0,0049831608390896
GO:0071289	3	3	0,51	3	cellular response to nickel ion	0,0049831608390896
GO:1900865	16	7	2,73	7	chloroplast RNA modification	0,0115022944813533
GO:0034220	621	87	106,1	87	ion transmembrane transport	0,000558333482671956
GO:2000022	23	8	3,93	8	regulation of jasmonic acid mediated signaling pathway	0,0314635996323447
GO:0048478	4	3	0,68	3	replication fork protection	0,0173804396260161
GO:0006839	98	15	16,74	15	mitochondrial transport	0,017440099830271
GO:0048443	11	5	1,88	5	stamen development	0,0379122469913572
GO:0001878	2	2	0,34	2	response to yeast	0,0291816250671406
GO:0010411	43	16	7,35	16	xyloglucan metabolic process	0,002807833504283
GO:0005980	4	3	0,68	3	glycogen catabolic process	0,0173804396260161
GO:0005986	13	6	2,22	6	sucrose biosynthetic process	0,014248341422428
GO:0006564	5	4	0,85	4	L-serine biosynthetic process	0,00367285903077867
GO:0006565	7	4	1,2	4	L-serine catabolic process	0,0192284901726311
GO:0009263	9	5	1,54	5	deoxyribonucleotide biosynthetic process	0,0173636828941119
GO:0019722	19	7	3,25	7	calcium-mediated signaling	0,0317154659926329
GO:0009269	11	5	1,88	5	response to desiccation	0,027053389834059
GO:0005975	1113	245	190,15	245	carbohydrate metabolic process	0,019787421301099
GO:0051513	4	3	0,68	3	regulation of monopolar cell growth	0,0173804396260161
GO:0006556	5	4	0,85	4	S-adenosylmethionine biosynthetic process	0,00367285903077867
GO:0006541	49	13	8,37	13	glutamine metabolic process	0,00626647161971156
GO:0006538	9	6	1,54	6	glutamate catabolic process	0,00129764712901345
GO:0009234	4	3	0,68	3	menaquinone biosynthetic process	0,0173804396260161
GO:0035999	14	6	2,39	6	tetrahydrofolate interconversion	0,0213872661566675
GO:0120142	2	2	0,34	2	positive regulation of ecdysone receptor-mediated signaling pathway	0,0291816250671406
GO:0030388	12	5	2,05	5	fructose 1,6-bisphosphate metabolic process	0,0399835562759716
GO:0001522	24	13	4,1	13	pseudouridine synthesis	0,000727770106896014
