Annotated	Significant	Expected	DEG	Term	pval
GO:0014706	3	2	0,37	2	striated muscle tissue development	0,0421746115342141
GO:0045454	36	14	4,46	14	cell redox homeostasis	5,06163983346839e-05
GO:0030150	24	11	2,97	11	protein import into mitochondrial matrix	5,43813536831012e-05
GO:0010917	2	2	0,25	2	negative regulation of mitochondrial membrane potential	0,0153219088678943
GO:0010940	2	2	0,25	2	positive regulation of necrotic cell death	0,0153219088678943
GO:0009960	6	3	0,74	3	endosperm development	0,0283694894654925
GO:0019240	2	2	0,25	2	citrulline biosynthetic process	0,0153219088678943
GO:0019243	5	3	0,62	3	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	0,0156130716188565
GO:0034620	21	5	2,6	5	cellular response to unfolded protein	0,0176499269965242
GO:1902975	4	4	0,5	4	mitotic DNA replication initiation	0,000234426162297773
GO:0048254	2	2	0,25	2	snoRNA localization	0,0153219088678943
GO:0010499	22	10	2,72	10	proteasomal ubiquitin-independent protein catabolic process	0,000130315221091237
GO:0042450	3	2	0,37	2	arginine biosynthetic process via ornithine	0,0421746115342141
GO:0034605	18	7	2,23	7	cellular response to heat	0,00405630676386367
GO:0032955	2	2	0,25	2	regulation of division septum assembly	0,0153219088678943
GO:0032979	4	3	0,5	3	protein insertion into mitochondrial inner membrane from matrix	0,00687895165204453
GO:0006364	192	40	23,77	40	rRNA processing	0,00382661111956348
GO:0016226	29	12	3,59	12	iron-sulfur cluster assembly	0,00212201762074437
GO:0006353	41	12	5,08	12	DNA-templated transcription, termination	0,038718443110251
GO:0019722	19	6	2,35	6	calcium-mediated signaling	0,0232366402573078
GO:0010438	3	2	0,37	2	cellular response to sulfur starvation	0,0421746115342141
GO:0006383	16	6	1,98	6	transcription by RNA polymerase III	0,0376561925053878
GO:0009423	13	7	1,61	7	chorismate biosynthetic process	0,000383658255638406
GO:0048756	4	3	0,5	3	sieve cell differentiation	0,00687895165204453
GO:0009414	76	17	9,41	17	response to water deprivation	0,0335566862060666
GO:0009415	78	19	9,66	19	response to water	0,0152270165464558
GO:1901002	6	3	0,74	3	positive regulation of response to salt stress	0,0283694894654925
GO:0006349	3	2	0,37	2	regulation of gene expression by genetic imprinting	0,0421746115342141
GO:0006334	75	17	9,29	17	nucleosome assembly	0,010350456248949
GO:0015994	39	13	4,83	13	chlorophyll metabolic process	0,0419599668575943
GO:0046506	2	2	0,25	2	sulfolipid biosynthetic process	0,0153219088678943
GO:0009408	74	20	9,16	20	response to heat	0,0224492533676256
GO:0009409	55	13	6,81	13	response to cold	0,018956584847138
GO:0018401	7	3	0,87	3	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	0,0451373534018997
GO:0051085	34	9	4,21	9	chaperone cofactor-dependent protein refolding	0,0196588196287242
GO:0015976	6	3	0,74	3	carbon utilization	0,0283694894654925
GO:0050790	585	67	72,43	67	regulation of catalytic activity	0,00687618731790342
GO:0032447	3	2	0,37	2	protein urmylation	0,0421746115342141
GO:0010117	3	2	0,37	2	photoprotection	0,0421746115342141
GO:0019878	3	2	0,37	2	lysine biosynthetic process via aminoadipic acid	0,0421746115342141
GO:0006457	214	56	26,49	56	protein folding	4,95835087901857e-05
GO:0010136	2	2	0,25	2	ureide catabolic process	0,0153219088678943
GO:0015937	9	4	1,11	4	coenzyme A biosynthetic process	0,0176378597712048
GO:0090378	2	2	0,25	2	seed trichome elongation	0,0153219088678943
GO:2000280	19	7	2,35	7	regulation of root development	0,0108261375949965
GO:0046037	6	3	0,74	3	GMP metabolic process	0,0421540039520697
GO:0055114	2597	348	321,52	348	oxidation-reduction process	0,0189116086229132
GO:0006415	23	7	2,85	7	translational termination	0,0177000646577009
GO:0010264	2	2	0,25	2	myo-inositol hexakisphosphate biosynthetic process	0,0153219088678943
GO:0009107	3	2	0,37	2	lipoate biosynthetic process	0,0421746115342141
GO:0106074	14	5	1,73	5	aminoacyl-tRNA metabolism involved in translational fidelity	0,0221258112752932
GO:0042218	7	3	0,87	3	1-aminocyclopropane-1-carboxylate biosynthetic process	0,0451373534018997
GO:0000965	2	2	0,25	2	mitochondrial RNA 3'-end processing	0,0153219088678943
GO:0006165	93	19	11,51	19	nucleoside diphosphate phosphorylation	0,00657309107550487
GO:0000373	17	6	2,1	6	Group II intron splicing	0,013160625958956
GO:0010239	5	3	0,62	3	chloroplast mRNA processing	0,0156130716188565
GO:0006183	13	5	1,61	5	GTP biosynthetic process	0,0158058856336217
GO:0033512	6	3	0,74	3	L-lysine catabolic process to acetyl-CoA via saccharopine	0,0283694894654925
GO:0106004	4	3	0,5	3	tRNA (guanine-N7)-methylation	0,00687895165204453
GO:0006189	13	5	1,61	5	'de novo' IMP biosynthetic process	0,0158058856336217
GO:0009259	405	58	50,14	58	ribonucleotide metabolic process	0,0152441643949023
GO:0006120	7	3	0,87	3	mitochondrial electron transport, NADH to ubiquinone	0,0451373534018997
GO:0006122	9	4	1,11	4	mitochondrial electron transport, ubiquinol to cytochrome c	0,0176378597712048
GO:0006145	2	2	0,25	2	purine nucleobase catabolic process	0,0153219088678943
GO:0042793	9	4	1,11	4	plastid transcription	0,0176378597712048
GO:0009249	6	3	0,74	3	protein lipoylation	0,0283694894654925
GO:0035794	2	2	0,25	2	positive regulation of mitochondrial membrane permeability	0,0153219088678943
GO:0009231	13	6	1,61	6	riboflavin biosynthetic process	0,00282517707705812
GO:0006102	5	3	0,62	3	isocitrate metabolic process	0,0156130716188565
GO:0006108	20	6	2,48	6	malate metabolic process	0,029806564125715
GO:0000492	6	4	0,74	4	box C/D snoRNP assembly	0,00285665377222045
GO:0016554	19	6	2,35	6	cytidine to uridine editing	0,0232366402573078
GO:0009793	79	19	9,78	19	embryo development ending in seed dormancy	0,00458372672873222
GO:0030587	6	3	0,74	3	sorocarp development	0,0283694894654925
GO:0071480	3	2	0,37	2	cellular response to gamma radiation	0,0421746115342141
GO:0006267	7	6	0,87	6	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	2,24164997330051e-05
GO:0030517	2	2	0,25	2	negative regulation of axon extension	0,0153219088678943
GO:0033617	12	5	1,49	5	mitochondrial cytochrome c oxidase assembly	0,0108133054195588
GO:0006271	12	5	1,49	5	DNA strand elongation involved in DNA replication	0,00285552111101024
GO:0009789	10	4	1,24	4	positive regulation of abscisic acid-activated signaling pathway	0,02655801447647
GO:0006228	12	5	1,49	5	UTP biosynthetic process	0,0108133054195588
