Annotated	Significant	Expected	DEG	Term	pval
GO:0005886	1469	372	281,34	372	plasma membrane	3,87325851976859e-08
GO:0005635	79	25	15,13	25	nuclear envelope	0,014127431283931
GO:0005874	178	72	34,09	72	microtubule	1,65642588886295e-09
GO:0005876	8	4	1,53	4	spindle microtubule	0,0487886863553846
GO:0034657	2	2	0,38	2	GID complex	0,0366704133621833
GO:0005829	1242	301	237,86	301	cytosol	0,011896951230656
GO:0005819	50	21	9,58	21	spindle	0,000166491629811912
GO:0048046	192	52	36,77	52	apoplast	0,00443522837916081
GO:0022625	120	42	22,98	42	cytosolic large ribosomal subunit	3,0412507961214e-05
GO:0022627	61	26	11,68	26	cytosolic small ribosomal subunit	2,14083853204436e-05
GO:0009349	2	2	0,38	2	riboflavin synthase complex	0,0366704133621833
GO:0005971	2	2	0,38	2	ribonucleoside-diphosphate reductase complex	0,0366704133621833
GO:0005802	93	29	17,81	29	trans-Golgi network	0,00373964358392683
GO:0031298	7	5	1,34	5	replication fork protection complex	0,00381821912832148
GO:0009986	6	4	1,15	4	cell surface	0,0240365849997399
GO:0034245	2	2	0,38	2	mitochondrial DNA-directed RNA polymerase complex	0,0366704133621833
GO:0031261	5	3	0,96	3	DNA replication preinitiation complex	0,036661458888819
GO:0009925	8	4	1,53	4	basal plasma membrane	0,0487886863553846
GO:0070545	2	2	0,38	2	PeBoW complex	0,0366704133621833
GO:0046658	113	34	21,64	34	anchored component of plasma membrane	0,00338522349612353
GO:0009941	225	44	43,09	44	chloroplast envelope	0,0122682561201433
GO:0005768	213	45	40,79	45	endosome	0,0382624746844086
GO:0010005	3	3	0,57	3	cortical microtubule, transverse to long axis	0,00701976484361794
GO:0043240	4	3	0,77	3	Fanconi anaemia nuclear complex	0,0240486443598576
GO:0005730	239	89	45,77	89	nucleolus	1,41247035755324e-07
GO:0031428	3	3	0,57	3	box C/D snoRNP complex	0,00701976484361794
GO:0005736	10	5	1,92	5	RNA polymerase I complex	0,0274744732777213
GO:0009522	92	26	17,62	26	photosystem I	0,0279997620304051
GO:0009524	8	4	1,53	4	phragmoplast	0,0487886863553846
GO:0005694	425	120	81,39	120	chromosome	0,0193761799087675
GO:0070652	7	5	1,34	5	HAUS complex	0,00381821912832148
GO:0000799	3	3	0,57	3	nuclear condensin complex	0,00701976484361794
GO:0042555	11	8	2,11	8	MCM complex	0,000169965660794144
GO:0005663	6	4	1,15	4	DNA replication factor C complex	0,0144743902442865
GO:0005664	5	4	0,96	4	nuclear origin of replication recognition complex	0,00568912045016302
GO:0012505	1363	281	261,04	281	endomembrane system	0,0128928658478491
GO:0005658	4	4	0,77	4	alpha DNA polymerase:primase complex	0,00134347167153807
GO:0030687	23	9	4,4	9	preribosome, large subunit precursor	0,0208936565166906
GO:0071541	7	4	1,34	4	eukaryotic translation initiation factor 3 complex, eIF3m	0,0286826183989066
GO:0009506	212	56	40,6	56	plasmodesma	0,00572581295126561
GO:0000786	109	29	20,88	29	nucleosome	0,0350959028311473
GO:0070876	2	2	0,38	2	SOSS complex	0,0366704133621833
GO:0032040	35	18	6,7	18	small-subunit processome	1,81141591157196e-05
GO:0005618	341	91	65,31	91	cell wall	0,0021718146926396
GO:0010287	24	9	4,6	9	plastoglobule	0,0278825518174567
GO:0000777	14	7	2,68	7	condensed chromosome kinetochore	0,0487032642889341
GO:0033186	2	2	0,38	2	CAF-1 complex	0,0366704133621833
GO:0005853	3	3	0,57	3	eukaryotic translation elongation factor 1 complex	0,00701976484361794
GO:0016020	8148	1613	1560,48	1613	membrane	0,0331909781846259
GO:0005643	52	16	9,96	16	nuclear pore	0,0254830648678813
