term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006468,"protein phosphorylation",4.137%,-4.084,-4.359,5.725,-9.2528,0.818,0.000,6468,0
GO:0009416,"response to light stimulus",0.157%, 3.034,-5.877,4.304,-5.0722,0.857,0.000,9416,0
GO:0009785,"blue light signaling pathway",0.010%,null,null,3.129,-1.4504,0.799,0.799,9416,1
GO:0015689,"molybdate ion transport",0.068%, 4.785, 1.712,3.938,-3.4566,0.871,0.000,15689,0
GO:0006817,"phosphate ion transport",0.242%,null,null,4.492,-2.3084,0.861,0.706,15689,1
GO:0006865,"amino acid transport",0.813%,null,null,5.018,-1.6682,0.784,0.712,15689,1
GO:0009058,"biosynthetic process",31.611%, 2.165,-1.546,6.608,-1.3302,0.973,0.032,9058,0
GO:0007018,"microtubule-based movement",0.287%,-2.224, 5.122,4.567,-6.2195,0.836,0.036,7018,0
GO:0007020,"microtubule nucleation",0.044%,null,null,3.754,-1.3824,0.758,0.735,7018,1
GO:0000226,"microtubule cytoskeleton organization",0.293%,null,null,4.575,-1.9140,0.752,0.854,7018,1
GO:0071555,"cell wall organization",0.709%, 2.947, 6.977,4.959,-6.9395,0.812,0.040,71555,0
GO:0042546,"cell wall biogenesis",0.640%,null,null,4.915,-3.5805,0.806,0.923,71555,1
GO:0009768,"photosynthesis, light harvesting in photosystem I",0.003%, 2.991,-2.070,2.559,-7.8019,0.930,0.044,9768,0
GO:0009765,"photosynthesis, light harvesting",0.019%,null,null,3.393,-1.4592,0.926,0.764,9768,1
GO:0006004,"fucose metabolic process",0.026%,-6.096, 0.263,3.518,-4.5612,0.800,0.058,6004,0
GO:0006013,"mannose metabolic process",0.031%,null,null,3.596,-1.4504,0.798,0.726,6004,1
GO:0046373,"L-arabinose metabolic process",0.044%,null,null,3.752,-1.3824,0.795,0.746,6004,1
GO:0019318,"hexose metabolic process",0.641%,null,null,4.915,-1.9596,0.761,0.716,6004,1
GO:0005975,"carbohydrate metabolic process",5.260%, 1.371,-0.753,5.829,-4.7731,0.939,0.094,5975,0
GO:0051211,"anisotropic cell growth",0.000%, 2.285, 0.582,1.633,-2.0737,0.894,0.101,51211,0
GO:0016126,"sterol biosynthetic process",0.075%,-5.444, 1.379,3.985,-3.1686,0.835,0.102,16126,0
GO:0015977,"carbon fixation",0.036%, 0.413,-0.264,3.664,-2.6602,0.895,0.104,15977,0
GO:0006556,"S-adenosylmethionine biosynthetic process",0.050%,-2.477,-1.503,3.810,-2.1433,0.870,0.112,6556,0
GO:1901962,"S-adenosyl-L-methionine transmembrane transport",0.002%, 4.982, 1.281,2.326,-2.0737,0.873,0.156,1901962,0
GO:0007017,"microtubule-based process",0.658%,-2.890, 5.106,4.927,-2.4415,0.856,0.172,7017,0
GO:0019915,"lipid storage",0.032%, 5.509, 0.074,3.611,-3.3591,0.868,0.179,19915,0
GO:0006538,"glutamate catabolic process",0.021%,-7.180, 3.137,3.433,-2.4723,0.790,0.192,6538,0
GO:0010133,"proline catabolic process to glutamate",0.022%,null,null,3.441,-1.3824,0.787,0.797,6538,1
GO:0006024,"glycosaminoglycan biosynthetic process",0.559%,-7.584,-1.451,4.856,-2.1433,0.827,0.207,6024,0
GO:0007049,"cell cycle",1.885%,-3.494, 5.716,5.384,-1.7374,0.846,0.208,7049,0
GO:0009718,"anthocyanin-containing compound biosynthetic process",0.001%,-4.199, 1.660,2.188,-2.4723,0.868,0.214,9718,0
GO:0051301,"cell division",1.230%,-3.234, 5.454,5.198,-1.6746,0.850,0.223,51301,0
GO:0010344,"seed oilbody biogenesis",0.000%, 3.107, 6.145,1.602,-2.7651,0.839,0.255,10344,0
GO:0048316,"seed development",0.034%,null,null,3.638,-1.3244,0.886,0.767,10344,1
GO:0009734,"auxin-activated signaling pathway",0.035%, 4.443,-4.992,3.649,-3.1403,0.787,0.256,9734,0
GO:0010315,"auxin efflux",0.002%,null,null,2.452,-2.4723,0.727,0.851,9734,1
GO:0009873,"ethylene-activated signaling pathway",0.005%,null,null,2.803,-1.9159,0.806,0.709,9734,1
GO:0009926,"auxin polar transport",0.005%,null,null,2.820,-2.3651,0.825,0.926,9734,1
GO:0008295,"spermidine biosynthetic process",0.055%,-4.775,-0.127,3.846,-1.4871,0.878,0.265,8295,0
GO:0055085,"transmembrane transport",8.916%, 6.126, 2.127,6.058,-3.7159,0.893,0.294,55085,0
GO:0006207,"'de novo' pyrimidine nucleobase biosynthetic process",0.192%,-5.498, 2.852,4.392,-1.6758,0.768,0.295,6207,0
GO:0072318,"clathrin coat disassembly",0.001%, 3.892, 5.856,2.279,-1.7426,0.784,0.303,72318,0
GO:0006952,"defense response",0.568%, 3.176,-5.604,4.863,-1.9590,0.882,0.318,6952,0
GO:2000072,"regulation of defense response to fungus, incompatible interaction",0.000%, 3.951,-4.797,1.342,-2.0737,0.876,0.318,2000072,0
GO:0010112,"regulation of systemic acquired resistance",0.003%,null,null,2.559,-1.4504,0.862,0.767,2000072,1
GO:0002758,"innate immune response-activating signal transduction",0.032%,null,null,3.610,-1.3824,0.793,0.791,2000072,1
GO:0019722,"calcium-mediated signaling",0.040%, 4.435,-4.413,3.707,-2.1247,0.828,0.321,19722,0
GO:0006355,"regulation of transcription, DNA-templated",9.917%,-3.101,-1.512,6.105,-1.7039,0.767,0.350,6355,0
GO:0010252,"auxin homeostasis",0.003%, 2.846,-1.123,2.539,-1.9942,0.931,0.352,10252,0
GO:0006065,"UDP-glucuronate biosynthetic process",0.000%,-7.281,-1.594,1.633,-1.7426,0.794,0.358,6065,0
GO:0010275,"NAD(P)H dehydrogenase complex assembly",0.000%, 2.643, 6.470,1.699,-1.3825,0.877,0.364,10275,0
GO:0090116,"C-5 methylation of cytosine",0.025%,-0.812,-1.896,3.510,-1.5436,0.884,0.366,90116,0
GO:0006116,"NADH oxidation",0.002%,-6.883,-2.179,2.446,-1.5436,0.794,0.367,6116,0
GO:0030388,"fructose 1,6-bisphosphate metabolic process",0.014%,-5.161,-5.254,3.249,-1.6754,0.875,0.368,30388,0
GO:0070212,"protein poly-ADP-ribosylation",0.001%,-3.486,-4.509,1.968,-2.1433,0.826,0.375,70212,0
GO:0019827,"stem cell population maintenance",0.035%, 2.558, 3.044,3.651,-1.3823,0.897,0.380,19827,0
GO:0071289,"cellular response to nickel ion",0.000%, 2.821,-5.352,0.602,-2.0737,0.888,0.392,71289,0
GO:0015790,"UDP-xylose transport",0.001%, 5.705, 1.603,1.940,-1.7426,0.837,0.402,15790,0
GO:0072334,"UDP-galactose transmembrane transport",0.003%,null,null,2.617,-1.5436,0.824,0.920,15790,1
GO:0015786,"UDP-glucose transport",0.002%,null,null,2.328,-1.5436,0.831,0.857,15790,1
GO:0070588,"calcium ion transmembrane transport",0.157%, 5.083, 1.738,4.305,-2.5139,0.878,0.403,70588,0
GO:0046168,"glycerol-3-phosphate catabolic process",0.048%,-5.778,-4.452,3.787,-1.5436,0.841,0.403,46168,0
GO:0045489,"pectin biosynthetic process",0.008%,-5.779,-0.010,3.038,-2.9489,0.790,0.410,45489,0
GO:0009097,"isoleucine biosynthetic process",0.193%,-6.409, 2.545,4.394,-1.4871,0.757,0.435,9097,0
GO:0009099,"valine biosynthetic process",0.105%,null,null,4.128,-1.4504,0.765,0.838,9097,1
GO:0016104,"triterpenoid biosynthetic process",0.005%,-4.758, 3.315,2.771,-1.6754,0.840,0.439,16104,0
GO:0005986,"sucrose biosynthetic process",0.003%,-4.957, 1.804,2.640,-2.1108,0.784,0.456,5986,0
GO:0046777,"protein autophosphorylation",0.077%,-3.539,-4.755,3.993,-3.1466,0.860,0.456,46777,0
GO:0071423,"malate transmembrane transport",0.007%, 4.825, 1.772,2.970,-1.3824,0.833,0.458,71423,0
GO:0019919,"peptidyl-arginine methylation, to asymmetrical-dimethyl arginine",0.003%,-0.361,-3.739,2.595,-1.3824,0.911,0.463,19919,0
GO:0051156,"glucose 6-phosphate metabolic process",0.319%,-4.886,-4.752,4.612,-1.4507,0.850,0.473,51156,0
GO:0006890,"retrograde vesicle-mediated transport, Golgi to ER",0.047%, 4.351, 2.413,3.777,-1.6516,0.908,0.476,6890,0
GO:0006891,"intra-Golgi vesicle-mediated transport",0.064%,null,null,3.916,-1.5391,0.906,0.772,6890,1
GO:0044209,"AMP salvage",0.035%,-6.552,-0.586,3.649,-1.5436,0.743,0.485,44209,0
GO:0042254,"ribosome biogenesis",1.422%, 3.035, 6.958,5.261,-2.2920,0.844,0.488,42254,0
GO:0019853,"L-ascorbic acid biosynthetic process",0.002%,-6.517, 1.446,2.356,-1.6760,0.772,0.496,19853,0
GO:0007010,"cytoskeleton organization",0.786%, 3.031, 6.809,5.004,-2.8248,0.833,0.497,7010,0
GO:0072657,"protein localization to membrane",0.387%, 1.220, 5.703,4.696,-2.5271,0.705,0.498,72657,0
GO:0007094,"mitotic spindle assembly checkpoint",0.038%, 1.891, 5.895,3.688,-1.8954,0.754,0.504,7094,0
GO:0019264,"glycine biosynthetic process from serine",0.036%,-7.215, 2.095,3.669,-1.4504,0.779,0.504,19264,0
GO:0009132,"nucleoside diphosphate metabolic process",0.698%,-6.033, 1.425,4.952,-1.5446,0.741,0.511,9132,0
GO:0000165,"MAPK cascade",0.245%,-1.043,-4.480,4.498,-1.3971,0.695,0.514,165,0
GO:1904482,"cellular response to tetrahydrofolate",0.000%, 3.442,-6.033,1.505,-1.4504,0.867,0.526,1904482,0
GO:0046835,"carbohydrate phosphorylation",0.230%,-5.286,-3.426,4.470,-2.0428,0.798,0.528,46835,0
GO:0009263,"deoxyribonucleotide biosynthetic process",0.150%,-6.448,-0.021,4.283,-1.5436,0.722,0.546,9263,0
GO:0051513,"regulation of monopolar cell growth",0.003%, 3.192, 5.259,2.509,-1.5436,0.777,0.557,51513,0
GO:0006751,"glutathione catabolic process",0.074%,-3.546,-0.844,3.977,-2.1433,0.838,0.558,6751,0
GO:0015995,"chlorophyll biosynthetic process",0.039%,-7.123, 2.349,3.699,-1.7726,0.788,0.561,15995,0
GO:0048443,"stamen development",0.004%, 1.844, 2.614,2.762,-2.1436,0.897,0.569,48443,0
GO:1901002,"positive regulation of response to salt stress",0.001%, 4.102,-5.376,2.137,-1.7426,0.846,0.573,1901002,0
GO:0070814,"hydrogen sulfide biosynthetic process",0.058%,-1.448,-1.334,3.875,-1.3824,0.890,0.577,70814,0
GO:0009833,"plant-type primary cell wall biogenesis",0.002%, 2.042, 7.087,2.396,-1.8928,0.797,0.584,9833,0
GO:0009664,"plant-type cell wall organization",0.028%,null,null,3.559,-1.7912,0.838,0.829,9833,1
GO:0050826,"response to freezing",0.002%, 3.351,-6.291,2.380,-2.8675,0.874,0.592,50826,0
GO:0009631,"cold acclimation",0.003%,null,null,2.590,-1.4871,0.872,0.737,50826,1
GO:0043622,"cortical microtubule organization",0.002%, 1.801, 6.947,2.446,-1.9148,0.807,0.601,43622,0
GO:0006000,"fructose metabolic process",0.022%,-5.920, 0.391,3.458,-1.4532,0.801,0.602,6000,0
GO:0006085,"acetyl-CoA biosynthetic process",0.111%,-5.775,-3.763,4.152,-1.3824,0.826,0.609,6085,0
GO:0051017,"actin filament bundle assembly",0.045%, 0.703, 7.112,3.762,-1.6754,0.773,0.613,51017,0
GO:0006565,"L-serine catabolic process",0.001%,-7.047, 1.700,1.968,-1.4504,0.819,0.613,6565,0
GO:1902476,"chloride transmembrane transport",0.047%, 4.987, 1.674,3.780,-2.1563,0.868,0.628,1902476,0
GO:0030001,"metal ion transport",1.677%, 5.109, 1.896,5.333,-2.0502,0.865,0.629,30001,0
GO:0034220,"ion transmembrane transport",3.528%,null,null,5.656,-1.6487,0.857,0.746,30001,1
