Annotated	Significant	Expected	DEG	Term	pval
GO:0000427	5	3	0,73	3	plastid-encoded plastid RNA polymerase complex	0,0249299320253885
GO:0030659	76	10	11,14	10	cytoplasmic vesicle membrane	0,0112335298487259
GO:0044233	2	2	0,29	2	mitochondria-associated endoplasmic reticulum membrane	0,0214619313356636
GO:0008541	6	3	0,88	3	proteasome regulatory particle, lid subcomplex	0,0444766364726372
GO:0005737	7170	1292	1050,57	1292	cytoplasm	5,03920426723385e-09
GO:0005739	1111	226	162,79	226	mitochondrion	1,02616215409203e-05
GO:0000243	10	4	1,47	4	commitment complex	0,0462877320181167
GO:0000839	2	2	0,29	2	Hrd1p ubiquitin ligase ERAD-L complex	0,0214619313356636
GO:0000407	15	8	2,2	8	phagophore assembly site	0,000210590382378288
GO:0019773	16	7	2,34	7	proteasome core complex, alpha-subunit complex	0,0048683752278292
GO:0031969	133	26	19,49	26	chloroplast membrane	0,0301525592633268
GO:0031977	21	6	3,08	6	thylakoid lumen	0,000460363338836782
GO:0000151	173	44	25,35	44	ubiquitin ligase complex	0,00664481307164358
GO:0005667	85	26	12,45	26	transcription regulator complex	0,00477590264940298
GO:0042644	23	11	3,37	11	chloroplast nucleoid	0,000160092392730842
GO:0005885	10	4	1,47	4	Arp2/3 protein complex	0,0462877320181167
GO:0005681	128	25	18,75	25	spliceosomal complex	0,0128171485941097
GO:0009368	13	9	1,9	9	endopeptidase Clp complex	1,25349785204483e-05
GO:0031931	9	5	1,32	5	TORC1 complex	0,00505947751774802
GO:0031932	6	3	0,88	3	TORC2 complex	0,0444766364726372
GO:0000786	109	24	15,97	24	nucleosome	0,024753199740747
GO:0005829	1242	202	181,98	202	cytosol	0,000665966475298058
GO:0000126	3	3	0,44	3	transcription factor TFIIIB complex	0,00314263994557931
GO:0019898	47	17	6,89	17	extrinsic component of membrane	0,00238650702757907
GO:0070847	6	5	0,88	5	core mediator complex	0,00035466703148393
GO:0031901	3	3	0,44	3	early endosome membrane	0,00314263994557931
GO:0005839	30	12	4,4	12	proteasome core complex	0,0424251016353851
GO:0070209	2	2	0,29	2	ASTRA complex	0,0214619313356636
GO:0009570	281	78	41,17	78	chloroplast stroma	5,90762565306446e-06
GO:0016592	61	16	8,94	16	mediator complex	0,012758081574821
GO:0080008	34	11	4,98	11	Cul4-RING E3 ubiquitin ligase complex	0,00249404086188088
GO:0042720	2	2	0,29	2	mitochondrial inner membrane peptidase complex	0,0214619313356636
GO:0000502	80	24	11,72	24	proteasome complex	0,0277080090107032
GO:0009534	420	58	61,54	58	chloroplast thylakoid	0,000139160207902694
GO:0008180	10	7	1,47	7	COP9 signalosome	0,00011473501798281
GO:0009941	225	70	32,97	70	chloroplast envelope	3,41144010841542e-14
GO:0005782	2	2	0,29	2	peroxisomal matrix	0,0214619313356636
GO:0001405	8	7	1,17	7	PAM complex, Tim23 associated import motor	1,00473715850499e-05
GO:0009507	1541	363	225,79	363	chloroplast	7,69849707607276e-21
GO:0005777	112	34	16,41	34	peroxisome	0,00236961924648064
GO:0005778	25	9	3,66	9	peroxisomal membrane	0,0102295439678354
GO:0030289	4	3	0,59	3	protein phosphatase 4 complex	0,0111904851383769
