Annotated	Significant	Expected	DEG	Term	pval
GO:0004657	2	2	0,33	2	proline dehydrogenase activity	0,0266473180982418
GO:0003755	72	19	11,75	19	peptidyl-prolyl cis-trans isomerase activity	0,0199923602478097
GO:0030170	144	36	23,51	36	pyridoxal phosphate binding	0,00487591931614291
GO:0004672	1386	296	226,28	296	protein kinase activity	1,27589339352701e-05
GO:0004674	730	155	119,18	155	protein serine/threonine kinase activity	0,00155426877524061
GO:0000822	5	3	0,82	3	inositol hexakisphosphate binding	0,0335367190137918
GO:0004629	9	3	1,47	3	phospholipase C activity	0,0266494930066179
GO:0003777	75	22	12,24	22	microtubule motor activity	0,00255438946610019
GO:0000979	4	3	0,65	3	RNA polymerase II core promoter sequence-specific DNA binding	0,0152651946985033
GO:0016161	8	4	1,31	4	beta-amylase activity	0,0285482591079007
GO:0003735	568	126	92,73	126	structural constituent of ribosome	0,000140916217314639
GO:0008865	9	5	1,47	5	fructokinase activity	0,00816334298538713
GO:0016629	2	2	0,33	2	12-oxophytodienoate reductase activity	0,0266473180982418
GO:0008964	6	4	0,98	4	phosphoenolpyruvate carboxylase activity	0,00805274340762171
GO:0008810	29	9	4,73	9	cellulase activity	0,0366281537463597
GO:0047918	2	2	0,33	2	GDP-mannose 3,5-epimerase activity	0,0266473180982418
GO:0003999	2	2	0,33	2	adenine phosphoribosyltransferase activity	0,0266473180982418
GO:0102250	4	3	0,65	3	linear malto-oligosaccharide phosphorylase activity	0,0152651946985033
GO:0003885	3	3	0,49	3	D-arabinono-1,4-lactone oxidase activity	0,00434834877107232
GO:0003886	4	3	0,65	3	DNA (cytosine-5-)-methyltransferase activity	0,0152651946985033
GO:0042973	39	13	6,37	13	glucan endo-1,3-beta-D-glucosidase activity	0,00700006478166269
GO:0003878	5	3	0,82	3	ATP citrate synthase activity	0,0335367190137918
GO:0051015	46	13	7,51	13	actin filament binding	0,0290917400353044
GO:0000095	3	3	0,49	3	S-adenosyl-L-methionine transmembrane transporter activity	0,00434834877107232
GO:0030246	456	94	74,45	94	carbohydrate binding	9,57048050786807e-05
GO:0102229	8	4	1,31	4	amylopectin maltohydrolase activity	0,0285482591079007
GO:0008460	3	3	0,49	3	dTDP-glucose 4,6-dehydratase activity	0,00434834877107232
GO:0000062	5	3	0,82	3	fatty-acyl-CoA binding	0,0335367190137918
GO:0003839	3	3	0,49	3	gamma-glutamylcyclotransferase activity	0,00434834877107232
GO:0050897	16	6	2,61	6	cobalt ion binding	0,0344368658326438
GO:0004795	2	2	0,33	2	threonine synthase activity	0,0266473180982418
GO:0033612	17	7	2,78	7	receptor serine/threonine kinase binding	0,017259198920276
GO:0003913	3	3	0,49	3	DNA photolyase activity	0,0266345685445956
GO:0019158	6	4	0,98	4	mannokinase activity	0,00805274340762171
GO:0005516	135	30	22,04	30	calmodulin binding	0,0447247506379267
GO:0005096	62	19	10,12	19	GTPase activator activity	0,00367517154800148
GO:0035242	2	2	0,33	2	protein-arginine omega-N asymmetric methyltransferase activity	0,0266473180982418
GO:0005536	6	4	0,98	4	glucose binding	0,00805274340762171
GO:0005509	277	58	45,22	58	calcium ion binding	0,0249242440013447
GO:0005080	2	2	0,33	2	protein kinase C binding	0,0266473180982418
GO:0004748	4	3	0,65	3	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	0,0152651946985033
GO:0102756	31	10	5,06	10	very-long-chain 3-ketoacyl-CoA synthase activity	0,0216642298018597
GO:0008194	380	83	62,04	83	UDP-glycosyltransferase activity	0,0133683296826188
GO:0051287	108	25	17,63	25	NAD binding	0,0270728732071379
GO:0008081	54	17	8,82	17	phosphoric diester hydrolase activity	0,0113560044637321
